Dataset,Generator,Metric,Mean,Count,Std,CI_Low,CI_High,NormalizedScore
5. Bank Markting,CTGAN,Outlier_Count_Diff,2767.285714,1,0.0,2767.285714,2767.285714,2767.285714
5. Bank Markting,CTGAN,PCA_Correlation_Diff,0.104697,1,0.0,0.104697,0.104697,0.104697
5. Bank Markting,CTGAN,PCA_Mean_Error,15.683888,1,0.0,15.683888,15.683888,15.683888
5. Bank Markting,CTGAN,PCA_Mean_Error_Pct,7.841944,1,0.0,7.841944,7.841944,7.841944
5. Bank Markting,CTGAN,Quality_Score,0.867679,1,0.0,0.867679,0.867679,0.867679
5. Bank Markting,CTGAN,Wasserstein_Distance,0.010308,1,0.0,0.010308,0.010308,0.010308
5. Bank Markting,CopulaGAN,Cosine_Similarity,-0.004861,1,0.0,-0.004861,-0.004861,-0.004861
5. Bank Markting,CopulaGAN,Gower_Distance,0.617333,1,0.0,0.617333,0.617333,0.617333
5. Bank Markting,CopulaGAN,Gower_Similarity,0.617333,1,0.0,0.617333,0.617333,0.617333
5. Bank Markting,CopulaGAN,KS_Complement,0.863,1,0.0,0.863,0.863,0.863
5. Bank Markting,CopulaGAN,MMD,0.021132,1,0.0,0.021132,0.021132,0.021132
5. Bank Markting,CopulaGAN,MMD_Multivariate,0.014594,1,0.0,0.014594,0.014594,0.014594
5. Bank Markting,CopulaGAN,Outlier_Count_Diff,3212.714286,1,0.0,3212.714286,3212.714286,3212.714286
5. Bank Markting,CopulaGAN,PCA_Correlation_Diff,0.108287,1,0.0,0.108287,0.108287,0.108287
5. Bank Markting,CopulaGAN,PCA_Mean_Error,27.112464,1,0.0,27.112464,27.112464,27.112464
5. Bank Markting,CopulaGAN,PCA_Mean_Error_Pct,13.688015,1,0.0,13.688015,13.688015,13.688015
5. Bank Markting,CopulaGAN,Quality_Score,0.845611,1,0.0,0.845611,0.845611,0.845611
5. Bank Markting,CopulaGAN,Wasserstein_Distance,0.015207,1,0.0,0.015207,0.015207,0.015207
5. Bank Markting,ForestDiffusion,Cosine_Similarity,0.028548,1,0.0,0.028548,0.028548,0.028548
5. Bank Markting,ForestDiffusion,Gower_Distance,0.623875,1,0.0,0.623875,0.623875,0.623875
5. Bank Markting,ForestDiffusion,Gower_Similarity,0.623875,1,0.0,0.623875,0.623875,0.623875
5. Bank Markting,ForestDiffusion,JS_Divergence,0.0306666666666666,1,0.0,0.0306666666666666,0.0306666666666666,0.0306666666666666
5. Bank Markting,ForestDiffusion,KS_Complement,0.8303,1,0.0,0.8303,0.8303,0.8303
5. Bank Markting,ForestDiffusion,MMD,0.006,1,0.0,0.006,0.006,0.006
5. Bank Markting,ForestDiffusion,MMD_Multivariate,0.004806,1,0.0,0.004806,0.004806,0.004806
5. Bank Markting,ForestDiffusion,Outlier_Count_Diff,13.142857,1,0.0,13.142857,13.142857,13.142857
5. Bank Markting,ForestDiffusion,PCA_Correlation_Diff,0.088567,1,0.0,0.088567,0.088567,0.088567
5. Bank Markting,ForestDiffusion,PCA_Mean_Error,7.241908,1,0.0,7.241908,7.241908,7.241908
5. Bank Markting,ForestDiffusion,PCA_Mean_Error_Pct,3.620954,1,0.0,3.620954,3.620954,3.620954
5. Bank Markting,ForestDiffusion,Quality_Score,0.830322,1,0.0,0.830322,0.830322,0.830322
5. Bank Markting,ForestDiffusion,Wasserstein_Distance,0.015511,1,0.0,0.015511,0.015511,0.015511
5. Bank Markting,GaussianCopula,Cosine_Similarity,-0.020781,1,0.0,-0.020781,-0.020781,-0.020781
5. Bank Markting,GaussianCopula,Gower_Distance,0.626154,1,0.0,0.626154,0.626154,0.626154
5. Bank Markting,GaussianCopula,Gower_Similarity,0.626154,1,0.0,0.626154,0.626154,0.626154
5. Bank Markting,GaussianCopula,KS_Complement,0.8642,1,0.0,0.8642,0.8642,0.8642
5. Bank Markting,GaussianCopula,MMD,0.063279,1,0.0,0.063279,0.063279,0.063279
5. Bank Markting,GaussianCopula,MMD_Multivariate,0.050541,1,0.0,0.050541,0.050541,0.050541
5. Bank Markting,GaussianCopula,Outlier_Count_Diff,3544.285714,1,0.0,3544.285714,3544.285714,3544.285714
5. Bank Markting,GaussianCopula,PCA_Correlation_Diff,0.23165,1,0.0,0.23165,0.23165,0.23165
5. Bank Markting,GaussianCopula,PCA_Mean_Error,59.045216,1,0.0,59.045216,59.045216,59.045216
5. Bank Markting,GaussianCopula,PCA_Mean_Error_Pct,30.022608,1,0.0,30.022608,30.022608,30.022608
5. Bank Markting,GaussianCopula,Quality_Score,0.821755,1,0.0,0.821755,0.821755,0.821755
5. Bank Markting,GaussianCopula,Wasserstein_Distance,0.017279,1,0.0,0.017279,0.017279,0.017279
5. Bank Markting,TVAE,Cosine_Similarity,0.047822,1,0.0,0.047822,0.047822,0.047822
5. Bank Markting,TVAE,Gower_Distance,0.647807,1,0.0,0.647807,0.647807,0.647807
5. Bank Markting,TVAE,Gower_Similarity,0.647807,1,0.0,0.647807,0.647807,0.647807
5. Bank Markting,TVAE,KS_Complement,0.8815000000000001,1,0.0,0.8815000000000001,0.8815000000000001,0.8815000000000001
5. Bank Markting,TVAE,MMD,0.022188,1,0.0,0.022188,0.022188,0.022188
5. Bank Markting,TVAE,MMD_Multivariate,0.025269,1,0.0,0.025269,0.025269,0.025269
5. Bank Markting,TVAE,Outlier_Count_Diff,3101.142857,1,0.0,3101.142857,3101.142857,3101.142857
5. Bank Markting,TVAE,PCA_Correlation_Diff,0.275759,1,0.0,0.275759,0.275759,0.275759
5. Bank Markting,TVAE,PCA_Mean_Error,25.553935,1,0.0,25.553935,25.553935,25.553935
5. Bank Markting,TVAE,PCA_Mean_Error_Pct,12.890779,1,0.0,12.890779,12.890779,12.890779
5. Bank Markting,TVAE,Quality_Score,0.828657,1,0.0,0.828657,0.828657,0.828657
5. Bank Markting,TVAE,Wasserstein_Distance,0.021784,1,0.0,0.021784,0.021784,0.021784
5. Bank Markting,TabDDPM,Cosine_Similarity,-0.05826,1,0.0,-0.05826,-0.05826,-0.05826
5. Bank Markting,TabDDPM,Gower_Distance,0.373353,1,0.0,0.373353,0.373353,0.373353
5. Bank Markting,TabDDPM,Gower_Similarity,0.373353,1,0.0,0.373353,0.373353,0.373353
5. Bank Markting,TabDDPM,JS_Divergence,0.6054999999999999,1,0.0,0.6054999999999999,0.6054999999999999,0.6054999999999999
5. Bank Markting,TabDDPM,KS_Complement,0.3986,1,0.0,0.3986,0.3986,0.3986
5. Bank Markting,TabDDPM,MMD,0.505625,1,0.0,0.505625,0.505625,0.505625
5. Bank Markting,TabDDPM,MMD_Multivariate,0.352077,1,0.0,0.352077,0.352077,0.352077
5. Bank Markting,TabDDPM,Outlier_Count_Diff,117.857143,1,0.0,117.857143,117.857143,117.857143
5. Bank Markting,TabDDPM,PCA_Correlation_Diff,0.654094,1,0.0,0.654094,0.654094,0.654094
5. Bank Markting,TabDDPM,PCA_Mean_Error,498.673544,1,0.0,498.673544,498.673544,498.673544
5. Bank Markting,TabDDPM,PCA_Mean_Error_Pct,249.836772,1,0.0,249.836772,249.836772,249.836772
5. Bank Markting,TabDDPM,Quality_Score,0.39863,1,0.0,0.39863,0.39863,0.39863
5. Bank Markting,TabDDPM,Wasserstein_Distance,0.325253,1,0.0,0.325253,0.325253,0.325253
5. Bank Markting,WGAN_GP,Cosine_Similarity,0.030217,1,0.0,0.030217,0.030217,0.030217
5. Bank Markting,WGAN_GP,Gower_Distance,0.620311,1,0.0,0.620311,0.620311,0.620311
5. Bank Markting,WGAN_GP,Gower_Similarity,0.620311,1,0.0,0.620311,0.620311,0.620311
5. Bank Markting,WGAN_GP,JS_Divergence,0.2274,1,0.0,0.2274,0.2274,0.2274
5. Bank Markting,WGAN_GP,KS_Complement,0.7665000000000001,1,0.0,0.7665000000000001,0.7665000000000001,0.7665000000000001
5. Bank Markting,WGAN_GP,MMD,0.043817,1,0.0,0.043817,0.043817,0.043817
5. Bank Markting,WGAN_GP,MMD_Multivariate,0.030767,1,0.0,0.030767,0.030767,0.030767
5. Bank Markting,WGAN_GP,Outlier_Count_Diff,83.857143,1,0.0,83.857143,83.857143,83.857143
5. Bank Markting,WGAN_GP,PCA_Correlation_Diff,0.567878,1,0.0,0.567878,0.567878,0.567878
5. Bank Markting,WGAN_GP,PCA_Mean_Error,48.281733,1,0.0,48.281733,48.281733,48.281733
5. Bank Markting,WGAN_GP,PCA_Mean_Error_Pct,24.6408665,1,0.0,24.6408665,24.6408665,24.6408665
5. Bank Markting,WGAN_GP,Quality_Score,0.766527,1,0.0,0.766527,0.766527,0.766527
5. Bank Markting,WGAN_GP,Wasserstein_Distance,0.057577,1,0.0,0.057577,0.057577,0.057577
6. Wine dataset,CTABGAN,Cosine_Similarity,0.00224,1,0.0,0.00224,0.00224,0.00224
6. Wine dataset,CTABGAN,Gower_Distance,0.851682,1,0.0,0.851682,0.851682,0.851682
6. Wine dataset,CTABGAN,Gower_Similarity,0.851682,1,0.0,0.851682,0.851682,0.851682
6. Wine dataset,CTABGAN,JS_Divergence,0.0311999999999999,1,0.0,0.0311999999999999,0.0311999999999999,0.0311999999999999
6. Wine dataset,CTABGAN,KS_Complement,0.8340000000000001,1,0.0,0.8340000000000001,0.8340000000000001,0.8340000000000001
6. Wine dataset,CTABGAN,MMD,0.017623,1,0.0,0.017623,0.017623,0.017623
6. Wine dataset,CTABGAN,MMD_Multivariate,0.010389,1,0.0,0.010389,0.010389,0.010389
6. Wine dataset,CTABGAN,Outlier_Count_Diff,8.166667,1,0.0,8.166667,8.166667,8.166667
6. Wine dataset,CTABGAN,PCA_Correlation_Diff,0.455425,1,0.0,0.455425,0.455425,0.455425
6. Wine dataset,CTABGAN,PCA_Mean_Error,4.495219,1,0.0,4.495219,4.495219,4.495219
6. Wine dataset,CTABGAN,PCA_Mean_Error_Pct,4.495219,1,0.0,4.495219,4.495219,4.495219
6. Wine dataset,CTABGAN,Quality_Score,0.834,1,0.0,0.834,0.834,0.834
6. Wine dataset,CTABGAN,Wasserstein_Distance,0.025031,1,0.0,0.025031,0.025031,0.025031
6. Wine dataset,CTGAN,Cosine_Similarity,0.005918,1,0.0,0.005918,0.005918,0.005918
6. Wine dataset,CTGAN,Gower_Distance,0.881018,1,0.0,0.881018,0.881018,0.881018
6. Wine dataset,CTGAN,Gower_Similarity,0.881018,1,0.0,0.881018,0.881018,0.881018
6. Wine dataset,CTGAN,JS_Divergence,0.03275,1,0.0,0.03275,0.03275,0.03275
6. Wine dataset,CTGAN,KS_Complement,0.8667,1,0.0,0.8667,0.8667,0.8667
6. Wine dataset,CTGAN,MMD,0.013173,1,0.0,0.013173,0.013173,0.013173
6. Wine dataset,CTGAN,MMD_Multivariate,0.011186,1,0.0,0.011186,0.011186,0.011186
6. Wine dataset,CTGAN,Outlier_Count_Diff,113.0,1,0.0,113.0,113.0,113.0
6. Wine dataset,CTGAN,PCA_Correlation_Diff,0.508821,1,0.0,0.508821,0.508821,0.508821
6. Wine dataset,CTGAN,PCA_Mean_Error,5.266867,1,0.0,5.266867,5.266867,5.266867
6. Wine dataset,CTGAN,PCA_Mean_Error_Pct,3.1334335,1,0.0,3.1334335,3.1334335,3.1334335
6. Wine dataset,CTGAN,Quality_Score,0.870891,1,0.0,0.870891,0.870891,0.870891
6. Wine dataset,CTGAN,Wasserstein_Distance,0.026365,1,0.0,0.026365,0.026365,0.026365
6. Wine dataset,CopulaGAN,Cosine_Similarity,0.005261,1,0.0,0.005261,0.005261,0.005261
6. Wine dataset,CopulaGAN,Gower_Distance,0.883799,1,0.0,0.883799,0.883799,0.883799
6. Wine dataset,CopulaGAN,Gower_Similarity,0.883799,1,0.0,0.883799,0.883799,0.883799
6. Wine dataset,CopulaGAN,JS_Divergence,0.0342222222222222,1,0.0,0.0342222222222222,0.0342222222222222,0.0342222222222222
6. Wine dataset,CopulaGAN,KS_Complement,0.8839,1,0.0,0.8839,0.8839,0.8839
6. Wine dataset,CopulaGAN,MMD,0.009521,1,0.0,0.009521,0.009521,0.009521
6. Wine dataset,CopulaGAN,MMD_Multivariate,0.009166,1,0.0,0.009166,0.009166,0.009166
6. Wine dataset,CopulaGAN,Outlier_Count_Diff,98.181818,1,0.0,98.181818,98.181818,98.181818
6. Wine dataset,CopulaGAN,PCA_Correlation_Diff,0.556285,1,0.0,0.556285,0.556285,0.556285
6. Wine dataset,CopulaGAN,PCA_Mean_Error,5.089144,1,0.0,5.089144,5.089144,5.089144
6. Wine dataset,CopulaGAN,PCA_Mean_Error_Pct,3.025904,1,0.0,3.025904,3.025904,3.025904
6. Wine dataset,CopulaGAN,Quality_Score,0.869136,1,0.0,0.869136,0.869136,0.869136
6. Wine dataset,CopulaGAN,Wasserstein_Distance,0.025152,1,0.0,0.025152,0.025152,0.025152
6. Wine dataset,ForestDiffusion,Cosine_Similarity,0.009172,1,0.0,0.009172,0.009172,0.009172
6. Wine dataset,ForestDiffusion,Gower_Distance,0.858982,1,0.0,0.858982,0.858982,0.858982
6. Wine dataset,ForestDiffusion,Gower_Similarity,0.858982,1,0.0,0.858982,0.858982,0.858982
6. Wine dataset,ForestDiffusion,JS_Divergence,0.0163999999999999,1,0.0,0.0163999999999999,0.0163999999999999,0.0163999999999999
6. Wine dataset,ForestDiffusion,KS_Complement,0.8576999999999999,1,0.0,0.8576999999999999,0.8576999999999999,0.8576999999999999
6. Wine dataset,ForestDiffusion,MMD,0.004242,1,0.0,0.004242,0.004242,0.004242
6. Wine dataset,ForestDiffusion,MMD_Multivariate,0.002163,1,0.0,0.002163,0.002163,0.002163
6. Wine dataset,ForestDiffusion,Outlier_Count_Diff,4.909091,1,0.0,4.909091,4.909091,4.909091
6. Wine dataset,ForestDiffusion,PCA_Correlation_Diff,0.077458,1,0.0,0.077458,0.077458,0.077458
6. Wine dataset,ForestDiffusion,PCA_Mean_Error,1.118672,1,0.0,1.118672,1.118672,1.118672
6. Wine dataset,ForestDiffusion,PCA_Mean_Error_Pct,1.118672,1,0.0,1.118672,1.118672,1.118672
6. Wine dataset,ForestDiffusion,Quality_Score,0.857667,1,0.0,0.857667,0.857667,0.857667
6. Wine dataset,ForestDiffusion,Wasserstein_Distance,0.012673,1,0.0,0.012673,0.012673,0.012673
6. Wine dataset,GaussianCopula,Cosine_Similarity,0.003519,1,0.0,0.003519,0.003519,0.003519
6. Wine dataset,GaussianCopula,Gower_Distance,0.889308,1,0.0,0.889308,0.889308,0.889308
6. Wine dataset,GaussianCopula,Gower_Similarity,0.889308,1,0.0,0.889308,0.889308,0.889308
6. Wine dataset,GaussianCopula,JS_Divergence,0.0393636363636363,1,0.0,0.0393636363636363,0.0393636363636363,0.0393636363636363
6. Wine dataset,GaussianCopula,KS_Complement,0.9186,1,0.0,0.9186,0.9186,0.9186
6. Wine dataset,GaussianCopula,MMD,0.003268,1,0.0,0.003268,0.003268,0.003268
6. Wine dataset,GaussianCopula,MMD_Multivariate,0.002883,1,0.0,0.002883,0.002883,0.002883
6. Wine dataset,GaussianCopula,Outlier_Count_Diff,143.181818,1,0.0,143.181818,143.181818,143.181818
6. Wine dataset,GaussianCopula,PCA_Correlation_Diff,0.138394,1,0.0,0.138394,0.138394,0.138394
6. Wine dataset,GaussianCopula,PCA_Mean_Error,0.506707,1,0.0,0.506707,0.506707,0.506707
6. Wine dataset,GaussianCopula,PCA_Mean_Error_Pct,0.2533535,1,0.0,0.2533535,0.2533535,0.2533535
6. Wine dataset,GaussianCopula,Quality_Score,0.951731,1,0.0,0.951731,0.951731,0.951731
6. Wine dataset,GaussianCopula,Wasserstein_Distance,0.011826,1,0.0,0.011826,0.011826,0.011826
6. Wine dataset,TVAE,Cosine_Similarity,0.014057,1,0.0,0.014057,0.014057,0.014057
6. Wine dataset,TVAE,Gower_Distance,0.898376,1,0.0,0.898376,0.898376,0.898376
6. Wine dataset,TVAE,Gower_Similarity,0.898376,1,0.0,0.898376,0.898376,0.898376
6. Wine dataset,TVAE,JS_Divergence,0.031,1,0.0,0.031,0.031,0.031
6. Wine dataset,TVAE,KS_Complement,0.9186,1,0.0,0.9186,0.9186,0.9186
6. Wine dataset,TVAE,MMD,0.007385,1,0.0,0.007385,0.007385,0.007385
6. Wine dataset,TVAE,MMD_Multivariate,0.008219,1,0.0,0.008219,0.008219,0.008219
6. Wine dataset,TVAE,Outlier_Count_Diff,103.181818,1,0.0,103.181818,103.181818,103.181818
6. Wine dataset,TVAE,PCA_Correlation_Diff,0.224182,1,0.0,0.224182,0.224182,0.224182
6. Wine dataset,TVAE,PCA_Mean_Error,3.932436,1,0.0,3.932436,3.932436,3.932436
6. Wine dataset,TVAE,PCA_Mean_Error_Pct,2.3260515,1,0.0,2.3260515,2.3260515,2.3260515
6. Wine dataset,TVAE,Quality_Score,0.94743,1,0.0,0.94743,0.94743,0.94743
6. Wine dataset,TVAE,Wasserstein_Distance,0.013171,1,0.0,0.013171,0.013171,0.013171
6. Wine dataset,TabDDPM,Cosine_Similarity,-0.000788,1,0.0,-0.000788,-0.000788,-0.000788
6. Wine dataset,TabDDPM,Gower_Distance,0.767133,1,0.0,0.767133,0.767133,0.767133
6. Wine dataset,TabDDPM,Gower_Similarity,0.767133,1,0.0,0.767133,0.767133,0.767133
6. Wine dataset,TabDDPM,JS_Divergence,0.1431666666666667,1,0.0,0.1431666666666667,0.1431666666666667,0.1431666666666667
6. Wine dataset,TabDDPM,KS_Complement,0.7613,1,0.0,0.7613,0.7613,0.7613
6. Wine dataset,TabDDPM,MMD,0.064043,1,0.0,0.064043,0.064043,0.064043
6. Wine dataset,TabDDPM,MMD_Multivariate,0.080353,1,0.0,0.080353,0.080353,0.080353
6. Wine dataset,TabDDPM,Outlier_Count_Diff,82.636364,1,0.0,82.636364,82.636364,82.636364
6. Wine dataset,TabDDPM,PCA_Correlation_Diff,0.734914,1,0.0,0.734914,0.734914,0.734914
6. Wine dataset,TabDDPM,PCA_Mean_Error,24.10501,1,0.0,24.10501,24.10501,24.10501
6. Wine dataset,TabDDPM,PCA_Mean_Error_Pct,24.10501,1,0.0,24.10501,24.10501,24.10501
6. Wine dataset,TabDDPM,Quality_Score,0.761333,1,0.0,0.761333,0.761333,0.761333
6. Wine dataset,TabDDPM,Wasserstein_Distance,0.097735,1,0.0,0.097735,0.097735,0.097735
6. Wine dataset,WGAN_GP,Cosine_Similarity,-6.3e-05,1,0.0,-6.3e-05,-6.3e-05,-6.3e-05
6. Wine dataset,WGAN_GP,Gower_Distance,0.868162,1,0.0,0.868162,0.868162,0.868162
6. Wine dataset,WGAN_GP,Gower_Similarity,0.868162,1,0.0,0.868162,0.868162,0.868162
6. Wine dataset,WGAN_GP,JS_Divergence,0.1145454545454545,1,0.0,0.1145454545454545,0.1145454545454545,0.1145454545454545
6. Wine dataset,WGAN_GP,KS_Complement,0.7164,1,0.0,0.7164,0.7164,0.7164
6. Wine dataset,WGAN_GP,MMD,0.065135,1,0.0,0.065135,0.065135,0.065135
6. Wine dataset,WGAN_GP,MMD_Multivariate,0.05039,1,0.0,0.05039,0.05039,0.05039
6. Wine dataset,WGAN_GP,Outlier_Count_Diff,22.666667,1,0.0,22.666667,22.666667,22.666667
6. Wine dataset,WGAN_GP,PCA_Correlation_Diff,0.604353,1,0.0,0.604353,0.604353,0.604353
6. Wine dataset,WGAN_GP,PCA_Mean_Error,16.358989,1,0.0,16.358989,16.358989,16.358989
6. Wine dataset,WGAN_GP,PCA_Mean_Error_Pct,16.358989,1,0.0,16.358989,16.358989,16.358989
6. Wine dataset,WGAN_GP,Quality_Score,0.716417,1,0.0,0.716417,0.716417,0.716417
6. Wine dataset,WGAN_GP,Wasserstein_Distance,0.057512,1,0.0,0.057512,0.057512,0.057512
7. CDC diabetes dataset,CTABGAN,Cosine_Similarity,-0.032389,1,0.0,-0.032389,-0.032389,-0.032389
7. CDC diabetes dataset,CTABGAN,Gower_Distance,0.636716,1,0.0,0.636716,0.636716,0.636716
7. CDC diabetes dataset,CTABGAN,Gower_Similarity,0.636716,1,0.0,0.636716,0.636716,0.636716
7. CDC diabetes dataset,CTABGAN,JS_Divergence,0.1225833333333333,1,0.0,0.1225833333333333,0.1225833333333333,0.1225833333333333
7. CDC diabetes dataset,CTABGAN,KS_Complement,0.7603,1,0.0,0.7603,0.7603,0.7603
7. CDC diabetes dataset,CTABGAN,MMD,0.334556,1,0.0,0.334556,0.334556,0.334556
7. CDC diabetes dataset,CTABGAN,MMD_Multivariate,0.257733,1,0.0,0.257733,0.257733,0.257733
7. CDC diabetes dataset,CTABGAN,Outlier_Count_Diff,48.52381,1,0.0,48.52381,48.52381,48.52381
7. CDC diabetes dataset,CTABGAN,PCA_Correlation_Diff,0.503399,1,0.0,0.503399,0.503399,0.503399
7. CDC diabetes dataset,CTABGAN,PCA_Mean_Error,138.644819,1,0.0,138.644819,138.644819,138.644819
7. CDC diabetes dataset,CTABGAN,PCA_Mean_Error_Pct,141.2737375,1,0.0,141.2737375,141.2737375,141.2737375
7. CDC diabetes dataset,CTABGAN,Quality_Score,0.760273,1,0.0,0.760273,0.760273,0.760273
7. CDC diabetes dataset,CTABGAN,Wasserstein_Distance,0.164295,1,0.0,0.164295,0.164295,0.164295
7. CDC diabetes dataset,CTGAN,Cosine_Similarity,-0.004886,1,0.0,-0.004886,-0.004886,-0.004886
7. CDC diabetes dataset,CTGAN,Gower_Distance,0.712221,1,0.0,0.712221,0.712221,0.712221
7. CDC diabetes dataset,CTGAN,Gower_Similarity,0.712221,1,0.0,0.712221,0.712221,0.712221
7. CDC diabetes dataset,CTGAN,JS_Divergence,0.0261,1,0.0,0.0261,0.0261,0.0261
7. CDC diabetes dataset,CTGAN,KS_Complement,0.9051,1,0.0,0.9051,0.9051,0.9051
7. CDC diabetes dataset,CTGAN,MMD,0.019512,1,0.0,0.019512,0.019512,0.019512
7. CDC diabetes dataset,CTGAN,MMD_Multivariate,0.017494,1,0.0,0.017494,0.017494,0.017494
7. CDC diabetes dataset,CTGAN,Outlier_Count_Diff,438.238095,1,0.0,438.238095,438.238095,438.238095
7. CDC diabetes dataset,CTGAN,PCA_Mean_Error,26.911364,1,0.0,26.911364,26.911364,26.911364
7. CDC diabetes dataset,CTGAN,PCA_Mean_Error_Pct,13.955682,1,0.0,13.955682,13.955682,13.955682
7. CDC diabetes dataset,CTGAN,Quality_Score,0.87481,1,0.0,0.87481,0.87481,0.87481
7. CDC diabetes dataset,CTGAN,Wasserstein_Distance,0.062105,1,0.0,0.062105,0.062105,0.062105
7. CDC diabetes dataset,CopulaGAN,Cosine_Similarity,-0.000336,1,0.0,-0.000336,-0.000336,-0.000336
7. CDC diabetes dataset,CopulaGAN,Gower_Distance,0.714305,1,0.0,0.714305,0.714305,0.714305
7. CDC diabetes dataset,CopulaGAN,Gower_Similarity,0.714305,1,0.0,0.714305,0.714305,0.714305
7. CDC diabetes dataset,CopulaGAN,JS_Divergence,0.0308,1,0.0,0.0308,0.0308,0.0308
7. CDC diabetes dataset,CopulaGAN,KS_Complement,0.9145,1,0.0,0.9145,0.9145,0.9145
7. CDC diabetes dataset,CopulaGAN,MMD,0.014304,1,0.0,0.014304,0.014304,0.014304
7. CDC diabetes dataset,CopulaGAN,MMD_Multivariate,0.013833,1,0.0,0.013833,0.013833,0.013833
7. CDC diabetes dataset,CopulaGAN,Outlier_Count_Diff,372.714286,1,0.0,372.714286,372.714286,372.714286
7. CDC diabetes dataset,CopulaGAN,PCA_Mean_Error,20.300259,1,0.0,20.300259,20.300259,20.300259
7. CDC diabetes dataset,CopulaGAN,PCA_Mean_Error_Pct,10.153145,1,0.0,10.153145,10.153145,10.153145
7. CDC diabetes dataset,CopulaGAN,Quality_Score,0.88296,1,0.0,0.88296,0.88296,0.88296
7. CDC diabetes dataset,CopulaGAN,Wasserstein_Distance,0.062756,1,0.0,0.062756,0.062756,0.062756
7. CDC diabetes dataset,ForestDiffusion,Gower_Distance,0.73907,1,0.0,0.73907,0.73907,0.73907
7. CDC diabetes dataset,ForestDiffusion,Gower_Similarity,0.73907,1,0.0,0.73907,0.73907,0.73907
7. CDC diabetes dataset,ForestDiffusion,JS_Divergence,0.1515714285714285,1,0.0,0.1515714285714285,0.1515714285714285,0.1515714285714285
7. CDC diabetes dataset,ForestDiffusion,KS_Complement,0.5118,1,0.0,0.5118,0.5118,0.5118
7. CDC diabetes dataset,ForestDiffusion,MMD_Multivariate,0.000639,1,0.0,0.000639,0.000639,0.000639
7. CDC diabetes dataset,ForestDiffusion,Outlier_Count_Diff,23.285714,1,0.0,23.285714,23.285714,23.285714
7. CDC diabetes dataset,ForestDiffusion,PCA_Correlation_Diff,0.13091,1,0.0,0.13091,0.13091,0.13091
7. CDC diabetes dataset,ForestDiffusion,PCA_Mean_Error,7.220706,1,0.0,7.220706,7.220706,7.220706
7. CDC diabetes dataset,ForestDiffusion,PCA_Mean_Error_Pct,7.220706,1,0.0,7.220706,7.220706,7.220706
7. CDC diabetes dataset,ForestDiffusion,Quality_Score,0.511773,1,0.0,0.511773,0.511773,0.511773
7. CDC diabetes dataset,ForestDiffusion,Wasserstein_Distance,0.015769,1,0.0,0.015769,0.015769,0.015769
7. CDC diabetes dataset,GaussianCopula,Cosine_Similarity,-0.004156,1,0.0,-0.004156,-0.004156,-0.004156
7. CDC diabetes dataset,GaussianCopula,Gower_Distance,0.716012,1,0.0,0.716012,0.716012,0.716012
7. CDC diabetes dataset,GaussianCopula,Gower_Similarity,0.716012,1,0.0,0.716012,0.716012,0.716012
7. CDC diabetes dataset,GaussianCopula,JS_Divergence,0.0376666666666666,1,0.0,0.0376666666666666,0.0376666666666666,0.0376666666666666
7. CDC diabetes dataset,GaussianCopula,KS_Complement,0.9591,1,0.0,0.9591,0.9591,0.9591
7. CDC diabetes dataset,GaussianCopula,MMD,0.039741,1,0.0,0.039741,0.039741,0.039741
7. CDC diabetes dataset,GaussianCopula,MMD_Multivariate,0.040098,1,0.0,0.040098,0.040098,0.040098
7. CDC diabetes dataset,GaussianCopula,Outlier_Count_Diff,344.285714,1,0.0,344.285714,344.285714,344.285714
7. CDC diabetes dataset,GaussianCopula,PCA_Mean_Error,20.260145,1,0.0,20.260145,20.260145,20.260145
7. CDC diabetes dataset,GaussianCopula,PCA_Mean_Error_Pct,10.1300725,1,0.0,10.1300725,10.1300725,10.1300725
7. CDC diabetes dataset,GaussianCopula,Quality_Score,0.923657,1,0.0,0.923657,0.923657,0.923657
7. CDC diabetes dataset,GaussianCopula,Wasserstein_Distance,0.024006,1,0.0,0.024006,0.024006,0.024006
7. CDC diabetes dataset,TVAE,Cosine_Similarity,0.02507,1,0.0,0.02507,0.02507,0.02507
7. CDC diabetes dataset,TVAE,Gower_Distance,0.752427,1,0.0,0.752427,0.752427,0.752427
7. CDC diabetes dataset,TVAE,Gower_Similarity,0.752427,1,0.0,0.752427,0.752427,0.752427
7. CDC diabetes dataset,TVAE,JS_Divergence,0.019,1,0.0,0.019,0.019,0.019
7. CDC diabetes dataset,TVAE,KS_Complement,0.9449,1,0.0,0.9449,0.9449,0.9449
7. CDC diabetes dataset,TVAE,MMD,0.01466,1,0.0,0.01466,0.01466,0.01466
7. CDC diabetes dataset,TVAE,MMD_Multivariate,0.015303,1,0.0,0.015303,0.015303,0.015303
7. CDC diabetes dataset,TVAE,Outlier_Count_Diff,165.047619,1,0.0,165.047619,165.047619,165.047619
7. CDC diabetes dataset,TVAE,PCA_Mean_Error,20.710261,1,0.0,20.710261,20.710261,20.710261
7. CDC diabetes dataset,TVAE,PCA_Mean_Error_Pct,10.3889675,1,0.0,10.3889675,10.3889675,10.3889675
7. CDC diabetes dataset,TVAE,Quality_Score,0.916702,1,0.0,0.916702,0.916702,0.916702
7. CDC diabetes dataset,TVAE,Wasserstein_Distance,0.039536,1,0.0,0.039536,0.039536,0.039536
