Dataset,Generator,RegressionModel,Metric,EvaluationType,Mean,Std,Count,CI_Low,CI_High
15. Real Estate Valuation,CopulaGAN,Linear Regression,R2,TRTR,0.5316963874228006,0.09103853777344106,2,0.4665713407154891,0.596821434130112
15. Real Estate Valuation,CopulaGAN,Linear Regression,R2,TSTR,0.02666077196945384,0.1836091091575396,2,-0.10468527226875908,0.15800681620766677
15. Real Estate Valuation,CopulaGAN,Linear Regression,RMSE,TRTR,9.571589055197268,1.587533029098244,2,8.43593633934725,10.707241771047286
15. Real Estate Valuation,CopulaGAN,Linear Regression,RMSE,TSTR,13.27325514762385,1.617811786871219,2,12.115942313296188,14.430567981951512
15. Real Estate Valuation,CopulaGAN,Random Forest,MAE,TRTR,5.084589965402735,0.5895391565195337,2,4.662859058435946,5.506320872369524
15. Real Estate Valuation,CopulaGAN,Random Forest,MAE,TSTR,12.07344117647058,2.009821866170488,2,10.635701224699147,13.511181128242011
15. Real Estate Valuation,CopulaGAN,Random Forest,MSE,TRTR,68.47707674493407,34.33964292176238,2,43.911976031677725,93.04217745819041
15. Real Estate Valuation,CopulaGAN,Random Forest,MSE,TSTR,216.1367497705881,67.08171606061477,2,168.14938092107838,264.1241186200978
15. Real Estate Valuation,CopulaGAN,Random Forest,R2,TRTR,0.6670821307467872,0.1199215023828661,2,0.5812954558407069,0.7528688056528676
15. Real Estate Valuation,CopulaGAN,Random Forest,R2,TSTR,-0.1561115298839658,0.1768101370904575,2,-0.2825938825003697,-0.029629177267561868
15. Real Estate Valuation,CopulaGAN,Random Forest,RMSE,TRTR,8.015857946413275,2.055017792588961,2,6.545786776555848,9.485929116270702
15. Real Estate Valuation,CopulaGAN,Random Forest,RMSE,TSTR,14.54114326281572,2.166079957170806,2,12.991623006530656,16.090663519100783
15. Real Estate Valuation,CopulaGAN,Ridge,MAE,TRTR,6.73959506434546,0.3623583928207358,2,6.480379485598311,6.998810643092609
15. Real Estate Valuation,CopulaGAN,Ridge,MAE,TSTR,10.77198342768663,1.791848148985257,2,9.490172479827603,12.053794375545657
15. Real Estate Valuation,CopulaGAN,Ridge,MSE,TRTR,95.0662930699444,31.61362662341701,2,72.45126694154618,117.6813191983426
15. Real Estate Valuation,CopulaGAN,Ridge,MSE,TSTR,178.7991093876817,45.64955727562943,2,146.14338333524992,211.4548354401135
15. Real Estate Valuation,CopulaGAN,Ridge,R2,TRTR,0.5260702045928027,0.09018031974496589,2,0.46155909007900475,0.5905813191066007
15. Real Estate Valuation,CopulaGAN,Ridge,R2,TSTR,0.02664801363531354,0.1836083659807962,2,-0.1046974989662836,0.15799352623691068
15. Real Estate Valuation,CopulaGAN,Ridge,RMSE,TRTR,9.624672157858546,1.559480337704479,2,8.509087128528618,10.740257187188474
15. Real Estate Valuation,CopulaGAN,Ridge,RMSE,TSTR,13.27334685326742,1.61782962654836,2,12.116021257203514,14.430672449331325
15. Real Estate Valuation,CopulaGAN,SVR_RBF,MAE,TRTR,6.578249482456265,0.4521384823843634,2,6.254809096619523,6.901689868293007
15. Real Estate Valuation,CopulaGAN,SVR_RBF,MAE,TSTR,13.32424409153807,1.681742986917033,2,12.121197631749512,14.527290551326628
15. Real Estate Valuation,CopulaGAN,SVR_RBF,MSE,TRTR,93.93620238964398,28.54907332188751,2,73.51342562926428,114.35897915002369
15. Real Estate Valuation,CopulaGAN,SVR_RBF,MSE,TSTR,242.4453445791747,65.57145779992918,2,195.53834940627235,289.35233975207706
15. Real Estate Valuation,CopulaGAN,SVR_RBF,R2,TRTR,0.5301068332447663,0.075684714444037,2,0.47596525008946894,0.5842484164000636
15. Real Estate Valuation,CopulaGAN,SVR_RBF,R2,TSTR,-0.294856435946284,0.1017860293277664,2,-0.3676697749590334,-0.22204309693353463
15. Real Estate Valuation,CopulaGAN,SVR_RBF,RMSE,TRTR,9.586895433669618,1.423951661233135,2,8.568261779012925,10.60552908832631
15. Real Estate Valuation,CopulaGAN,SVR_RBF,RMSE,TSTR,15.43490271298969,2.051614685977381,2,13.96726597894867,16.90253944703071
15. Real Estate Valuation,ForestDiffusion,Decision Tree,MAE,TRTR,7.06317469879518,1.389323637498107,2,6.069312440058068,8.057036957532292
15. Real Estate Valuation,ForestDiffusion,Decision Tree,MAE,TSTR,6.456867469879517,0.985542728370536,2,5.7518526729930635,7.161882266765971
15. Real Estate Valuation,ForestDiffusion,Decision Tree,MSE,TRTR,114.5329720314592,82.8030523432616,2,55.29923670079302,173.76670736212537
15. Real Estate Valuation,ForestDiffusion,Decision Tree,MSE,TSTR,85.69667469879519,27.76773869109327,2,65.83283106244198,105.5605183351484
15. Real Estate Valuation,ForestDiffusion,Decision Tree,R2,TRTR,0.3485484895426064,0.4625289845174094,2,0.017675186248303554,0.6794217928369093
15. Real Estate Valuation,ForestDiffusion,Decision Tree,R2,TSTR,0.4831355685682653,0.1933159731513586,2,0.34484565213658436,0.6214254849999462
15. Real Estate Valuation,ForestDiffusion,Decision Tree,RMSE,TRTR,10.16995413479994,3.3324172799223,2,7.786086419972644,12.553821849627237
15. Real Estate Valuation,ForestDiffusion,Decision Tree,RMSE,TSTR,9.145778445382827,1.432274878215096,2,8.121190719978049,10.170366170787606
15. Real Estate Valuation,ForestDiffusion,ElasticNet,MAE,TRTR,6.489472784209087,0.6330018696798724,2,6.036650525230059,6.942295043188115
15. Real Estate Valuation,ForestDiffusion,ElasticNet,MAE,TSTR,6.824381595959174,0.4380353145584592,2,6.511030008623005,7.137733183295343
15. Real Estate Valuation,ForestDiffusion,ElasticNet,MSE,TRTR,69.7460749311999,12.04356598980686,2,61.13062682766527,78.36152303473453
15. Real Estate Valuation,ForestDiffusion,ElasticNet,MSE,TSTR,71.37914956430977,8.6454589076237,2,65.19456082930274,77.5637382993168
15. Real Estate Valuation,ForestDiffusion,ElasticNet,R2,TRTR,0.605502797225813,0.0474335485374576,2,0.5715708807040096,0.6394347137476164
15. Real Estate Valuation,ForestDiffusion,ElasticNet,R2,TSTR,0.5776883924197225,0.04963210386161389,2,0.5421837241635864,0.6131930606758585
15. Real Estate Valuation,ForestDiffusion,ElasticNet,RMSE,TRTR,8.321770329196346,0.7030032142936758,2,7.818872124919364,8.824668533473327
15. Real Estate Valuation,ForestDiffusion,ElasticNet,RMSE,TSTR,8.432976596873123,0.5138630954835898,2,8.065381082786391,8.800572110959855
15. Real Estate Valuation,ForestDiffusion,Extra Trees,MAE,TRTR,6.43186588353413,1.755465557178652,2,5.176081473981712,7.687650293086548
15. Real Estate Valuation,ForestDiffusion,Extra Trees,MAE,TSTR,4.938216867469868,0.3614239906281767,2,4.679669719784137,5.196764015155599
15. Real Estate Valuation,ForestDiffusion,Extra Trees,MSE,TRTR,106.3691508825351,99.48561507496599,2,35.20142909216047,177.53687267290974
15. Real Estate Valuation,ForestDiffusion,Extra Trees,MSE,TSTR,45.29476046506009,6.026042702762118,2,40.98398920185856,49.60553172826161
15. Real Estate Valuation,ForestDiffusion,Extra Trees,R2,TRTR,0.3819622885205286,0.6167183804618144,2,-0.05921146399277488,0.8231360410338321
15. Real Estate Valuation,ForestDiffusion,Extra Trees,R2,TSTR,0.7305472145747649,0.04683332054110507,2,0.6970446752953198,0.76404975385421
15. Real Estate Valuation,ForestDiffusion,Extra Trees,RMSE,TRTR,9.529988097796716,3.943155809550008,2,6.709224358047074,12.350751837546358
15. Real Estate Valuation,ForestDiffusion,Extra Trees,RMSE,TSTR,6.714496626231752,0.4585798964002981,2,6.386448330394382,7.042544922069123
15. Real Estate Valuation,ForestDiffusion,Gradient Boosting,MAE,TRTR,6.37836110843836,1.886008358669073,2,5.029192004312704,7.727530212564015
15. Real Estate Valuation,ForestDiffusion,Gradient Boosting,MAE,TSTR,5.123436749704868,0.6407209460913865,2,4.665092596107011,5.581780903302724
15. Real Estate Valuation,ForestDiffusion,Gradient Boosting,MSE,TRTR,108.1948624430992,129.5118188901918,2,15.547688392889356,200.84203649330902
15. Real Estate Valuation,ForestDiffusion,Gradient Boosting,MSE,TSTR,47.23714202052728,10.07546916369722,2,40.02958557320391,54.44469846785065
15. Real Estate Valuation,ForestDiffusion,Gradient Boosting,R2,TRTR,0.3656988420541958,0.8038008240078766,2,-0.20930562843895695,0.9407033125473485
15. Real Estate Valuation,ForestDiffusion,Gradient Boosting,R2,TSTR,0.7181788564481661,0.06937901263024238,2,0.66854810063247,0.7678096122638622
15. Real Estate Valuation,ForestDiffusion,Gradient Boosting,RMSE,TRTR,9.338178195821438,4.581843561950177,2,6.0605247616221645,12.615831630020711
15. Real Estate Valuation,ForestDiffusion,Gradient Boosting,RMSE,TSTR,6.835738200586323,0.7140204994060929,2,6.324958705318931,7.346517695853715
15. Real Estate Valuation,ForestDiffusion,KNN,MAE,TRTR,6.751469879518072,1.160264460470958,2,5.921466684947337,7.581473074088807
15. Real Estate Valuation,ForestDiffusion,KNN,MAE,TSTR,7.06698795180723,1.480655863276499,2,6.007790554620259,8.1261853489942
15. Real Estate Valuation,ForestDiffusion,KNN,MSE,TRTR,86.91027855421687,37.17925615351099,2,60.313840905293304,113.50671620314044
15. Real Estate Valuation,ForestDiffusion,KNN,MSE,TSTR,129.0383778313253,63.8843616282901,2,83.33825855587148,174.73849710677914
15. Real Estate Valuation,ForestDiffusion,KNN,R2,TRTR,0.5081139534388719,0.2026603803977635,2,0.36313945075110776,0.653088456126636
15. Real Estate Valuation,ForestDiffusion,KNN,R2,TSTR,0.2181987819929087,0.4116473599238981,2,-0.07627599976051969,0.5126735637463371
15. Real Estate Valuation,ForestDiffusion,KNN,RMSE,TRTR,9.127292815487497,1.898105480358554,2,7.76946995181869,10.485115679156303
15. Real Estate Valuation,ForestDiffusion,KNN,RMSE,TSTR,11.00940036122641,2.79847842899549,2,9.007489490785085,13.011311231667735
15. Real Estate Valuation,ForestDiffusion,Lasso,MAE,TRTR,6.839646875000989,0.8266009299434547,2,6.248332191269554,7.430961558732424
15. Real Estate Valuation,ForestDiffusion,Lasso,MAE,TSTR,6.894659030542101,0.3888187628378024,2,6.616514843368237,7.172803217715965
15. Real Estate Valuation,ForestDiffusion,Lasso,MSE,TRTR,79.59628738485563,15.48800093166615,2,68.5168389584344,90.67573581127685
15. Real Estate Valuation,ForestDiffusion,Lasso,MSE,TSTR,75.01927555020424,7.667398329660116,2,69.53434920411841,80.50420189629007
15. Real Estate Valuation,ForestDiffusion,Lasso,R2,TRTR,0.5485595668106186,0.07565900437154838,2,0.49443637553322944,0.6026827580880078
15. Real Estate Valuation,ForestDiffusion,Lasso,R2,TSTR,0.5552657639243707,0.05130665545161388,2,0.5185631936238944,0.591968334224847
15. Real Estate Valuation,ForestDiffusion,Lasso,RMSE,TRTR,8.880496462713433,0.8561950482161669,2,8.268011422098978,9.492981503327888
15. Real Estate Valuation,ForestDiffusion,Lasso,RMSE,TSTR,8.64984783608785,0.4465511871337642,2,8.330404360494422,8.96929131168128
15. Real Estate Valuation,ForestDiffusion,Linear Regression,MAE,TRTR,6.883488855173465,0.8221769088290318,2,6.295338925498472,7.471638784848459
15. Real Estate Valuation,ForestDiffusion,Linear Regression,MAE,TSTR,6.90866159620217,0.397091009038484,2,6.624599800580612,7.192723391823727
15. Real Estate Valuation,ForestDiffusion,Linear Regression,MSE,TRTR,80.55969556968073,15.67444708832532,2,69.34687159749838,91.77251954186308
15. Real Estate Valuation,ForestDiffusion,Linear Regression,MSE,TSTR,75.59671071571363,7.743764512698113,2,70.0571552932076,81.13626613821965
15. Real Estate Valuation,ForestDiffusion,Linear Regression,R2,TRTR,0.5429968187353564,0.07739709435255403,2,0.48763027278682575,0.5983633646838871
15. Real Estate Valuation,ForestDiffusion,Linear Regression,R2,TSTR,0.5517928689750399,0.05217902952509149,2,0.5144662398564962,0.5891194980935835
15. Real Estate Valuation,ForestDiffusion,Linear Regression,RMSE,TRTR,8.933895886745713,0.8632495899036216,2,8.316364331016555,9.551427442474871
15. Real Estate Valuation,ForestDiffusion,Linear Regression,RMSE,TSTR,8.683009095407442,0.4495150328801746,2,8.361445412291033,9.004572778523851
15. Real Estate Valuation,ForestDiffusion,Random Forest,MAE,TRTR,6.341215601931531,1.684377418280497,2,5.136284583473767,7.546146620389296
15. Real Estate Valuation,ForestDiffusion,Random Forest,MAE,TSTR,5.207145783132525,0.5778645802565765,2,4.79376636491993,5.62052520134512
15. Real Estate Valuation,ForestDiffusion,Random Forest,MSE,TRTR,99.09338030275964,102.6995257317195,2,25.626565328846866,172.5601952766724
15. Real Estate Valuation,ForestDiffusion,Random Forest,MSE,TSTR,51.45023958433723,12.538206679639,2,42.48094684734834,60.41953232132612
15. Real Estate Valuation,ForestDiffusion,Random Forest,R2,TRTR,0.4203801527010261,0.639916760595811,2,-0.0373887212488746,0.8781490266509268
15. Real Estate Valuation,ForestDiffusion,Random Forest,R2,TSTR,0.6896476958031375,0.09320283735319825,2,0.622974402444819,0.7563209891614558
15. Real Estate Valuation,ForestDiffusion,Random Forest,RMSE,TRTR,9.177030899371065,3.856874923399557,2,6.417988787383942,11.936073011358188
15. Real Estate Valuation,ForestDiffusion,Random Forest,RMSE,TSTR,7.123662979954953,0.8388476216551667,2,6.523587540732035,7.723738419177871
15. Real Estate Valuation,ForestDiffusion,Ridge,MAE,TRTR,6.526181657508199,0.6025544231099672,2,6.095140189702664,6.957223125313734
15. Real Estate Valuation,ForestDiffusion,Ridge,MAE,TSTR,6.853079213523417,0.4466317926732483,2,6.533578076200656,7.172580350846178
15. Real Estate Valuation,ForestDiffusion,Ridge,MSE,TRTR,70.40291169472854,11.81818937187804,2,61.948688311277586,78.85713507817951
15. Real Estate Valuation,ForestDiffusion,Ridge,MSE,TSTR,71.90186418110623,8.832326641688738,2,65.58359832202939,78.22013004018308
15. Real Estate Valuation,ForestDiffusion,Ridge,R2,TRTR,0.6017619643863539,0.04592495869812353,2,0.5689092280244219,0.6346147007482859
15. Real Estate Valuation,ForestDiffusion,Ridge,R2,TSTR,0.5745616697753266,0.05108222945815579,2,0.5380196441591538,0.6111036953914994
15. Real Estate Valuation,ForestDiffusion,Ridge,RMSE,TRTR,8.36225862788957,0.6895957765350434,2,7.868951526804835,8.855565728974305
15. Real Estate Valuation,ForestDiffusion,Ridge,RMSE,TSTR,8.463349126255084,0.5230542497901786,2,8.08917865646113,8.837519596049038
15. Real Estate Valuation,ForestDiffusion,SVR_RBF,MAE,TRTR,6.273243863788407,0.5121536686392126,2,5.906871200000082,6.639616527576732
15. Real Estate Valuation,ForestDiffusion,SVR_RBF,MAE,TSTR,5.811838078566761,0.5496152943854332,2,5.4186669820913265,6.205009175042195
15. Real Estate Valuation,ForestDiffusion,SVR_RBF,MSE,TRTR,75.17315248714159,7.478427987638159,2,69.82340738024816,80.52289759403503
15. Real Estate Valuation,ForestDiffusion,SVR_RBF,MSE,TSTR,64.87332093294333,13.69062249679219,2,55.07963958258371,74.66700228330295
15. Real Estate Valuation,ForestDiffusion,SVR_RBF,R2,TRTR,0.5727188926978015,0.03121354935954741,2,0.5503900646030413,0.5950477207925617
15. Real Estate Valuation,ForestDiffusion,SVR_RBF,R2,TSTR,0.6217676175833037,0.04660878530585714,2,0.5884257011350309,0.6551095340315765
15. Real Estate Valuation,ForestDiffusion,SVR_RBF,RMSE,TRTR,8.659794231111297,0.42557768028067,2,8.355354298488022,8.964234163734572
15. Real Estate Valuation,ForestDiffusion,SVR_RBF,RMSE,TSTR,8.008666598035559,0.8570765744394649,2,7.395550951549458,8.62178224452166
15. Real Estate Valuation,GaussianCopula,Decision Tree,MAE,TRTR,6.270311244979919,0.2312619011473951,2,6.1048764469021375,6.435746043057701
15. Real Estate Valuation,GaussianCopula,Decision Tree,MAE,TSTR,9.645882352941177,1.703332374045238,2,8.427391775974401,10.864372929907953
15. Real Estate Valuation,GaussianCopula,Decision Tree,MSE,TRTR,101.364452392905,29.47443308750661,2,80.27971313366591,122.44919165214408
15. Real Estate Valuation,GaussianCopula,Decision Tree,MSE,TSTR,153.4704705882353,60.422035970755,2,110.2471498826798,196.69379129379075
15. Real Estate Valuation,GaussianCopula,Decision Tree,R2,TRTR,0.4838099916597266,0.1311211987161195,2,0.3900115366366811,0.5776084466827721
15. Real Estate Valuation,GaussianCopula,Decision Tree,R2,TSTR,0.1615830667674246,0.3080199874534611,2,-0.058761158439850664,0.3819272919746999
15. Real Estate Valuation,GaussianCopula,Decision Tree,RMSE,TRTR,9.965609389325827,1.432159869667455,2,8.941103936079852,10.990114842571803
15. Real Estate Valuation,GaussianCopula,Decision Tree,RMSE,TSTR,12.15012855024777,2.417611796937084,2,10.420673255309946,13.879583845185593
15. Real Estate Valuation,GaussianCopula,ElasticNet,MAE,TRTR,6.695497590224615,0.3690058653285041,2,6.431526696111667,6.959468484337564
15. Real Estate Valuation,GaussianCopula,ElasticNet,MAE,TSTR,7.162159847991141,1.137549469541175,2,6.348405979051489,7.975913716930793
15. Real Estate Valuation,GaussianCopula,ElasticNet,MSE,TRTR,94.15188094360143,31.69404033426902,2,71.4793303118091,116.82443157539376
15. Real Estate Valuation,GaussianCopula,ElasticNet,MSE,TSTR,77.8622694422874,23.17602174684431,2,61.28314223234637,94.44139665222843
15. Real Estate Valuation,GaussianCopula,ElasticNet,R2,TRTR,0.5309948880043083,0.090476169455061,2,0.4662721353572591,0.5957176406513575
15. Real Estate Valuation,GaussianCopula,ElasticNet,R2,TSTR,0.5615511650381795,0.1782131912147923,2,0.4340651279644573,0.6890372021119017
15. Real Estate Valuation,GaussianCopula,ElasticNet,RMSE,TRTR,9.575328496754192,1.5700207396237,2,8.452203318119457,10.698453675388928
15. Real Estate Valuation,GaussianCopula,ElasticNet,RMSE,TSTR,8.71777830778657,1.364775006575565,2,7.741477081712458,9.694079533860684
15. Real Estate Valuation,GaussianCopula,Extra Trees,MAE,TRTR,5.31603640562249,0.5733200338099655,2,4.905907960095062,5.7261648511499175
15. Real Estate Valuation,GaussianCopula,Extra Trees,MAE,TSTR,6.433588235294114,1.09226990308095,2,5.652225416921942,7.214951053666287
15. Real Estate Valuation,GaussianCopula,Extra Trees,MSE,TRTR,74.71223407422855,36.10481009661477,2,48.88440883221763,100.54005931623946
15. Real Estate Valuation,GaussianCopula,Extra Trees,MSE,TSTR,74.93266356470583,22.09658925966529,2,59.125715839016486,90.73961129039517
15. Real Estate Valuation,GaussianCopula,Extra Trees,R2,TRTR,0.6340613517485106,0.1292944972215279,2,0.5415696402548005,0.7265530632422208
15. Real Estate Valuation,GaussianCopula,Extra Trees,R2,TSTR,0.5848704566736874,0.1417712257301851,2,0.48345343127716767,0.6862874820702072
15. Real Estate Valuation,GaussianCopula,Extra Trees,RMSE,TRTR,8.396916502017358,2.050372486251487,2,6.930168384128875,9.863664619905842
15. Real Estate Valuation,GaussianCopula,Extra Trees,RMSE,TSTR,8.557358879828701,1.305477907328465,2,7.623476243206078,9.491241516451325
15. Real Estate Valuation,GaussianCopula,Gradient Boosting,MAE,TRTR,5.187068687842009,0.3940748590290482,2,4.905164515959198,5.46897285972482
15. Real Estate Valuation,GaussianCopula,Gradient Boosting,MAE,TSTR,6.222123927138466,1.230760237664658,2,5.341691091509203,7.10255676276773
15. Real Estate Valuation,GaussianCopula,Gradient Boosting,MSE,TRTR,66.36332790430737,30.54954368005552,2,44.509500857987206,88.21715495062753
15. Real Estate Valuation,GaussianCopula,Gradient Boosting,MSE,TSTR,67.01334997759334,20.95263614053117,2,52.02473701580349,82.00196293938319
15. Real Estate Valuation,GaussianCopula,Gradient Boosting,R2,TRTR,0.6748780710497381,0.1043298494439035,2,0.600244992749318,0.7495111493501582
15. Real Estate Valuation,GaussianCopula,Gradient Boosting,R2,TSTR,0.6199037785475842,0.1754919675022726,2,0.4943643876493521,0.7454431694458162
15. Real Estate Valuation,GaussianCopula,Gradient Boosting,RMSE,TRTR,7.936911186214173,1.835420585712079,2,6.6239303948318735,9.249891977596473
15. Real Estate Valuation,GaussianCopula,Gradient Boosting,RMSE,TSTR,8.055976000015212,1.454166656464194,2,7.015727839855577,9.096224160174847
15. Real Estate Valuation,GaussianCopula,KNN,MAE,TRTR,5.909542168674699,0.5526334552040013,2,5.514212010014319,6.3048723273350795
15. Real Estate Valuation,GaussianCopula,KNN,MAE,TSTR,8.079882352941176,1.459646964000396,2,7.035713816938579,9.124050888943774
15. Real Estate Valuation,GaussianCopula,KNN,MSE,TRTR,78.20002313253012,27.80596531845825,2,58.30883381429874,98.0912124507615
15. Real Estate Valuation,GaussianCopula,KNN,MSE,TSTR,113.9221952941176,41.27363827938483,2,84.39681311569495,143.44757747254025
15. Real Estate Valuation,GaussianCopula,KNN,R2,TRTR,0.6117694007858796,0.08126892922293102,2,0.5536331110239783,0.6699056905477809
15. Real Estate Valuation,GaussianCopula,KNN,R2,TSTR,0.3708791281828422,0.249484802195293,2,0.19240845199330436,0.54934980437238
15. Real Estate Valuation,GaussianCopula,KNN,RMSE,TRTR,8.712742171562393,1.512662217551675,2,7.630648807809166,9.79483553531562
15. Real Estate Valuation,GaussianCopula,KNN,RMSE,TSTR,10.49461595553357,1.945567074140017,2,9.102841112983981,11.88639079808316
15. Real Estate Valuation,GaussianCopula,Lasso,MAE,TRTR,6.579959876038757,0.422822694748292,2,6.277490741341966,6.882429010735548
15. Real Estate Valuation,GaussianCopula,Lasso,MAE,TSTR,7.162167138543682,1.137547793525991,2,6.348414468553066,7.9759198085342975
15. Real Estate Valuation,GaussianCopula,Lasso,MSE,TRTR,93.7787190636308,32.03227386970363,2,70.86421073642846,116.69322739083314
15. Real Estate Valuation,GaussianCopula,Lasso,MSE,TSTR,77.86241055546591,23.17607358701373,2,61.283246261301684,94.44157484963014
15. Real Estate Valuation,GaussianCopula,Lasso,R2,TRTR,0.5335086099784445,0.09067245724716039,2,0.4686454415037558,0.5983717784531332
15. Real Estate Valuation,GaussianCopula,Lasso,R2,TSTR,0.5615505600661435,0.1782128359674826,2,0.4340647771210375,0.6890363430112494
15. Real Estate Valuation,GaussianCopula,Lasso,RMSE,TRTR,9.553223078051095,1.585764132720489,2,8.418835754440883,10.687610401661308
15. Real Estate Valuation,GaussianCopula,Lasso,RMSE,TSTR,8.71778606563352,1.364777150054893,2,7.741483306206668,9.694088825060373
15. Real Estate Valuation,GaussianCopula,Linear Regression,MAE,TRTR,6.585764970245232,0.4312226908081462,2,6.27728684035675,6.894243100133714
15. Real Estate Valuation,GaussianCopula,Linear Regression,MAE,TSTR,7.162126358166302,1.137547926805591,2,6.3483735928332035,7.9758791234994
15. Real Estate Valuation,GaussianCopula,Linear Regression,MSE,TRTR,94.13557816005,32.12739853756602,2,71.15302174476246,117.11813457533755
15. Real Estate Valuation,GaussianCopula,Linear Regression,MSE,TSTR,77.8610897129937,23.17564747061791,2,61.282230244135974,94.43994918185143
15. Real Estate Valuation,GaussianCopula,Linear Regression,R2,TRTR,0.5316963874228006,0.09103853777344106,2,0.4665713407154891,0.596821434130112
15. Real Estate Valuation,GaussianCopula,Linear Regression,R2,TSTR,0.5615557204282007,0.1782183924726455,2,0.4340659625987533,0.6890454782576481
15. Real Estate Valuation,GaussianCopula,Linear Regression,RMSE,TRTR,9.571589055197268,1.587533029098244,2,8.43593633934725,10.707241771047286
15. Real Estate Valuation,GaussianCopula,Linear Regression,RMSE,TSTR,8.717712640555321,1.36476226123661,2,7.741420531947449,9.694004749163193
15. Real Estate Valuation,GaussianCopula,Random Forest,MAE,TRTR,5.084589965402735,0.5895391565195337,2,4.662859058435946,5.506320872369524
15. Real Estate Valuation,GaussianCopula,Random Forest,MAE,TSTR,6.324035294117644,1.402809397732557,2,5.320525903664316,7.327544684570973
15. Real Estate Valuation,GaussianCopula,Random Forest,MSE,TRTR,68.47707674493407,34.33964292176238,2,43.911976031677725,93.04217745819041
15. Real Estate Valuation,GaussianCopula,Random Forest,MSE,TSTR,72.72283485882346,27.11228872141881,2,53.32787188480673,92.11779783284018
15. Real Estate Valuation,GaussianCopula,Random Forest,R2,TRTR,0.6670821307467872,0.1199215023828661,2,0.5812954558407069,0.7528688056528676
15. Real Estate Valuation,GaussianCopula,Random Forest,R2,TSTR,0.5981431757880895,0.171839516681298,2,0.47521659080842443,0.7210697607677545
15. Real Estate Valuation,GaussianCopula,Random Forest,RMSE,TRTR,8.015857946413275,2.055017792588961,2,6.545786776555848,9.485929116270702
15. Real Estate Valuation,GaussianCopula,Random Forest,RMSE,TSTR,8.371017974940546,1.627541987798077,2,7.206744574183201,9.535291375697891
15. Real Estate Valuation,GaussianCopula,Ridge,MAE,TRTR,6.73959506434546,0.3623583928207358,2,6.480379485598311,6.998810643092609
15. Real Estate Valuation,GaussianCopula,Ridge,MAE,TSTR,7.162159330344698,1.137551813108437,2,6.348403784918021,7.975914875771376
15. Real Estate Valuation,GaussianCopula,Ridge,MSE,TRTR,95.0662930699444,31.61362662341701,2,72.45126694154618,117.6813191983426
15. Real Estate Valuation,GaussianCopula,Ridge,MSE,TSTR,77.86239408602638,23.17605087376939,2,61.28324603993835,94.44154213211442
15. Real Estate Valuation,GaussianCopula,Ridge,R2,TRTR,0.5260702045928027,0.09018031974496589,2,0.46155909007900475,0.5905813191066007
15. Real Estate Valuation,GaussianCopula,Ridge,R2,TSTR,0.5615507451871795,0.1782123541016789,2,0.434065306948104,0.6890361834262551
15. Real Estate Valuation,GaussianCopula,Ridge,RMSE,TRTR,9.624672157858546,1.559480337704479,2,8.509087128528618,10.740257187188474
15. Real Estate Valuation,GaussianCopula,Ridge,RMSE,TSTR,8.717785389289627,1.36477543658827,2,7.741483855602956,9.694086922976298
15. Real Estate Valuation,GaussianCopula,SVR_RBF,MAE,TRTR,6.578249482456265,0.4521384823843634,2,6.254809096619523,6.901689868293007
15. Real Estate Valuation,GaussianCopula,SVR_RBF,MAE,TSTR,6.658351640999127,1.31706925025913,2,5.7161770571613735,7.600526224836881
15. Real Estate Valuation,GaussianCopula,SVR_RBF,MSE,TRTR,93.93620238964398,28.54907332188751,2,73.51342562926428,114.35897915002369
15. Real Estate Valuation,GaussianCopula,SVR_RBF,MSE,TSTR,77.046450378038,31.75606943252474,2,54.329526802436206,99.7633739536398
15. Real Estate Valuation,GaussianCopula,SVR_RBF,R2,TRTR,0.5301068332447663,0.075684714444037,2,0.47596525008946894,0.5842484164000636
15. Real Estate Valuation,GaussianCopula,SVR_RBF,R2,TSTR,0.5858140657834178,0.1395133940201206,2,0.4860121958932521,0.6856159356735835
15. Real Estate Valuation,GaussianCopula,SVR_RBF,RMSE,TRTR,9.586895433669618,1.423951661233135,2,8.568261779012925,10.60552908832631
15. Real Estate Valuation,GaussianCopula,SVR_RBF,RMSE,TSTR,8.604854976333744,1.732893884316759,2,7.365217368842791,9.844492583824698
15. Real Estate Valuation,TVAE,Decision Tree,MAE,TRTR,6.270311244979919,0.2312619011473951,2,6.1048764469021375,6.435746043057701
15. Real Estate Valuation,TVAE,Decision Tree,MAE,TSTR,10.08529411764706,1.658663425732175,2,8.89875778133927,11.271830453954848
15. Real Estate Valuation,TVAE,Decision Tree,MSE,TRTR,101.364452392905,29.47443308750661,2,80.27971313366591,122.44919165214408
15. Real Estate Valuation,TVAE,Decision Tree,MSE,TSTR,157.1892352941177,38.93247689393633,2,129.33861908080888,185.03985150742653
15. Real Estate Valuation,TVAE,Decision Tree,R2,TRTR,0.4838099916597266,0.1311211987161195,2,0.3900115366366811,0.5776084466827721
15. Real Estate Valuation,TVAE,Decision Tree,R2,TSTR,0.1075049728638556,0.2976466368444118,2,-0.10541860434699787,0.32042855007470905
15. Real Estate Valuation,TVAE,Decision Tree,RMSE,TRTR,9.965609389325827,1.432159869667455,2,8.941103936079852,10.990114842571803
15. Real Estate Valuation,TVAE,Decision Tree,RMSE,TSTR,12.4380992271426,1.575729326335073,2,11.31089037158045,13.565308082704748
