Dataset,Generator,Classifier,Metric,EvaluationType,Mean,Std,Count,CI_Low,CI_High
6. Wine dataset,WGAN_GP,Decision Tree,Precision,TSTR,0.3915284718226034,0.04679554024822586,2,0.35805295893657973,0.4250039847086271
6. Wine dataset,WGAN_GP,Decision Tree,Recall,TRTR,0.446,0.05026595932305149,2,0.41004189886212616,0.48195810113787385
6. Wine dataset,WGAN_GP,Decision Tree,Recall,TSTR,0.3555,0.03554730807123251,2,0.33007098768194876,0.3809290123180512
6. Wine dataset,WGAN_GP,Extra Trees,Accuracy,TRTR,0.5325,0.02395017977199988,2,0.5153670735004376,0.5496329264995623
6. Wine dataset,WGAN_GP,Extra Trees,Accuracy,TSTR,0.48,0.0298142396999972,2,0.45867217773381525,0.5013278222661847
6. Wine dataset,WGAN_GP,Extra Trees,F1,TRTR,0.5076095129783865,0.02294901087352562,2,0.4911927795644085,0.5240262463923646
6. Wine dataset,WGAN_GP,Extra Trees,F1,TSTR,0.4555849066459391,0.0308518818241944,2,0.4335147999202655,0.4776550133716127
6. Wine dataset,WGAN_GP,Extra Trees,Precision,TRTR,0.5092605944759075,0.02638681476081419,2,0.490384604309724,0.528136584642091
6. Wine dataset,WGAN_GP,Extra Trees,Precision,TSTR,0.4586412155811023,0.03342575487414458,2,0.43472987099400956,0.4825525601681951
6. Wine dataset,WGAN_GP,Extra Trees,Recall,TRTR,0.5325,0.02395017977199988,2,0.5153670735004376,0.5496329264995623
6. Wine dataset,WGAN_GP,Extra Trees,Recall,TSTR,0.48,0.0298142396999972,2,0.45867217773381525,0.5013278222661847
6. Wine dataset,WGAN_GP,Gradient Boosting,Accuracy,TRTR,0.5285,0.02934942740308384,2,0.5075046844204005,0.5494953155795994
6. Wine dataset,WGAN_GP,Gradient Boosting,Accuracy,TSTR,0.4305,0.03593589972282437,2,0.4047930059603731,0.4562069940396269
6. Wine dataset,WGAN_GP,Gradient Boosting,F1,TRTR,0.5114407431836887,0.0297095730982321,2,0.49018779489390296,0.5326936914734745
6. Wine dataset,WGAN_GP,Gradient Boosting,F1,TSTR,0.4241650326112381,0.0354916460061368,2,0.3987758385358547,0.44955422668662154
6. Wine dataset,WGAN_GP,Gradient Boosting,Precision,TRTR,0.5115083500684671,0.03963566060318449,2,0.4831547065325691,0.539861993604365
6. Wine dataset,WGAN_GP,Gradient Boosting,Precision,TSTR,0.4274769013390814,0.03428361913785128,2,0.40295187762654544,0.45200192505161735
6. Wine dataset,WGAN_GP,Gradient Boosting,Recall,TRTR,0.5285,0.02934942740308384,2,0.5075046844204005,0.5494953155795994
6. Wine dataset,WGAN_GP,Gradient Boosting,Recall,TSTR,0.4305,0.03593589972282437,2,0.4047930059603731,0.4562069940396269
6. Wine dataset,WGAN_GP,KNN,Accuracy,TRTR,0.4905,0.02660931332363833,2,0.4714648439503278,0.5095351560496723
6. Wine dataset,WGAN_GP,KNN,Accuracy,TSTR,0.413,0.02428991560298224,2,0.3956240411275327,0.43037595887246727
6. Wine dataset,WGAN_GP,KNN,F1,TRTR,0.4727264463318853,0.02540733019568748,2,0.4545511372136742,0.49090175545009646
6. Wine dataset,WGAN_GP,KNN,F1,TSTR,0.4112710071653599,0.02363067246565685,2,0.3943666424239038,0.42817537190681604
6. Wine dataset,WGAN_GP,KNN,Precision,TRTR,0.4749014687612531,0.03498540312071637,2,0.44987441903006264,0.4999285184924436
6. Wine dataset,WGAN_GP,KNN,Precision,TSTR,0.4128142480988166,0.02336550296429316,2,0.3960995741914185,0.42952892200621473
6. Wine dataset,WGAN_GP,KNN,Recall,TRTR,0.4905,0.02660931332363833,2,0.4714648439503278,0.5095351560496723
6. Wine dataset,WGAN_GP,KNN,Recall,TSTR,0.413,0.02428991560298224,2,0.3956240411275327,0.43037595887246727
6. Wine dataset,WGAN_GP,Logistic Regression,Accuracy,TRTR,0.5119999999999999,0.02888675205772439,2,0.4913356624239339,0.5326643375760659
6. Wine dataset,WGAN_GP,Logistic Regression,Accuracy,TSTR,0.4555000000000001,0.0491285162722335,2,0.4203555766036974,0.4906444233963029
6. Wine dataset,WGAN_GP,Logistic Regression,F1,TRTR,0.4689260601100788,0.02691766313508905,2,0.4496703238933251,0.4881817963268325
6. Wine dataset,WGAN_GP,Logistic Regression,F1,TSTR,0.442150102560849,0.04857487405979039,2,0.4074017309446641,0.47689847417703396
6. Wine dataset,WGAN_GP,Logistic Regression,Precision,TRTR,0.487483866843865,0.04678191837031947,2,0.4540180984622742,0.5209496352254559
6. Wine dataset,WGAN_GP,Logistic Regression,Precision,TSTR,0.4314409328822474,0.04747172146515408,2,0.3974817090929945,0.46540015667150025
6. Wine dataset,WGAN_GP,Logistic Regression,Recall,TRTR,0.5119999999999999,0.02888675205772439,2,0.4913356624239339,0.5326643375760659
6. Wine dataset,WGAN_GP,Logistic Regression,Recall,TSTR,0.4555000000000001,0.0491285162722335,2,0.4203555766036974,0.4906444233963029
6. Wine dataset,WGAN_GP,MLP,Accuracy,TRTR,0.4745,0.02532565673164052,2,0.45638311655833086,0.4926168834416691
6. Wine dataset,WGAN_GP,MLP,Accuracy,TSTR,0.3724999999999999,0.03199392303408744,2,0.349612926207906,0.39538707379209376
6. Wine dataset,WGAN_GP,MLP,F1,TRTR,0.4715816518615708,0.02583861054469161,2,0.45309782336728255,0.49006548035585906
6. Wine dataset,WGAN_GP,MLP,F1,TSTR,0.3818449522572839,0.03227224565696171,2,0.3587587784548241,0.40493112605974363
6. Wine dataset,WGAN_GP,MLP,Precision,TRTR,0.472599997358629,0.02756640214072062,2,0.45288018121401274,0.4923198135032453
6. Wine dataset,WGAN_GP,MLP,Precision,TSTR,0.4017966880292042,0.02904407172291523,2,0.3810198107441961,0.4225735653142123
6. Wine dataset,WGAN_GP,MLP,Recall,TRTR,0.4745,0.02532565673164052,2,0.45638311655833086,0.4926168834416691
6. Wine dataset,WGAN_GP,MLP,Recall,TSTR,0.3724999999999999,0.03199392303408744,2,0.349612926207906,0.39538707379209376
6. Wine dataset,WGAN_GP,Naive Bayes,Accuracy,TRTR,0.4115,0.05126456432620446,2,0.3748275398767661,0.44817246012323386
6. Wine dataset,WGAN_GP,Naive Bayes,Accuracy,TSTR,0.3789999999999999,0.03016620625799671,2,0.3574203960258733,0.4005796039741265
6. Wine dataset,WGAN_GP,Naive Bayes,F1,TRTR,0.4140512503685829,0.0504610547885627,2,0.3779535863421286,0.45014891439503724
6. Wine dataset,WGAN_GP,Naive Bayes,F1,TSTR,0.3879852401406336,0.03278829060339488,2,0.3645299100219425,0.41144057025932473
6. Wine dataset,WGAN_GP,Naive Bayes,Precision,TRTR,0.4372885137370445,0.05053409359669786,2,0.4011386008947856,0.47343842657930346
6. Wine dataset,WGAN_GP,Naive Bayes,Precision,TSTR,0.4143994867875474,0.03672618885325486,2,0.38812715396073955,0.44067181961435525
6. Wine dataset,WGAN_GP,Naive Bayes,Recall,TRTR,0.4115,0.05126456432620446,2,0.3748275398767661,0.44817246012323386
6. Wine dataset,WGAN_GP,Naive Bayes,Recall,TSTR,0.3789999999999999,0.03016620625799671,2,0.3574203960258733,0.4005796039741265
6. Wine dataset,WGAN_GP,Random Forest,Accuracy,TRTR,0.535,0.02236067977499788,2,0.5190041333003615,0.5509958666996385
6. Wine dataset,WGAN_GP,Random Forest,Accuracy,TSTR,0.4635,0.03000462927246024,2,0.44203598123832566,0.4849640187616744
6. Wine dataset,WGAN_GP,Random Forest,F1,TRTR,0.5096032595467455,0.02043462656654578,2,0.4949852083110741,0.5242213107824167
6. Wine dataset,WGAN_GP,Random Forest,F1,TSTR,0.4427600973479976,0.02652371718865284,2,0.42378617308461314,0.46173402161138205
6. Wine dataset,WGAN_GP,Random Forest,Precision,TRTR,0.5084864004161412,0.01714437887528287,2,0.496222050588827,0.5207507502434554
6. Wine dataset,WGAN_GP,Random Forest,Precision,TSTR,0.4427293296690332,0.02859429934628825,2,0.422274200159768,0.4631844591782984
6. Wine dataset,WGAN_GP,Random Forest,Recall,TRTR,0.535,0.02236067977499788,2,0.5190041333003615,0.5509958666996385
6. Wine dataset,WGAN_GP,Random Forest,Recall,TSTR,0.4635,0.03000462927246024,2,0.44203598123832566,0.4849640187616744
6. Wine dataset,WGAN_GP,SVM-RBF,Accuracy,TRTR,0.5254999999999999,0.03312015163679728,2,0.5018072707992359,0.5491927292007638
6. Wine dataset,WGAN_GP,SVM-RBF,Accuracy,TSTR,0.4765,0.02667187449147302,2,0.4574200903868705,0.4955799096131295
6. Wine dataset,WGAN_GP,SVM-RBF,F1,TRTR,0.4764639254304625,0.03395646864249448,2,0.4521729310840776,0.5007549197768475
6. Wine dataset,WGAN_GP,SVM-RBF,F1,TSTR,0.4535978757478338,0.0274477728689874,2,0.43396292187200425,0.4732328296236633
6. Wine dataset,WGAN_GP,SVM-RBF,Precision,TRTR,0.5045453885552329,0.04261598254261716,2,0.47405975113789317,0.5350310259725726
6. Wine dataset,WGAN_GP,SVM-RBF,Precision,TSTR,0.4427302877040827,0.02741062566539753,2,0.4231219073368793,0.46233866807128604
6. Wine dataset,WGAN_GP,SVM-RBF,Recall,TRTR,0.5254999999999999,0.03312015163679728,2,0.5018072707992359,0.5491927292007638
6. Wine dataset,WGAN_GP,SVM-RBF,Recall,TSTR,0.4765,0.02667187449147302,2,0.4574200903868705,0.4955799096131295
7. CDC diabetes dataset,CTABGAN,AdaBoost,Accuracy,TRTR,0.8631213392433116,0.0006492744915581773,2,0.8626568762518934,0.8635858022347298
7. CDC diabetes dataset,CTABGAN,AdaBoost,Accuracy,TSTR,0.8519451480132976,0.003585783899637594,2,0.84938003273731,0.8545102632892851
7. CDC diabetes dataset,CTABGAN,AdaBoost,F1,TRTR,0.2907324908296564,0.01155213366104772,2,0.28246859223632553,0.2989963894229873
7. CDC diabetes dataset,CTABGAN,AdaBoost,F1,TSTR,0.3444000719421254,0.01192889807263891,2,0.33586665232503216,0.35293349155921866
7. CDC diabetes dataset,CTABGAN,AdaBoost,Precision,TRTR,0.5229396461150038,0.006564777307101441,2,0.5182434873320932,0.5276358048979143
7. CDC diabetes dataset,CTABGAN,AdaBoost,Precision,TSTR,0.4509247118861115,0.01802837800761446,2,0.4380279871745962,0.4638214365976268
7. CDC diabetes dataset,CTABGAN,AdaBoost,Recall,TRTR,0.2015338730293992,0.01144868243932203,2,0.19334397898196276,0.20972376707683565
7. CDC diabetes dataset,CTABGAN,AdaBoost,Recall,TSTR,0.2795199545519103,0.01869016537177591,2,0.2661498156791463,0.2928900934246743
7. CDC diabetes dataset,CTABGAN,Decision Tree,Accuracy,TRTR,0.8577034193446256,0.001100478021426305,2,0.8569161847921098,0.8584906538971413
7. CDC diabetes dataset,CTABGAN,Decision Tree,Accuracy,TSTR,0.731575510527149,0.01638897487056955,2,0.7198515441714177,0.7432994768828802
7. CDC diabetes dataset,CTABGAN,Decision Tree,F1,TRTR,0.2518109924417331,0.00902185699517897,2,0.2453571447353926,0.2582648401480736
7. CDC diabetes dataset,CTABGAN,Decision Tree,F1,TSTR,0.2801066873160095,0.01214631167113155,2,0.2714177393797788,0.2887956352522402
7. CDC diabetes dataset,CTABGAN,Decision Tree,Precision,TRTR,0.4710247118621849,0.01001864628250197,2,0.4638578040553427,0.4781916196690271
7. CDC diabetes dataset,CTABGAN,Decision Tree,Precision,TSTR,0.2243170971897475,0.01268732931332033,2,0.2152411285469155,0.2333930658325795
7. CDC diabetes dataset,CTABGAN,Decision Tree,Recall,TRTR,0.171964209629314,0.008237907025316163,2,0.16607116594786422,0.17785725331076377
7. CDC diabetes dataset,CTABGAN,Decision Tree,Recall,TSTR,0.3746058798466126,0.02433496152375183,2,0.3571976970636362,0.392014062629589
7. CDC diabetes dataset,CTABGAN,Extra Trees,Accuracy,TRTR,0.8513356814943801,0.0009037427725112313,2,0.8506891828608272,0.851982180127933
7. CDC diabetes dataset,CTABGAN,Extra Trees,Accuracy,TSTR,0.8454844071552952,0.001631010637238348,2,0.8443176524322062,0.8466511618783841
7. CDC diabetes dataset,CTABGAN,Extra Trees,F1,TRTR,0.2488266547845204,0.00511286061119995,2,0.24516913463694276,0.25248417493209807
7. CDC diabetes dataset,CTABGAN,Extra Trees,F1,TSTR,0.2911834269407884,0.007630431112899756,2,0.2857249453485073,0.29664190853306954
7. CDC diabetes dataset,CTABGAN,Extra Trees,Precision,TRTR,0.4203678342656352,0.006991258369007768,2,0.4153665893098167,0.42536907922145367
7. CDC diabetes dataset,CTABGAN,Extra Trees,Precision,TSTR,0.4036549895327542,0.008312888317723609,2,0.3977083074659608,0.4096016715995476
7. CDC diabetes dataset,CTABGAN,Extra Trees,Recall,TRTR,0.1767504615821616,0.00462847729159016,2,0.17343944838741238,0.1800614747769108
7. CDC diabetes dataset,CTABGAN,Extra Trees,Recall,TSTR,0.2278937650901861,0.009027312737663929,2,0.22143601458078171,0.2343515155995905
7. CDC diabetes dataset,CTABGAN,Gradient Boosting,Accuracy,TRTR,0.8653850720278614,0.0004897208981754782,2,0.8650347468013447,0.8657353972543781
7. CDC diabetes dataset,CTABGAN,Gradient Boosting,Accuracy,TSTR,0.8551092290644293,0.001775443216791339,2,0.8538391534981075,0.8563793046307512
7. CDC diabetes dataset,CTABGAN,Gradient Boosting,F1,TRTR,0.1722933021134507,0.004133046767167164,2,0.1693366985657849,0.1752499056611165
7. CDC diabetes dataset,CTABGAN,Gradient Boosting,F1,TSTR,0.270544901973886,0.01302610069514399,2,0.2612265908835152,0.27986321306425677
7. CDC diabetes dataset,CTABGAN,Gradient Boosting,Precision,TRTR,0.6012194836101217,0.01161315896115709,2,0.5929119301469176,0.6095270370733258
7. CDC diabetes dataset,CTABGAN,Gradient Boosting,Precision,TSTR,0.4538869392525803,0.01326896920176941,2,0.4443948904987479,0.46337898800641264
7. CDC diabetes dataset,CTABGAN,Gradient Boosting,Recall,TRTR,0.1005681011219997,0.002743294672201886,2,0.09860566633307906,0.10253053591092033
7. CDC diabetes dataset,CTABGAN,Gradient Boosting,Recall,TSTR,0.1931543814799034,0.01417964354295058,2,0.18301087554700074,0.20329788741280608
7. CDC diabetes dataset,CTABGAN,KNN,Accuracy,TRTR,0.8472356340034827,0.0009003569645068221,2,0.8465915574310681,0.8478797105758973
7. CDC diabetes dataset,CTABGAN,KNN,Accuracy,TSTR,0.8337719645401298,0.002520267560738362,2,0.8319690737356172,0.8355748553446424
7. CDC diabetes dataset,CTABGAN,KNN,F1,TRTR,0.27593851911582,0.00365737843248717,2,0.27332218819632753,0.2785548500353125
7. CDC diabetes dataset,CTABGAN,KNN,F1,TSTR,0.296911719594793,0.006750484748641392,2,0.2920827137110834,0.3017407254785026
7. CDC diabetes dataset,CTABGAN,KNN,Precision,TRTR,0.4063018806174388,0.004777451994244748,2,0.4028842973403281,0.40971946389454955
7. CDC diabetes dataset,CTABGAN,KNN,Precision,TSTR,0.361692044294028,0.009218416943276108,2,0.35509758607137554,0.3682865025166805
7. CDC diabetes dataset,CTABGAN,KNN,Recall,TRTR,0.2089475926714955,0.004061923022297965,2,0.20604186798590163,0.2118533173570894
7. CDC diabetes dataset,CTABGAN,KNN,Recall,TSTR,0.251967050134924,0.008115213173614397,2,0.24616177634761138,0.2577723239222366
7. CDC diabetes dataset,CTABGAN,Logistic Regression,Accuracy,TRTR,0.8635467785341143,0.0007481700690606898,2,0.863011569908358,0.8640819871598706
7. CDC diabetes dataset,CTABGAN,Logistic Regression,Accuracy,TSTR,0.8547827291435809,0.001335822200739526,2,0.8538271395071093,0.8557383187800525
7. CDC diabetes dataset,CTABGAN,Logistic Regression,F1,TRTR,0.2388691165223189,0.004564487931064464,2,0.23560387855853152,0.2421343544861063
7. CDC diabetes dataset,CTABGAN,Logistic Regression,F1,TSTR,0.3301548929728479,0.007302505538643909,2,0.3249309952047609,0.3353787907409349
7. CDC diabetes dataset,CTABGAN,Logistic Regression,Precision,TRTR,0.5359686608772588,0.00934558839892455,2,0.5292832296755636,0.542654092078954
7. CDC diabetes dataset,CTABGAN,Logistic Regression,Precision,TSTR,0.4621845679301691,0.007530990558640748,2,0.45679722182511245,0.46757191403522574
7. CDC diabetes dataset,CTABGAN,Logistic Regression,Recall,TRTR,0.1536855560289732,0.003128072545874311,2,0.1514478677308495,0.15592324432709692
7. CDC diabetes dataset,CTABGAN,Logistic Regression,Recall,TSTR,0.2569663400085215,0.009204520259764428,2,0.2503818228743894,0.2635508571426535
7. CDC diabetes dataset,CTABGAN,MLP,Accuracy,TRTR,0.8644649358872882,0.001292019377334109,2,0.8635406809030415,0.865389190871535
7. CDC diabetes dataset,CTABGAN,MLP,Accuracy,TSTR,0.8301883805603925,0.002240546640463739,2,0.8285855900479477,0.8317911710728372
7. CDC diabetes dataset,CTABGAN,MLP,F1,TRTR,0.2639376061713777,0.0296521977876718,2,0.24272570170623448,0.2851495106365209
7. CDC diabetes dataset,CTABGAN,MLP,F1,TSTR,0.3353498617800124,0.01180148669380134,2,0.3269075867726721,0.3437921367873527
7. CDC diabetes dataset,CTABGAN,MLP,Precision,TRTR,0.5445815044621426,0.01990884968502404,2,0.5303395713496769,0.5588234375746083
7. CDC diabetes dataset,CTABGAN,MLP,Precision,TSTR,0.3688460353831474,0.007621423457656728,2,0.36339399747925116,0.3742980732870437
7. CDC diabetes dataset,CTABGAN,MLP,Recall,TRTR,0.1754864365857122,0.02609605447626427,2,0.1568184437970686,0.19415442937435579
7. CDC diabetes dataset,CTABGAN,MLP,Recall,TSTR,0.3077687828433461,0.01686325192982109,2,0.29570553911792735,0.3198320265687648
7. CDC diabetes dataset,CTABGAN,Naive Bayes,Accuracy,TRTR,0.7729420611049548,0.001604092504916999,2,0.7717945624537182,0.7740895597561913
7. CDC diabetes dataset,CTABGAN,Naive Bayes,Accuracy,TSTR,0.7850977520975146,0.007344714265515927,2,0.7798436600251667,0.7903518441698626
7. CDC diabetes dataset,CTABGAN,Naive Bayes,F1,TRTR,0.4111314934218446,0.002269244542275589,2,0.40950817366715137,0.4127548131765378
7. CDC diabetes dataset,CTABGAN,Naive Bayes,F1,TSTR,0.4149424316930795,0.005852714516157016,2,0.41075565194516833,0.41912921144099063
7. CDC diabetes dataset,CTABGAN,Naive Bayes,Precision,TRTR,0.32188092350958,0.001866083751005921,2,0.32054600761114527,0.3232158394080147
7. CDC diabetes dataset,CTABGAN,Naive Bayes,Precision,TSTR,0.3346309128117338,0.005908269505921993,2,0.3304043914182322,0.3388574342052354
7. CDC diabetes dataset,CTABGAN,Naive Bayes,Recall,TRTR,0.5689106660985656,0.005812999479801975,2,0.5647522967761825,0.5730690354209486
7. CDC diabetes dataset,CTABGAN,Naive Bayes,Recall,TSTR,0.5473086209345264,0.02737016933343622,2,0.5277291812837825,0.5668880605852702
7. CDC diabetes dataset,CTABGAN,Random Forest,Accuracy,TRTR,0.8585760645876208,0.0008837008421368494,2,0.8579439030873705,0.8592082260878712
7. CDC diabetes dataset,CTABGAN,Random Forest,Accuracy,TSTR,0.8526772993509578,0.001649754584792398,2,0.8514971360155407,0.853857462686375
7. CDC diabetes dataset,CTABGAN,Random Forest,F1,TRTR,0.2542904020111528,0.004123268112439032,2,0.25134079369167805,0.2572400103306276
7. CDC diabetes dataset,CTABGAN,Random Forest,F1,TSTR,0.2742278302708908,0.01398351530809236,2,0.26422462602525326,0.28423103451652837
7. CDC diabetes dataset,CTABGAN,Random Forest,Precision,TRTR,0.4792228106524696,0.0086336230115462,2,0.47304668880746015,0.485398932497479
7. CDC diabetes dataset,CTABGAN,Random Forest,Precision,TSTR,0.4375743862114106,0.01082771848422909,2,0.4298287030176197,0.44532006940520147
7. CDC diabetes dataset,CTABGAN,Random Forest,Recall,TRTR,0.1730720068172134,0.003012275509749968,2,0.17091715472857422,0.1752268589058526
7. CDC diabetes dataset,CTABGAN,Random Forest,Recall,TSTR,0.2000710126402499,0.01467129396831326,2,0.18957580118023193,0.21056622410026787
7. CDC diabetes dataset,CTABGAN,SVM-RBF,Accuracy,TRTR,0.863590311856894,0.0003809564049741432,2,0.8633177920617153,0.8638628316520728
7. CDC diabetes dataset,CTABGAN,SVM-RBF,Accuracy,TSTR,0.8568723286370113,0.001481831693442191,2,0.8558122901015951,0.8579323671724276
7. CDC diabetes dataset,CTABGAN,SVM-RBF,F1,TRTR,0.121804936464582,0.00369981836688605,2,0.11915824584492757,0.12445162708423643
7. CDC diabetes dataset,CTABGAN,SVM-RBF,F1,TSTR,0.3062916948355779,0.00776377868861982,2,0.3007378221341086,0.3118455675370472
7. CDC diabetes dataset,CTABGAN,SVM-RBF,Precision,TRTR,0.5910960430943095,0.01145382697210849,2,0.5829024688698162,0.5992896173188028
7. CDC diabetes dataset,CTABGAN,SVM-RBF,Precision,TSTR,0.4720073305515706,0.01003936950398419,2,0.4648255982451268,0.47918906285801444
7. CDC diabetes dataset,CTABGAN,SVM-RBF,Recall,TRTR,0.06790228660701605,0.002191473549437678,2,0.06633460086913504,0.06946997234489707
7. CDC diabetes dataset,CTABGAN,SVM-RBF,Recall,TSTR,0.2268995881266866,0.009133937188994318,2,0.22036556307967578,0.2334336131736974
7. CDC diabetes dataset,CTGAN,AdaBoost,Accuracy,TRTR,0.8631213392433116,0.0006492744915581773,2,0.8626568762518934,0.8635858022347298
7. CDC diabetes dataset,CTGAN,AdaBoost,Accuracy,TSTR,0.8604915307899319,0.0004569927994031272,2,0.860164617834892,0.8608184437449719
7. CDC diabetes dataset,CTGAN,AdaBoost,F1,TRTR,0.2907324908296564,0.01155213366104772,2,0.28246859223632553,0.2989963894229873
7. CDC diabetes dataset,CTGAN,AdaBoost,F1,TSTR,0.09241211477721326,0.03101768836295391,2,0.07022339719898,0.1146008323554465
7. CDC diabetes dataset,CTGAN,AdaBoost,Precision,TRTR,0.5229396461150038,0.006564777307101441,2,0.5182434873320932,0.5276358048979143
