Dataset,Generator,metric_category,metric_name,seed_42,seed_123,seed_2024,seed_68,seed_91,seed_2025,seed_55,seed_155,seed_255,seed_355,mean,sd,n_seeds
MAGIC Gamma,WGAN-GP,Utility,Accuracy_TSTR,0.7942078513845074,0.7563441990886786,0.7954171048019629,0.7901770066596564,0.8015597616543989,0.8092183666316158,0.7946985629162285,0.7966438836312655,0.8021293375394322,0.8022082018927447,0.794260427620049,0.014389947418132685,10
MAGIC Gamma,WGAN-GP,Utility,F1_Gap,0.0436758263475357,0.079222798148552,0.0351131728303757,0.049077762851051,0.0341014824565865,0.0321743036821554,0.03664943666755,0.0386921430568434,0.0330445716310184,0.029628346614851,0.0411379844286519,0.014568597662788127,10
MAGIC Gamma,WGAN-GP,Utility,F1_TRTR,0.8307342362994217,0.8307342362994217,0.8307342362994217,0.8307342362994217,0.8307342362994217,0.8307342362994217,0.8307342362994217,0.8307342362994217,0.8307342362994217,0.8307342362994217,0.8307342362994217,0.0,10
MAGIC Gamma,WGAN-GP,Utility,F1_TSTR,0.7870584099518859,0.7515114381508696,0.7956210634690459,0.7816564734483706,0.7966327538428352,0.7985599326172662,0.7940847996318716,0.7920420932425782,0.7976896646684032,0.8011058896845706,0.7895962518707696,0.014568597662788126,10
MAGIC Gamma,WGAN-GP,Utility,Precision_Gap,0.0347753360724046,0.070954044148248,0.0348295990815017,0.0392904560204997,0.0332310553247596,0.0179563315577895,0.0361729238332093,0.0367494085351428,0.0311916239848896,0.0311584940036132,0.0366309272562058,0.013382801785406004,10
MAGIC Gamma,WGAN-GP,Utility,Precision_TRTR,0.83262195380452,0.83262195380452,0.83262195380452,0.83262195380452,0.83262195380452,0.83262195380452,0.83262195380452,0.83262195380452,0.83262195380452,0.83262195380452,0.83262195380452,0.0,10
MAGIC Gamma,WGAN-GP,Utility,Precision_TSTR,0.7978466177321153,0.761667909656272,0.7977923547230182,0.7933314977840202,0.7993908984797603,0.8146656222467304,0.7964490299713106,0.7958725452693771,0.8014303298196304,0.8014634598009067,0.7959910265483141,0.013382801785405995,10
MAGIC Gamma,WGAN-GP,Utility,ROC_AUC_Gap,0.0357376261349671,0.0831021018891301,0.0303368966928805,0.0371898931598285,0.0408063616353308,0.0351251055207825,0.0352533519138813,0.0395286913483262,0.0333639793165121,0.0332840583101075,0.040372806592174654,0.015319376601453948,10
MAGIC Gamma,WGAN-GP,Utility,ROC_AUC_TRTR,0.8609617858177643,0.8609617858177643,0.8609617858177643,0.8609617858177643,0.8609617858177643,0.8609617858177643,0.8609617858177643,0.8609617858177643,0.8609617858177643,0.8609617858177643,0.8609617858177643,0.0,10
MAGIC Gamma,WGAN-GP,Utility,ROC_AUC_TSTR,0.8252241596827972,0.7778596839286341,0.8306248891248837,0.8237718926579357,0.8201554241824335,0.8258366802969818,0.8257084339038829,0.821433094469438,0.8275978065012521,0.8276777275076568,0.8205889792255897,0.015319376601453952,10
