dataset,generator,metric_category,metric_name,seed_42,seed_123,seed_2024,mean,sd,mean_sd,n_seeds,task
Alzheimers,CTABGAN,Utility,Recall_TRTR,0.9258771929824562,0.9258771929824562,0.9258771929824562,0.9258771929824562,0.0,0.925877 ± 0,3,classification
Alzheimers,CTABGAN,Utility,Recall_TSTR,0.8372807017543858,0.7986842105263159,0.8293859649122807,0.8217836257309941,0.020390413300129886,0.821784 ± 0.0203904,3,classification
Alzheimers,CTGAN,Utility,Accuracy_Gap,0.4171052631578947,0.4662280701754386,0.5390350877192983,0.47412280701754383,0.06134709187686273,0.474123 ± 0.0613471,3,classification
Alzheimers,CTGAN,Utility,Accuracy_TRTR,0.9258771929824562,0.9258771929824562,0.9258771929824562,0.9258771929824562,0.0,0.925877 ± 0,3,classification
Alzheimers,CTGAN,Utility,Accuracy_TSTR,0.5087719298245614,0.4596491228070175,0.3868421052631579,0.45175438596491224,0.06134709187686269,0.451754 ± 0.0613471,3,classification
Alzheimers,CTGAN,Utility,F1_Gap,0.4242577414120581,0.4832646302183385,0.5410778167427122,0.4828667294577029,0.05841105412356816,0.482867 ± 0.0584111,3,classification
Alzheimers,CTGAN,Utility,F1_TRTR,0.9258098934736716,0.9258098934736716,0.9258098934736716,0.9258098934736716,0.0,0.92581 ± 0,3,classification
Alzheimers,CTGAN,Utility,F1_TSTR,0.5015521520616136,0.4425452632553332,0.3847320767309596,0.44294316401596884,0.05841105412356814,0.442943 ± 0.0584111,3,classification
Alzheimers,CTGAN,Utility,Precision_Gap,0.4197942035403336,0.4621738380913881,0.5409847918150752,0.4743176111489323,0.06150116331947988,0.474318 ± 0.0615012,3,classification
Alzheimers,CTGAN,Utility,Precision_TRTR,0.9271394000040216,0.9271394000040216,0.9271394000040216,0.9271394000040217,1.3597399555105182e-16,0.927139 ± 1.35974e-16,3,classification
Alzheimers,CTGAN,Utility,Precision_TSTR,0.507345196463688,0.4649655619126335,0.3861546081889465,0.45282178885508934,0.061501163319479836,0.452822 ± 0.0615012,3,classification
Alzheimers,CTGAN,Utility,ROC_AUC_Gap,0.4265419265419266,0.4780203280203282,0.5680526680526682,0.4908716408716409,0.07162534238823379,0.490872 ± 0.0716253,3,classification
Alzheimers,CTGAN,Utility,ROC_AUC_TRTR,0.9350427350427352,0.9350427350427352,0.9350427350427352,0.9350427350427352,0.0,0.935043 ± 0,3,classification
Alzheimers,CTGAN,Utility,ROC_AUC_TSTR,0.5085008085008086,0.457022407022407,0.366990066990067,0.4441710941710942,0.07162534238823379,0.444171 ± 0.0716253,3,classification
Alzheimers,CTGAN,Utility,Recall_Gap,0.4171052631578947,0.4662280701754386,0.5390350877192983,0.47412280701754383,0.06134709187686273,0.474123 ± 0.0613471,3,classification
Alzheimers,CTGAN,Utility,Recall_TRTR,0.9258771929824562,0.9258771929824562,0.9258771929824562,0.9258771929824562,0.0,0.925877 ± 0,3,classification
Alzheimers,CTGAN,Utility,Recall_TSTR,0.5087719298245614,0.4596491228070175,0.3868421052631579,0.45175438596491224,0.06134709187686269,0.451754 ± 0.0613471,3,classification
Alzheimers,CopulaGAN,Utility,Accuracy_Gap,0.4714912280701755,0.3206140350877194,0.5241228070175439,0.4387426900584796,0.10563287897015752,0.438743 ± 0.105633,3,classification
Alzheimers,CopulaGAN,Utility,Accuracy_TRTR,0.9258771929824562,0.9258771929824562,0.9258771929824562,0.9258771929824562,0.0,0.925877 ± 0,3,classification
Alzheimers,CopulaGAN,Utility,Accuracy_TSTR,0.4543859649122806,0.6052631578947367,0.4017543859649122,0.4871345029239765,0.10563287897015755,0.487135 ± 0.105633,3,classification
Alzheimers,CopulaGAN,Utility,F1_Gap,0.5070811991681516,0.3221045876753309,0.5801395908022564,0.469775125881913,0.13300121442192464,0.469775 ± 0.133001,3,classification
Alzheimers,CopulaGAN,Utility,F1_TRTR,0.9258098934736716,0.9258098934736716,0.9258098934736716,0.9258098934736716,0.0,0.92581 ± 0,3,classification
Alzheimers,CopulaGAN,Utility,F1_TSTR,0.41872869430552,0.6037053057983408,0.3456703026714152,0.45603476759175865,0.13300121442192467,0.456035 ± 0.133001,3,classification
Alzheimers,CopulaGAN,Utility,Precision_Gap,0.5052620356933676,0.3206122820339637,0.5830431536605452,0.46963915712929216,0.13479329621151406,0.469639 ± 0.134793,3,classification
Alzheimers,CopulaGAN,Utility,Precision_TRTR,0.9271394000040216,0.9271394000040216,0.9271394000040216,0.9271394000040217,1.3597399555105182e-16,0.927139 ± 1.35974e-16,3,classification
Alzheimers,CopulaGAN,Utility,Precision_TSTR,0.421877364310654,0.6065271179700579,0.3440962463434764,0.45750024287472946,0.13479329621151404,0.4575 ± 0.134793,3,classification
