dataset,generator,metric_category,metric_name,seed_42,seed_123,seed_2024,mean,sd,mean_sd,n_seeds,task
Adult,GaussianCopula,Utility,Precision_Gap,0.0811642330303308,0.0811642330303308,0.0811642330303308,0.0811642330303308,0.0,0.0811642 ± 0,3,classification
Adult,GaussianCopula,Utility,Precision_TRTR,0.81998538946126,0.81998538946126,0.81998538946126,0.81998538946126,0.0,0.819985 ± 0,3,classification
Adult,GaussianCopula,Utility,Precision_TSTR,0.7388211564309292,0.7388211564309292,0.7388211564309292,0.7388211564309292,0.0,0.738821 ± 0,3,classification
Adult,GaussianCopula,Utility,ROC_AUC_Gap,0.1231873351957238,0.1231873351957238,0.1231873351957238,0.1231873351957238,0.0,0.123187 ± 0,3,classification
Adult,GaussianCopula,Utility,ROC_AUC_TRTR,0.8297875243504865,0.8297875243504865,0.8297875243504865,0.8297875243504865,0.0,0.829788 ± 0,3,classification
Adult,GaussianCopula,Utility,ROC_AUC_TSTR,0.7066001891547626,0.7066001891547626,0.7066001891547626,0.7066001891547625,1.3597399555105182e-16,0.7066 ± 1.35974e-16,3,classification
Adult,GaussianCopula,Utility,Recall_Gap,0.0920333333333334,0.0920333333333334,0.0920333333333334,0.0920333333333334,0.0,0.0920333 ± 0,3,classification
Adult,GaussianCopula,Utility,Recall_TRTR,0.8237000000000002,0.8237000000000002,0.8237000000000002,0.8237000000000002,0.0,0.8237 ± 0,3,classification
Adult,GaussianCopula,Utility,Recall_TSTR,0.7316666666666668,0.7316666666666668,0.7316666666666668,0.7316666666666668,0.0,0.731667 ± 0,3,classification
Adult,TVAE,Compute,evaluation_time_seconds,19.716460196767,20.54520790791139,20.566545121371743,20.276071075350046,0.48475465004569973,20.2761 ± 0.484755,3,classification
Adult,TVAE,Compute,generation_time_seconds,0.0,0.0,0.0,0.0,0.0,0 ± 0,3,classification
Adult,TVAE,Compute,total_time_seconds,96.29930744785815,97.8368848450482,97.53246399760246,97.2228854301696,0.8141960637019596,97.2229 ± 0.814196,3,classification
Adult,TVAE,Compute,training_time_seconds,76.56847836403176,77.27843861468136,76.95028849085793,76.93240182319035,0.35531794077389184,76.9324 ± 0.355318,3,classification
Adult,TVAE,Fidelity,KS_Complement,0.8041833333333334,0.7781708333333334,0.8063375,0.7962305555555557,0.015677221806328277,0.796231 ± 0.0156772,3,classification
Adult,TVAE,Fidelity,MMD,0.0260198848592583,0.0350632782136512,0.0247514857027966,0.02861154959190203,0.0056232384585353686,0.0286115 ± 0.00562324,3,classification
Adult,TVAE,Fidelity,Quality_Score,0.8366237500000001,0.8344787499999999,0.8424352083333333,0.8378459027777777,0.004116618802086212,0.837846 ± 0.00411662,3,classification
Adult,TVAE,Fidelity,Wasserstein_Distance,6539.174283333333,7927.78595833333,6595.77758333333,7020.912608333331,785.8851303453249,7020.91 ± 785.885,3,classification
Adult,TVAE,Privacy,MIA_AUC,0.9998765432098766,0.9998765432098766,1.0,0.999917695473251,7.127781101101907e-05,0.999918 ± 7.12778e-05,3,classification
Adult,TVAE,Privacy,Mahalanobis_Distance,5.9077678820974375,6.161162661901477,6.093356896816175,6.05409581360503,0.13118042193547305,6.0541 ± 0.13118,3,classification
Adult,TVAE,Privacy,Mean_Distance,5.9077678820974375,6.161162661901477,6.093356896816175,6.05409581360503,0.13118042193547305,6.0541 ± 0.13118,3,classification
Adult,TVAE,Privacy,Median_Distance,5.85975622905528,6.101836347128684,6.064765438684303,6.008786004956089,0.1303877626236716,6.00879 ± 0.130388,3,classification
Adult,TVAE,Privacy,NNDR,0.9336923684539664,0.9288220452758474,0.9354996441141278,0.9326713526146473,0.00345390164442421,0.932671 ± 0.0034539,3,classification
Adult,TVAE,Utility,Accuracy_Gap,0.2151000000000003,0.2080666666666668,0.2118666666666667,0.21167777777777794,0.0035204692448172685,0.211678 ± 0.00352047,3,classification
Adult,TVAE,Utility,Accuracy_TRTR,0.8237000000000002,0.8237000000000002,0.8237000000000002,0.8237000000000002,0.0,0.8237 ± 0,3,classification
Adult,TVAE,Utility,Accuracy_TSTR,0.6085999999999999,0.6156333333333334,0.6118333333333335,0.6120222222222222,0.003520469244817241,0.612022 ± 0.00352047,3,classification
Adult,TVAE,Utility,F1_Gap,0.2632615734658666,0.2568704742662536,0.2512437988955854,0.2571252822092352,0.006012937861094126,0.257125 ± 0.00601294,3,classification
Adult,TVAE,Utility,F1_TRTR,0.8179017788152698,0.8179017788152698,0.8179017788152698,0.8179017788152697,1.3597399555105182e-16,0.817902 ± 1.35974e-16,3,classification
Adult,TVAE,Utility,F1_TSTR,0.5546402053494032,0.5610313045490162,0.5666579799196844,0.5607764966060346,0.006012937861094126,0.560776 ± 0.00601294,3,classification
Adult,TVAE,Utility,Precision_Gap,0.0854460041752189,0.0930684901773342,0.0744053598324234,0.08430661806165884,0.009383589883653952,0.0843066 ± 0.00938359,3,classification
Adult,TVAE,Utility,Precision_TRTR,0.81998538946126,0.81998538946126,0.81998538946126,0.81998538946126,0.0,0.819985 ± 0,3,classification
Adult,TVAE,Utility,Precision_TSTR,0.734539385286041,0.7269168992839258,0.7455800296288365,0.7356787713996011,0.00938358988365392,0.735679 ± 0.00938359,3,classification
Adult,TVAE,Utility,ROC_AUC_Gap,0.06759672313975,0.1411025964133486,0.0532602545388942,0.08731985803066428,0.047125585343219145,0.0873199 ± 0.0471256,3,classification
Adult,TVAE,Utility,ROC_AUC_TRTR,0.8297875243504865,0.8297875243504865,0.8297875243504865,0.8297875243504865,0.0,0.829788 ± 0,3,classification
