dataset,generator,metric_category,metric_name,seed_42,seed_123,seed_2024,mean,sd,mean_sd,n_seeds,task
Bank,CTABGAN,Fidelity,KS_Complement,0.6584464285714287,0.6596464285714286,0.6329928571428571,0.6503619047619048,0.01505399818634768,0.650362 ± 0.015054,3,classification
Bank,CTABGAN,Fidelity,MMD,0.2069327403910174,0.1606748062888122,0.1505074898587196,0.1727050121795164,0.030074850203079873,0.172705 ± 0.0300749,3,classification
Bank,CTABGAN,Fidelity,Quality_Score,0.7168793676930669,0.7449591344122101,0.7274258117409463,0.7297547712820744,0.014184017913078557,0.729755 ± 0.014184,3,classification
Bank,CTABGAN,Fidelity,Wasserstein_Distance,55.62714144898,75.49145222735868,103.94670762876278,78.35510043503382,24.28673464555482,78.3551 ± 24.2867,3,classification
Bank,CTGAN,Fidelity,KS_Complement,0.9041,0.8891249999999999,0.8760928571428571,0.8897726190476191,0.014014798271050207,0.889773 ± 0.0140148,3,classification
Bank,CTGAN,Fidelity,MMD,0.0093635584359433,0.0123350767260219,0.0124601832323664,0.011386272798110534,0.0017528385415293188,0.0113863 ± 0.00175284,3,classification
Bank,CTGAN,Fidelity,Quality_Score,0.8912525239288356,0.8822052078328377,0.8731313318510753,0.8821963545375828,0.009060599282906092,0.882196 ± 0.0090606,3,classification
Bank,CTGAN,Fidelity,Wasserstein_Distance,57.411414285714365,76.44086428571437,48.1135571428572,60.65527857142865,14.439566271863608,60.6553 ± 14.4396,3,classification
Bank,CopulaGAN,Fidelity,KS_Complement,0.8681035714285714,0.8721892857142858,0.8625749999999999,0.867622619047619,0.004825153763719697,0.867623 ± 0.00482515,3,classification
Bank,CopulaGAN,Fidelity,MMD,0.0188154023364051,0.0167031552527561,0.0156345204291141,0.017051026006091766,0.0016187226361556045,0.017051 ± 0.00161872,3,classification
Bank,CopulaGAN,Fidelity,Quality_Score,0.8879936094370382,0.9013966778947092,0.8770223267296193,0.8888042046871222,0.012207376752372885,0.888804 ± 0.0122074,3,classification
Bank,CopulaGAN,Fidelity,Wasserstein_Distance,81.85200000000007,41.00459285714292,49.83379285714292,57.56346190476197,21.492754715551808,57.5635 ± 21.4928,3,classification
Bank,ForestDiffusion,Fidelity,KS_Complement,0.7013178571428572,0.708325,0.7096357142857144,0.7064261904761905,0.004472224845423928,0.706426 ± 0.00447222,3,classification
Bank,ForestDiffusion,Fidelity,MMD,0.0230473792653805,0.028613571247997,0.0339491851843933,0.02853671189925693,0.005451309346714071,0.0285367 ± 0.00545131,3,classification
Bank,ForestDiffusion,Fidelity,Quality_Score,0.8620049519258862,0.8681149630348348,0.8715287620423223,0.8672162256676811,0.004825094447243643,0.867216 ± 0.00482509,3,classification
Bank,ForestDiffusion,Fidelity,Wasserstein_Distance,134.6275011910573,137.74788288957402,134.74723126450232,135.70753844837787,1.7680039314610643,135.708 ± 1.768,3,classification
Bank,GaussianCopula,Fidelity,KS_Complement,0.7950964285714285,0.7950964285714285,0.7950964285714285,0.7950964285714285,0.0,0.795096 ± 0,3,classification
Bank,GaussianCopula,Fidelity,MMD,0.024547092498605,0.024547092498605,0.024547092498605,0.024547092498605,0.0,0.0245471 ± 0,3,classification
Bank,GaussianCopula,Fidelity,Quality_Score,0.8505668537520013,0.8505668537520013,0.8505668537520013,0.8505668537520013,0.0,0.850567 ± 0,3,classification
Bank,GaussianCopula,Fidelity,Wasserstein_Distance,126.46727142857148,126.46727142857148,126.46727142857148,126.46727142857146,1.7404671430534633e-14,126.467 ± 1.74047e-14,3,classification
Bank,TVAE,Fidelity,KS_Complement,0.8754321428571428,0.8608857142857144,0.8597321428571428,0.86535,0.008750422001485444,0.86535 ± 0.00875042,3,classification
Bank,TVAE,Fidelity,MMD,0.0289276482280207,0.0369172031522924,0.0222380163543375,0.0293609559115502,0.007349180085136546,0.029361 ± 0.00734918,3,classification
Bank,TVAE,Fidelity,Quality_Score,0.8764807767834712,0.8593158720590041,0.8690807804320766,0.8682924764248506,0.008609561891052608,0.868292 ± 0.00860956,3,classification
Bank,TVAE,Fidelity,Wasserstein_Distance,142.00211428571444,149.0685357142858,145.38249285714292,145.48438095238103,3.5343123573768227,145.484 ± 3.53431,3,classification
Bank,TabDDPM,Fidelity,KS_Complement,0.3154821428571428,0.4071857142857142,0.2492785714285714,0.32398214285714283,0.07929598944036531,0.323982 ± 0.079296,3,classification
Bank,TabDDPM,Fidelity,MMD,0.4859101357371646,0.4116117167313005,0.4504394390638163,0.4493204305107605,0.037161847394863126,0.44932 ± 0.0371618,3,classification
Bank,TabDDPM,Fidelity,Quality_Score,0.4750399857741591,0.475427152731262,0.3916195187167117,0.4473622190740443,0.04827498272302842,0.447362 ± 0.048275,3,classification
Bank,TabDDPM,Fidelity,Wasserstein_Distance,12519.374140574357,6609.185096924831,1699.09963544812,6942.552957649103,5417.834963294297,6942.55 ± 5417.83,3,classification
Bank,WGAN_GP,Fidelity,KS_Complement,0.7565999999999999,0.7298428571428571,0.7605142857142858,0.7489857142857143,0.016693326296971008,0.748986 ± 0.0166933,3,classification
Bank,WGAN_GP,Fidelity,MMD,0.0080290853544783,0.0104126110015949,0.012592467115659,0.010344721157244066,0.002282448257418698,0.0103447 ± 0.00228245,3,classification
Bank,WGAN_GP,Fidelity,Quality_Score,0.7274401304843925,0.7300121107828345,0.7655117232549968,0.7409879881740746,0.021277075865901676,0.740988 ± 0.0212771,3,classification
Bank,WGAN_GP,Fidelity,Wasserstein_Distance,31.320354539864905,45.38938821524091,62.09152373952235,46.26708883154273,15.404349459077434,46.2671 ± 15.4043,3,classification
Cancer,CTABGAN,Fidelity,KS_Complement,0.8395684981684983,0.846676923076923,0.8268172161172163,0.8376875457875458,0.010062578025829867,0.837688 ± 0.0100626,3,classification
Cancer,CTABGAN,Fidelity,MMD,0.0628332847072221,0.0554043797660034,0.0649389222125092,0.06105886222857824,0.0050088228423046345,0.0610589 ± 0.00500882,3,classification
Cancer,CTABGAN,Fidelity,Quality_Score,0.82765944737971,0.8225323778714396,0.8100461856330177,0.8200793369613891,0.009059238633525436,0.820079 ± 0.00905924,3,classification
Cancer,CTABGAN,Fidelity,Wasserstein_Distance,5.984714765014141,5.479449111511328,7.841806950762587,6.435323609096019,1.2439734273454452,6.43532 ± 1.24397,3,classification
Cancer,CTGAN,Fidelity,KS_Complement,0.6981571428571429,0.7087820512820514,0.7218120879120877,0.7095837606837607,0.011847833551401128,0.709584 ± 0.0118478,3,classification
Cancer,CTGAN,Fidelity,MMD,0.2225401600036953,0.1971944192537396,0.2153142910933406,0.21168295678359184,0.013057242633606084,0.211683 ± 0.0130572,3,classification
