dataset,dataset_id,problem_type,generator,metric_category,metric_name,mean,sd,mean_sd,n_seeds,median,min,max,seed_42,seed_123,seed_2024,seed_68,seed_91,seed_2025,seed_55,seed_155,seed_255,seed_355
Alzheimers,alzhimers,classification,TabDDPM,Utility,Recall_Gap,0.4374561403508773,0.02394110193699373,0.437456 ± 0.0239411,10,0.4383771929824562,0.3951754385964914,0.4649122807017545,0.4635964912280703,0.4346491228070175,0.3951754385964914,0.4355263157894737,0.4153508771929825,0.4649122807017545,0.411842105263158,0.4504385964912281,0.4412280701754387,0.461842105263158
Alzheimers,alzhimers,classification,TabDDPM,Utility,Recall_TRTR,0.9258771929824562,0.0,0.925877 ± 0,10,0.9258771929824562,0.9258771929824562,0.9258771929824562,0.9258771929824562,0.9258771929824562,0.9258771929824562,0.9258771929824562,0.9258771929824562,0.9258771929824562,0.9258771929824562,0.9258771929824562,0.9258771929824562,0.9258771929824562
Alzheimers,alzhimers,classification,TabDDPM,Utility,Recall_TSTR,0.488421052631579,0.023941101936993732,0.488421 ± 0.0239411,10,0.4875,0.4609649122807017,0.5307017543859648,0.4622807017543859,0.4912280701754386,0.5307017543859648,0.4903508771929825,0.5105263157894737,0.4609649122807017,0.5140350877192982,0.4754385964912281,0.4846491228070175,0.4640350877192982
Alzheimers,alzhimers,classification,WGAN_GP,Compute,evaluation_time_seconds,23.960421891568615,16.21784854605515,23.9604 ± 16.2178,10,20.62489572449999,6.952770674135536,46.23547812504694,7.795567374676466,6.952770674135536,7.674720340874046,46.22539681498893,46.23547812504694,35.62854365096428,28.586920679,12.66287076999998,12.21016531599997,35.63178517
Alzheimers,alzhimers,classification,WGAN_GP,Compute,generation_time_seconds,0.0,0.0,0 ± 0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alzheimers,alzhimers,classification,WGAN_GP,Compute,total_time_seconds,47.776004353219804,25.940786946772086,47.776 ± 25.9408,10,44.50394216852388,18.99217371502891,84.13306851289235,19.91972156101838,18.99217371502891,20.05614069616422,84.13306851289235,81.5669022060465,53.02310390304774,63.17593220099997,35.98478043400002,30.43262891099999,70.47559139199996
Alzheimers,alzhimers,classification,WGAN_GP,Compute,training_time_seconds,23.684457218739983,10.743311677511471,23.6845 ± 10.7433,10,20.693954830499994,11.94190210895613,37.64572778297588,11.94190210895613,12.02736787777394,12.36902933893725,37.64572778297588,35.14912105398253,17.17421094677411,34.49310124000004,23.25553544299999,18.132374218,34.65620217699995
Alzheimers,alzhimers,classification,WGAN_GP,Fidelity,KS_Complement,0.7807487909397001,0.019407461327187493,0.780749 ± 0.0194075,10,0.7868809305172941,0.7398711355984081,0.8064530149984694,0.8064530149984694,0.7871533516988063,0.7398711355984081,0.7923676155494338,0.792196510560147,0.7866085093357821,0.7909788797061524,0.7781331496786043,0.7563838383838384,0.7773419038873584
Alzheimers,alzhimers,classification,WGAN_GP,Fidelity,MMD,0.044503119204304685,0.019470412644656394,0.0445031 ± 0.0194704,10,0.0402718159953272,0.0237276721965419,0.0771640945489608,0.0237276721965419,0.058639924344832,0.0771640945489608,0.0237668108355553,0.0304351613161692,0.0344055197665287,0.0300067670206615,0.0461381122241257,0.0719330196529474,0.0488141101367243
Alzheimers,alzhimers,classification,WGAN_GP,Fidelity,Quality_Score,0.507340857735704,0.008773289461788654,0.507341 ± 0.00877329,10,0.5094026804193549,0.4927794779994748,0.5173590004813937,0.517244362937334,0.5001172102477994,0.4927794779994748,0.5173590004813937,0.5146560928754885,0.5069216411309999,0.5083846448476796,0.510633414547739,0.4948920162981011,0.5104207159910301
Alzheimers,alzhimers,classification,WGAN_GP,Fidelity,Wasserstein_Distance,26.915422799918066,6.788762585157681,26.9154 ± 6.78876,10,25.748929611068665,19.07347163801833,42.28957024754322,19.07347163801833,42.28957024754322,28.40655517910724,23.17239953764661,29.33803790299201,24.85818774989648,24.3083439618229,31.85461643492786,19.21337387498517,26.63967147224085
Alzheimers,alzhimers,classification,WGAN_GP,Privacy,MIA_AUC,0.862821473158552,0.062330153026752246,0.862821 ± 0.0623302,10,0.8578027465667915,0.751310861423221,0.96167290886392,0.8397003745318352,0.926342072409488,0.8526841448189763,0.751310861423221,0.8233458177278401,0.8629213483146068,0.8049937578027465,0.9054931335830212,0.96167290886392,0.8997503121098627
Alzheimers,alzhimers,classification,WGAN_GP,Privacy,Mahalanobis_Distance,4.630432254639045,0.2638675568603587,4.63043 ± 0.263868,10,4.662778065326642,4.123319618784013,5.003241359065629,5.003241359065629,4.660612630077525,4.123319618784013,4.403310198886911,4.980749882560007,4.66494350057576,4.697752502392061,4.587572323808738,4.740845474700135,4.441975055539674
Alzheimers,alzhimers,classification,WGAN_GP,Privacy,Mean_Distance,4.630432254639045,0.2638675568603587,4.63043 ± 0.263868,10,4.662778065326642,4.123319618784013,5.003241359065629,5.003241359065629,4.660612630077525,4.123319618784013,4.403310198886911,4.980749882560007,4.66494350057576,4.697752502392061,4.587572323808738,4.740845474700135,4.441975055539674
Alzheimers,alzhimers,classification,WGAN_GP,Privacy,Median_Distance,4.29562918900317,0.20433827267630333,4.29563 ± 0.204338,10,4.364079891643846,3.822032480624914,4.493709618879293,4.460936939332589,4.457611788092494,3.822032480624914,4.133312240300786,4.493709618879293,4.241532062823579,4.355818913811143,4.372340869476549,4.408308818753373,4.210688157936978
Alzheimers,alzhimers,classification,WGAN_GP,Privacy,NNDR,0.9030251132320279,0.007040286545741358,0.903025 ± 0.00704029,10,0.9028289219604052,0.8908827986737211,0.916864074907522,0.900601684887477,0.916864074907522,0.8962113643972534,0.9033964979177757,0.902723729009967,0.8908827986737211,0.9066277263428256,0.9091146501013482,0.9008944911715446,0.9029341149108434
Alzheimers,alzhimers,classification,WGAN_GP,Utility,Accuracy_Gap,0.13223684210526326,0.08139802875703189,0.132237 ± 0.081398,10,0.1140350877192983,0.0293859649122808,0.2912280701754388,0.1964912280701753,0.2912280701754388,0.1214912280701754,0.0508771929824563,0.0671052631578947,0.0960526315789476,0.1513157894736843,0.2118421052631581,0.1065789473684212,0.0293859649122808
Alzheimers,alzhimers,classification,WGAN_GP,Utility,Accuracy_TRTR,0.9258771929824562,0.0,0.925877 ± 0,10,0.9258771929824562,0.9258771929824562,0.9258771929824562,0.9258771929824562,0.9258771929824562,0.9258771929824562,0.9258771929824562,0.9258771929824562,0.9258771929824562,0.9258771929824562,0.9258771929824562,0.9258771929824562,0.9258771929824562
Alzheimers,alzhimers,classification,WGAN_GP,Utility,Accuracy_TSTR,0.7936403508771929,0.08139802875703189,0.79364 ± 0.081398,10,0.8118421052631579,0.6346491228070174,0.8964912280701753,0.7293859649122808,0.6346491228070174,0.8043859649122808,0.8749999999999999,0.8587719298245614,0.8298245614035086,0.7745614035087719,0.7140350877192981,0.819298245614035,0.8964912280701753
Alzheimers,alzhimers,classification,WGAN_GP,Utility,F1_Gap,0.14013625498909826,0.0915519001525956,0.140136 ± 0.0915519,10,0.11690838116443444,0.0295345897099993,0.3281631912649417,0.2003449632990854,0.3281631912649417,0.1265527852917182,0.0511895175523758,0.0694428622425524,0.0967969389675798,0.1650402428984297,0.2270334816271499,0.1072639770371507,0.0295345897099993
Alzheimers,alzhimers,classification,WGAN_GP,Utility,F1_TRTR,0.9258098934736715,0.0,0.92581 ± 0,10,0.9258098934736716,0.9258098934736716,0.9258098934736716,0.9258098934736716,0.9258098934736716,0.9258098934736716,0.9258098934736716,0.9258098934736716,0.9258098934736716,0.9258098934736716,0.9258098934736716,0.9258098934736716,0.9258098934736716
Alzheimers,alzhimers,classification,WGAN_GP,Utility,F1_TSTR,0.7856736384845734,0.0915519001525956,0.785674 ± 0.0915519,10,0.8089015123092372,0.59764670220873,0.8962753037636724,0.7254649301745862,0.59764670220873,0.7992571081819535,0.8746203759212958,0.8563670312311192,0.8290129545060919,0.760769650575242,0.6987764118465218,0.818545916436521,0.8962753037636724
Alzheimers,alzhimers,classification,WGAN_GP,Utility,Precision_Gap,0.10084362985279445,0.056008659858007744,0.100844 ± 0.0560087,10,0.08714566510139835,0.0293044222522279,0.1914191522075116,0.1742246104078889,0.1914191522075116,0.0810137815980336,0.0510494397845121,0.0449214146490359,0.0928153640939876,0.0814759661088091,0.1561561152718467,0.1060560321540911,0.0293044222522279
Alzheimers,alzhimers,classification,WGAN_GP,Utility,Precision_TRTR,0.9271394000040216,0.0,0.927139 ± 0,10,0.9271394000040216,0.9271394000040216,0.9271394000040216,0.9271394000040216,0.9271394000040216,0.9271394000040216,0.9271394000040216,0.9271394000040216,0.9271394000040216,0.9271394000040216,0.9271394000040216,0.9271394000040216,0.9271394000040216
Alzheimers,alzhimers,classification,WGAN_GP,Utility,Precision_TSTR,0.826295770151227,0.05600865985800772,0.826296 ± 0.0560087,10,0.8399937349026232,0.73572024779651,0.8978349777517937,0.7529147895961327,0.73572024779651,0.846125618405988,0.8760899602195095,0.8822179853549856,0.834324035910034,0.8456634338952125,0.7709832847321749,0.8210833678499305,0.8978349777517937
Alzheimers,alzhimers,classification,WGAN_GP,Utility,ROC_AUC_Gap,0.07072880572880574,0.05539575816697731,0.0707288 ± 0.0553958,10,0.04937629937629945,0.0208593208593206,0.171852621852622,0.1447447447447448,0.171852621852622,0.0236775236775238,0.0369831369831369,0.0273619773619774,0.061769461769462,0.0208593208593206,0.1187803187803189,0.0729498729498728,0.0283090783090784
Alzheimers,alzhimers,classification,WGAN_GP,Utility,ROC_AUC_TRTR,0.935042735042735,0.0,0.935043 ± 0,10,0.9350427350427352,0.9350427350427352,0.9350427350427352,0.9350427350427352,0.9350427350427352,0.9350427350427352,0.9350427350427352,0.9350427350427352,0.9350427350427352,0.9350427350427352,0.9350427350427352,0.9350427350427352,0.9350427350427352
Alzheimers,alzhimers,classification,WGAN_GP,Utility,ROC_AUC_TSTR,0.8643139293139294,0.05539575816697729,0.864314 ± 0.0553958,10,0.8856664356664357,0.7631901131901131,0.9141834141834144,0.7902979902979903,0.7631901131901131,0.9113652113652112,0.8980595980595982,0.9076807576807576,0.8732732732732731,0.9141834141834144,0.8162624162624162,0.8620928620928623,0.9067336567336568
Alzheimers,alzhimers,classification,WGAN_GP,Utility,Recall_Gap,0.13223684210526326,0.08139802875703189,0.132237 ± 0.081398,10,0.1140350877192983,0.0293859649122808,0.2912280701754388,0.1964912280701753,0.2912280701754388,0.1214912280701754,0.0508771929824563,0.0671052631578947,0.0960526315789476,0.1513157894736843,0.2118421052631581,0.1065789473684212,0.0293859649122808
Alzheimers,alzhimers,classification,WGAN_GP,Utility,Recall_TRTR,0.9258771929824562,0.0,0.925877 ± 0,10,0.9258771929824562,0.9258771929824562,0.9258771929824562,0.9258771929824562,0.9258771929824562,0.9258771929824562,0.9258771929824562,0.9258771929824562,0.9258771929824562,0.9258771929824562,0.9258771929824562,0.9258771929824562,0.9258771929824562
Alzheimers,alzhimers,classification,WGAN_GP,Utility,Recall_TSTR,0.7936403508771929,0.08139802875703189,0.79364 ± 0.081398,10,0.8118421052631579,0.6346491228070174,0.8964912280701753,0.7293859649122808,0.6346491228070174,0.8043859649122808,0.8749999999999999,0.8587719298245614,0.8298245614035086,0.7745614035087719,0.7140350877192981,0.819298245614035,0.8964912280701753
Bank,bank,classification,CTABGAN,Compute,evaluation_time_seconds,276.5259818659382,467.8433709321848,276.526 ± 467.843,10,88.08052864639464,28.4954857993871,1513.819782322003,28.4954857993871,29.52145894803107,29.95729293301701,144.6632023670245,62.51779831713066,107.8371273737866,607.8946432939993,1513.819782322003,68.3239299190027,172.2290973859999
Bank,bank,classification,CTABGAN,Compute,generation_time_seconds,0.0,0.0,0 ± 0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bank,bank,classification,CTABGAN,Compute,total_time_seconds,13548.162938725985,19006.757564879143,13548.2 ± 19006.8,10,2373.531028091442,262.4190480741672,44595.02313388,262.684322653804,262.6288661449216,262.4190480741672,2394.335988380946,2341.912858450087,2352.726067801937,40473.580196192,37675.217868935,4861.101036747001,44595.02313388
Bank,bank,classification,CTABGAN,Compute,training_time_seconds,13271.509119195121,18700.41431192865,13271.5 ± 18700.4,10,2264.3315400175056,232.4494218840264,44422.614584607,234.1768197901547,233.0954104191624,232.4494218840264,2249.463198465994,2279.199881569017,2244.800163230859,39865.517099424,36161.081017823,4792.693594737997,44422.614584607
Bank,bank,classification,CTABGAN,Fidelity,KS_Complement,0.7926185714285714,0.10615863667984511,0.792619 ± 0.106159,10,0.8095482142857144,0.6329928571428571,0.91315,0.6584464285714287,0.6596464285714286,0.6329928571428571,0.8101607142857145,0.9096571428571428,0.8448607142857144,0.8855142857142858,0.91315,0.8089357142857143,0.8028214285714287
Bank,bank,classification,CTABGAN,Fidelity,MMD,0.10078319895250185,0.06629443072965326,0.100783 ± 0.0662944,10,0.10221945588296855,0.013611267314528,0.2069327403910174,0.2069327403910174,0.1606748062888122,0.1505074898587196,0.0912983520051949,0.0219630784624899,0.0973718969206626,0.0186087445786248,0.013611267314528,0.1397965988596946,0.1070670148452745
Bank,bank,classification,CTABGAN,Fidelity,Quality_Score,0.8070108224102635,0.07381314925715309,0.807011 ± 0.0738131,10,0.7842778044871794,0.7168793676930669,0.91570625,0.7168793676930669,0.7449591344122101,0.7274258117409463,0.7835129807692308,0.91570625,0.8308948717948719,0.887279967948718,0.9055051282051282,0.7729020833333333,0.7850426282051282
Bank,bank,classification,CTABGAN,Fidelity,Wasserstein_Distance,79.27048870193877,18.969538467633388,79.2705 ± 18.9695,10,73.41307857142866,55.62714144898,117.4811000000001,55.62714144898,75.49145222735868,103.9467076287628,117.4811000000001,66.29510714285725,73.1250714285715,90.05387142857151,66.19570000000006,73.7010857142858,70.78765000000008
Bank,bank,classification,CTABGAN,Privacy,MIA_AUC,0.9104814814814816,0.04231775305244453,0.910481 ± 0.0423178,10,0.9122222222222223,0.821604938271605,0.9739506172839506,0.8965432098765432,0.821604938271605,0.8933333333333333,0.937037037037037,0.884074074074074,0.9339506172839508,0.9279012345679012,0.8924691358024691,0.9739506172839506,0.9439506172839506
Bank,bank,classification,CTABGAN,Privacy,Mahalanobis_Distance,8.830150190951283,2.7645995716410097,8.83015 ± 2.7646,10,8.72293362700251,5.070872349732272,12.54403348357109,5.702224703918811,5.070872349732272,5.299488529683967,12.25290515322751,8.630560670904147,10.67019149124289,8.781590252452185,8.664277001552835,12.54403348357109,10.68535827322713
Bank,bank,classification,CTABGAN,Privacy,Mean_Distance,8.830150190951283,2.7645995716410097,8.83015 ± 2.7646,10,8.72293362700251,5.070872349732272,12.54403348357109,5.702224703918811,5.070872349732272,5.299488529683967,12.25290515322751,8.630560670904147,10.67019149124289,8.781590252452185,8.664277001552835,12.54403348357109,10.68535827322713
Bank,bank,classification,CTABGAN,Privacy,Median_Distance,7.255112785322036,2.025958397553586,7.25511 ± 2.02596,10,6.935230593341647,4.807154123593502,10.40029275965356,5.178951503458633,4.807154123593502,4.936020111619484,9.72592156441711,6.277917165816213,8.778841030347433,6.798365095021561,7.072096091661733,10.40029275965356,8.575568407631131
Bank,bank,classification,CTABGAN,Privacy,NNDR,0.8869688842065429,0.007150228725574602,0.886969 ± 0.00715023,10,0.8864310001190203,0.8766719803239472,0.8967106152327939,0.892407818190084,0.8774366723594307,0.8829358516402451,0.8766719803239472,0.8953866570093273,0.8827296874975789,0.8925475595739806,0.885440035410863,0.8874219648271777,0.8967106152327939
Bank,bank,classification,CTABGAN,Utility,Accuracy_Gap,0.03153999999999989,0.02543078866936055,0.03154 ± 0.0254308,10,0.023908333333333198,0.0074499999999999,0.0821833333333331,0.0821833333333331,0.0288833333333333,0.0724999999999999,0.0312999999999997,0.0125666666666666,0.0113666666666667,0.0213333333333333,0.0074499999999999,0.0251333333333333,0.0226833333333331
Bank,bank,classification,CTABGAN,Utility,Accuracy_TRTR,0.8798166666666665,0.0,0.879817 ± 0,10,0.8798166666666666,0.8798166666666666,0.8798166666666666,0.8798166666666666,0.8798166666666666,0.8798166666666666,0.8798166666666666,0.8798166666666666,0.8798166666666666,0.8798166666666666,0.8798166666666666,0.8798166666666666,0.8798166666666666
Bank,bank,classification,CTABGAN,Utility,Accuracy_TSTR,0.8482766666666667,0.025430788669360542,0.848277 ± 0.0254308,10,0.8559083333333333,0.7976333333333334,0.8723666666666666,0.7976333333333334,0.8509333333333332,0.8073166666666667,0.8485166666666668,0.86725,0.8684499999999998,0.8584833333333333,0.8723666666666666,0.8546833333333332,0.8571333333333334
Bank,bank,classification,CTABGAN,Utility,F1_Gap,0.02227677034317272,0.014332729348605813,0.0222768 ± 0.0143327,10,0.0189812682448251,0.0080589950014613,0.0518127102902209,0.0518127102902209,0.0216637870316663,0.0443417265278395,0.0198420736418242,0.0185594558589679,0.0128520838311904,0.0142245158054386,0.0080589950014613,0.0194030806306823,0.0120092748124358
Bank,bank,classification,CTABGAN,Utility,F1_TRTR,0.8692947975377792,0.0,0.869295 ± 0,10,0.869294797537779,0.869294797537779,0.869294797537779,0.869294797537779,0.869294797537779,0.869294797537779,0.869294797537779,0.869294797537779,0.869294797537779,0.869294797537779,0.869294797537779,0.869294797537779,0.869294797537779
Bank,bank,classification,CTABGAN,Utility,F1_TSTR,0.8470180271946063,0.014332729348605813,0.847018 ± 0.0143327,10,0.850313529292954,0.8174820872475581,0.8612358025363177,0.8174820872475581,0.8476310105061127,0.8249530710099395,0.8494527238959548,0.8507353416788112,0.8564427137065886,0.8550702817323405,0.8612358025363177,0.8498917169070968,0.8572855227253432
Bank,bank,classification,CTABGAN,Utility,Precision_Gap,0.01191884184217191,0.00352686048138175,0.0119188 ± 0.00352686,10,0.012849701512662699,0.0065914882336525,0.0163510384107551,0.0127273133651415,0.0119451590933213,0.0146554066094506,0.0129720896601839,0.0155377196087469,0.0134281345926612,0.0076748222999794,0.0065914882336525,0.0163510384107551,0.0073052465478267
Bank,bank,classification,CTABGAN,Utility,Precision_TRTR,0.8680007748575592,0.0,0.868001 ± 0,10,0.8680007748575592,0.8680007748575592,0.8680007748575592,0.8680007748575592,0.8680007748575592,0.8680007748575592,0.8680007748575592,0.8680007748575592,0.8680007748575592,0.8680007748575592,0.8680007748575592,0.8680007748575592,0.8680007748575592
Bank,bank,classification,CTABGAN,Utility,Precision_TSTR,0.8560819330153873,0.003526860481381762,0.856082 ± 0.00352686,10,0.8551510733448965,0.8516497364468041,0.8614092866239067,0.8552734614924177,0.8560556157642378,0.8533453682481086,0.8550286851973753,0.8524630552488123,0.854572640264898,0.8603259525575798,0.8614092866239067,0.8516497364468041,0.8606955283097325
Bank,bank,classification,CTABGAN,Utility,ROC_AUC_Gap,0.04004257495732289,0.013150619015426142,0.0400426 ± 0.0131506,10,0.04114887907045145,0.0213875764002086,0.0656612072903866,0.0553155594976085,0.0421209790864137,0.0656612072903866,0.0336939368134007,0.0409230694228537,0.0413746887180492,0.0213875764002086,0.0281288406511623,0.0428234324639061,0.0289964592292395
Bank,bank,classification,CTABGAN,Utility,ROC_AUC_TRTR,0.823898354795767,0.0,0.823898 ± 0,10,0.8238983547957669,0.8238983547957669,0.8238983547957669,0.8238983547957669,0.8238983547957669,0.8238983547957669,0.8238983547957669,0.8238983547957669,0.8238983547957669,0.8238983547957669,0.8238983547957669,0.8238983547957669,0.8238983547957669
Bank,bank,classification,CTABGAN,Utility,ROC_AUC_TSTR,0.7838557798384439,0.01315061901542614,0.783856 ± 0.0131506,10,0.7827494757253154,0.7582371475053803,0.8025107783955583,0.7685827952981583,0.7817773757093531,0.7582371475053803,0.7902044179823662,0.7829752853729132,0.7825236660777176,0.8025107783955583,0.7957695141446045,0.7810749223318607,0.7949018955665274
Bank,bank,classification,CTABGAN,Utility,Recall_Gap,0.03153999999999989,0.02543078866936055,0.03154 ± 0.0254308,10,0.023908333333333198,0.0074499999999999,0.0821833333333331,0.0821833333333331,0.0288833333333333,0.0724999999999999,0.0312999999999997,0.0125666666666666,0.0113666666666667,0.0213333333333333,0.0074499999999999,0.0251333333333333,0.0226833333333331
Bank,bank,classification,CTABGAN,Utility,Recall_TRTR,0.8798166666666665,0.0,0.879817 ± 0,10,0.8798166666666666,0.8798166666666666,0.8798166666666666,0.8798166666666666,0.8798166666666666,0.8798166666666666,0.8798166666666666,0.8798166666666666,0.8798166666666666,0.8798166666666666,0.8798166666666666,0.8798166666666666,0.8798166666666666
Bank,bank,classification,CTABGAN,Utility,Recall_TSTR,0.8482766666666667,0.025430788669360542,0.848277 ± 0.0254308,10,0.8559083333333333,0.7976333333333334,0.8723666666666666,0.7976333333333334,0.8509333333333332,0.8073166666666667,0.8485166666666668,0.86725,0.8684499999999998,0.8584833333333333,0.8723666666666666,0.8546833333333332,0.8571333333333334
Bank,bank,classification,CTGAN,Compute,evaluation_time_seconds,90.83484325557939,53.49572246377128,90.8348 ± 53.4957,10,102.47215387551114,21.72954997699708,156.1812547529998,22.06042696675286,22.62207322800532,21.72954997699708,101.7440197099932,103.2002880410291,68.2964557770174,137.6917543029995,139.9936076079994,156.1812547529998,134.8290021920002
Bank,bank,classification,CTGAN,Compute,generation_time_seconds,0.0,0.0,0 ± 0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bank,bank,classification,CTGAN,Compute,total_time_seconds,1741.9236122252357,1456.3629465170704,1741.92 ± 1456.36,10,680.2523788926192,484.228447094094,3451.15837842,681.3949642870575,677.2312280810438,679.1097934981808,584.3066644549835,582.4769694569986,484.228447094094,3451.15837842,3446.053950652,3417.903610496,3415.372115812
Bank,bank,classification,CTGAN,Compute,training_time_seconds,1650.8605343656986,1413.3048993493567,1650.86 ± 1413.3,10,658.2703175204806,415.8495733488817,3312.586432079,659.1728617199697,654.5972598991357,657.3677733209915,482.1477041139733,479.1522958120331,415.8495733488817,3312.586432079,3305.858373513,3261.487282666,3280.385787184
Bank,bank,classification,CTGAN,Fidelity,KS_Complement,0.8904517857142856,0.018133739526419255,0.890452 ± 0.0181337,10,0.889892857142857,0.8579035714285713,0.9127285714285714,0.9041,0.8891249999999999,0.8760928571428571,0.9127285714285714,0.9045642857142858,0.8906607142857143,0.8740249999999999,0.9124357142857143,0.8579035714285713,0.8828821428571428
Bank,bank,classification,CTGAN,Fidelity,MMD,0.011720117959631068,0.002570217147630658,0.0117201 ± 0.00257022,10,0.0124105931986894,0.0057849764899059,0.0141767188404814,0.0093635584359433,0.0123350767260219,0.0124601832323664,0.0057849764899059,0.0135719286715874,0.0132212159665916,0.0123610031650124,0.0103045482864817,0.0136219697819187,0.0141767188404814
Bank,bank,classification,CTGAN,Fidelity,Quality_Score,0.8777072563055942,0.008664839327838847,0.877707 ± 0.00866484,10,0.8784670690399028,0.8633253568316946,0.8912525239288356,0.8912525239288356,0.8822052078328377,0.8731313318510753,0.870192750090472,0.879200952054986,0.8702320498230605,0.8777331860248196,0.88851851154768,0.8633253568316946,0.8812806930704806
Bank,bank,classification,CTGAN,Fidelity,Wasserstein_Distance,54.27772571428579,16.093707035332365,54.2777 ± 16.0937,10,54.683525000000074,26.79076428571437,76.44086428571437,57.41141428571436,76.44086428571437,48.1135571428572,61.62415714285724,41.2279857142858,75.51502857142863,26.79076428571437,51.95563571428578,64.96442857142864,38.73342142857152
Bank,bank,classification,CTGAN,Privacy,MIA_AUC,0.5937283950617284,0.03826420566554103,0.593728 ± 0.0382642,10,0.5920987654320988,0.5101234567901234,0.6450617283950617,0.5938271604938272,0.5101234567901234,0.6182716049382716,0.575679012345679,0.5903703703703703,0.6450617283950617,0.5734567901234568,0.6113580246913579,0.6359259259259259,0.5832098765432098
Bank,bank,classification,CTGAN,Privacy,Mahalanobis_Distance,4.512580942031083,0.09141999646202009,4.51258 ± 0.09142,10,4.51651406537762,4.383097098080277,4.671276534987375,4.441282780976945,4.536599345993414,4.469396867066677,4.505762794797062,4.671276534987375,4.575871578415899,4.383097098080277,4.527265335958178,4.611132486721048,4.404124597313953
Bank,bank,classification,CTGAN,Privacy,Mean_Distance,4.512580942031083,0.09141999646202009,4.51258 ± 0.09142,10,4.51651406537762,4.383097098080277,4.671276534987375,4.441282780976945,4.536599345993414,4.469396867066677,4.505762794797062,4.671276534987375,4.575871578415899,4.383097098080277,4.527265335958178,4.611132486721048,4.404124597313953
Bank,bank,classification,CTGAN,Privacy,Median_Distance,4.013616650679777,0.11089715807901138,4.01362 ± 0.110897,10,3.988908303992015,3.863534512537684,4.239013066514067,3.968715696485777,4.087085957807016,3.863534512537684,3.935718386268995,4.239013066514067,4.009131340867197,3.978399747178708,3.999416860805322,4.132508234874779,3.922642703458224
Bank,bank,classification,CTGAN,Privacy,NNDR,0.8670782003568466,0.008020302767786574,0.867078 ± 0.0080203,10,0.8690298827355181,0.8556367618847205,0.8798855519448354,0.8651737172307189,0.857025584350354,0.8748764036345679,0.8703821136742574,0.8715373311492323,0.869849306424042,0.8682104590469941,0.8556367618847205,0.8582047742287442,0.8798855519448354
Bank,bank,classification,CTGAN,Utility,Accuracy_Gap,0.02842833333333325,0.010962247364658005,0.0284283 ± 0.0109622,10,0.02615833333333325,0.0126500000000001,0.0524500000000001,0.0241333333333332,0.0374333333333332,0.0126500000000001,0.0346333333333332,0.0524500000000001,0.0219833333333332,0.0251666666666664,0.0282333333333333,0.0271500000000001,0.0204499999999997
Bank,bank,classification,CTGAN,Utility,Accuracy_TRTR,0.8798166666666665,0.0,0.879817 ± 0,10,0.8798166666666666,0.8798166666666666,0.8798166666666666,0.8798166666666666,0.8798166666666666,0.8798166666666666,0.8798166666666666,0.8798166666666666,0.8798166666666666,0.8798166666666666,0.8798166666666666,0.8798166666666666,0.8798166666666666
Bank,bank,classification,CTGAN,Utility,Accuracy_TSTR,0.8513883333333332,0.010962247364657994,0.851388 ± 0.0109622,10,0.8536583333333333,0.8273666666666665,0.8671666666666664,0.8556833333333334,0.8423833333333334,0.8671666666666664,0.8451833333333333,0.8273666666666665,0.8578333333333333,0.8546500000000001,0.8515833333333332,0.8526666666666665,0.8593666666666668
Bank,bank,classification,CTGAN,Utility,F1_Gap,0.033175614292658154,0.006399518956878077,0.0331756 ± 0.00639952,10,0.0339261621684549,0.0230172905943856,0.0416200053725541,0.0392435470272178,0.0416200053725541,0.031373814404803,0.0404739069836125,0.0342650285498652,0.0239443186522242,0.0230172905943856,0.0345581090313692,0.0296728265235053,0.0335872957870446
Bank,bank,classification,CTGAN,Utility,F1_TRTR,0.8692947975377792,0.0,0.869295 ± 0,10,0.869294797537779,0.869294797537779,0.869294797537779,0.869294797537779,0.869294797537779,0.869294797537779,0.869294797537779,0.869294797537779,0.869294797537779,0.869294797537779,0.869294797537779,0.869294797537779,0.869294797537779
Bank,bank,classification,CTGAN,Utility,F1_TSTR,0.8361191832451208,0.006399518956878088,0.836119 ± 0.00639952,10,0.8353686353693242,0.8276747921652249,0.8462775069433934,0.8300512505105612,0.8276747921652249,0.837920983132976,0.8288208905541665,0.8350297689879138,0.8453504788855548,0.8462775069433934,0.8347366885064098,0.8396219710142737,0.8357075017507344
Bank,bank,classification,CTGAN,Utility,Precision_Gap,0.02582005660351881,0.0076299678190366715,0.0258201 ± 0.00762997,10,0.0246182848028065,0.0163263916363227,0.0378977214566036,0.0368748956018436,0.0310447681745846,0.0191572314503765,0.0378977214566036,0.0169197935596732,0.0241777204546305,0.0163263916363227,0.0230100211528686,0.0250588491509825,0.0277331733973023
Bank,bank,classification,CTGAN,Utility,Precision_TRTR,0.8680007748575592,0.0,0.868001 ± 0,10,0.8680007748575592,0.8680007748575592,0.8680007748575592,0.8680007748575592,0.8680007748575592,0.8680007748575592,0.8680007748575592,0.8680007748575592,0.8680007748575592,0.8680007748575592,0.8680007748575592,0.8680007748575592,0.8680007748575592
