dataset,dataset_id,problem_type,generator,seed,batch,batch_label,metric_category,metric_name,metric_value,split_seed,n_synthetic_samples,n_train,n_test,training_time_seconds,generation_time_seconds,evaluation_time_seconds,total_time_seconds,task
Cancer,cancer,classification,ForestDiffusion,255,3rd_batch,3rd batch,Fidelity,KS_Complement,0.9150981684981685,42,1000,455,114,56.01086400600002,0,21.10381258900003,77.21867228100001,classification
Cancer,cancer,classification,ForestDiffusion,255,3rd_batch,3rd batch,Fidelity,Wasserstein_Distance,3.066552553233787,42,1000,455,114,56.01086400600002,0,21.10381258900003,77.21867228100001,classification
Cancer,cancer,classification,ForestDiffusion,255,3rd_batch,3rd batch,Fidelity,MMD,0.01285347090307076,42,1000,455,114,56.01086400600002,0,21.10381258900003,77.21867228100001,classification
Cancer,cancer,classification,ForestDiffusion,255,3rd_batch,3rd batch,Utility,Accuracy_TRTR,0.9552631578947367,42,1000,455,114,56.01086400600002,0,21.10381258900003,77.21867228100001,classification
Cancer,cancer,classification,ForestDiffusion,255,3rd_batch,3rd batch,Utility,Accuracy_TSTR,0.9616959064327484,42,1000,455,114,56.01086400600002,0,21.10381258900003,77.21867228100001,classification
Cancer,cancer,classification,ForestDiffusion,255,3rd_batch,3rd batch,Utility,Accuracy_Gap,-0.006432748538011679,42,1000,455,114,56.01086400600002,0,21.10381258900003,77.21867228100001,classification
Cancer,cancer,classification,ForestDiffusion,255,3rd_batch,3rd batch,Utility,F1_TRTR,0.955026012919316,42,1000,455,114,56.01086400600002,0,21.10381258900003,77.21867228100001,classification
Cancer,cancer,classification,ForestDiffusion,255,3rd_batch,3rd batch,Utility,F1_TSTR,0.96180960918992,42,1000,455,114,56.01086400600002,0,21.10381258900003,77.21867228100001,classification
Cancer,cancer,classification,ForestDiffusion,255,3rd_batch,3rd batch,Utility,F1_Gap,-0.006783596270603987,42,1000,455,114,56.01086400600002,0,21.10381258900003,77.21867228100001,classification
Cancer,cancer,classification,ForestDiffusion,255,3rd_batch,3rd batch,Utility,Precision_TRTR,0.9557169942454203,42,1000,455,114,56.01086400600002,0,21.10381258900003,77.21867228100001,classification
Cancer,cancer,classification,ForestDiffusion,255,3rd_batch,3rd batch,Utility,Precision_TSTR,0.9623339665817312,42,1000,455,114,56.01086400600002,0,21.10381258900003,77.21867228100001,classification
Cancer,cancer,classification,ForestDiffusion,255,3rd_batch,3rd batch,Utility,Precision_Gap,-0.006616972336310867,42,1000,455,114,56.01086400600002,0,21.10381258900003,77.21867228100001,classification
Cancer,cancer,classification,ForestDiffusion,255,3rd_batch,3rd batch,Utility,Recall_TRTR,0.9552631578947367,42,1000,455,114,56.01086400600002,0,21.10381258900003,77.21867228100001,classification
Cancer,cancer,classification,ForestDiffusion,255,3rd_batch,3rd batch,Utility,Recall_TSTR,0.9616959064327484,42,1000,455,114,56.01086400600002,0,21.10381258900003,77.21867228100001,classification
Cancer,cancer,classification,ForestDiffusion,255,3rd_batch,3rd batch,Utility,Recall_Gap,-0.006432748538011679,42,1000,455,114,56.01086400600002,0,21.10381258900003,77.21867228100001,classification
Cancer,cancer,classification,ForestDiffusion,255,3rd_batch,3rd batch,Utility,ROC_AUC_TRTR,0.9709325396825398,42,1000,455,114,56.01086400600002,0,21.10381258900003,77.21867228100001,classification
Cancer,cancer,classification,ForestDiffusion,255,3rd_batch,3rd batch,Utility,ROC_AUC_TSTR,0.983151455026455,42,1000,455,114,56.01086400600002,0,21.10381258900003,77.21867228100001,classification
Cancer,cancer,classification,ForestDiffusion,255,3rd_batch,3rd batch,Utility,ROC_AUC_Gap,-0.01221891534391517,42,1000,455,114,56.01086400600002,0,21.10381258900003,77.21867228100001,classification
Cancer,cancer,classification,ForestDiffusion,255,3rd_batch,3rd batch,Privacy,Mahalanobis_Distance,12.39046217587836,42,1000,455,114,56.01086400600002,0,21.10381258900003,77.21867228100001,classification
Cancer,cancer,classification,ForestDiffusion,255,3rd_batch,3rd batch,Privacy,Mean_Distance,12.39046217587836,42,1000,455,114,56.01086400600002,0,21.10381258900003,77.21867228100001,classification
Cancer,cancer,classification,ForestDiffusion,255,3rd_batch,3rd batch,Privacy,Median_Distance,10.24366058009051,42,1000,455,114,56.01086400600002,0,21.10381258900003,77.21867228100001,classification
Cancer,cancer,classification,ForestDiffusion,255,3rd_batch,3rd batch,Privacy,NNDR,0.9105187208420523,42,1000,455,114,56.01086400600002,0,21.10381258900003,77.21867228100001,classification
Cancer,cancer,classification,ForestDiffusion,255,3rd_batch,3rd batch,Privacy,MIA_AUC,0.43,42,1000,455,114,56.01086400600002,0,21.10381258900003,77.21867228100001,classification
Cancer,cancer,classification,ForestDiffusion,255,3rd_batch,3rd batch,Compute,training_time_seconds,56.01086400600002,42,1000,455,114,56.01086400600002,0,21.10381258900003,77.21867228100001,classification
Cancer,cancer,classification,ForestDiffusion,255,3rd_batch,3rd batch,Compute,generation_time_seconds,0.0,42,1000,455,114,56.01086400600002,0,21.10381258900003,77.21867228100001,classification
Cancer,cancer,classification,ForestDiffusion,255,3rd_batch,3rd batch,Compute,evaluation_time_seconds,21.10381258900003,42,1000,455,114,56.01086400600002,0,21.10381258900003,77.21867228100001,classification
Cancer,cancer,classification,ForestDiffusion,255,3rd_batch,3rd batch,Compute,total_time_seconds,77.21867228100001,42,1000,455,114,56.01086400600002,0,21.10381258900003,77.21867228100001,classification
Alzheimers,alzhimers,classification,CTGAN,255,3rd_batch,3rd batch,Fidelity,Quality_Score,0.7000424919696916,42,1000,297,76,25.39280669999999,0,14.64523318700003,40.13629063399998,classification
Alzheimers,alzhimers,classification,CTGAN,255,3rd_batch,3rd batch,Fidelity,KS_Complement,0.8271285583103765,42,1000,297,76,25.39280669999999,0,14.64523318700003,40.13629063399998,classification
Alzheimers,alzhimers,classification,CTGAN,255,3rd_batch,3rd batch,Fidelity,Wasserstein_Distance,26.351361665323,42,1000,297,76,25.39280669999999,0,14.64523318700003,40.13629063399998,classification
Alzheimers,alzhimers,classification,CTGAN,255,3rd_batch,3rd batch,Fidelity,MMD,0.06917893434322786,42,1000,297,76,25.39280669999999,0,14.64523318700003,40.13629063399998,classification
Alzheimers,alzhimers,classification,CTGAN,255,3rd_batch,3rd batch,Utility,Accuracy_TRTR,0.9258771929824562,42,1000,297,76,25.39280669999999,0,14.64523318700003,40.13629063399998,classification
Alzheimers,alzhimers,classification,CTGAN,255,3rd_batch,3rd batch,Utility,Accuracy_TSTR,0.5206140350877193,42,1000,297,76,25.39280669999999,0,14.64523318700003,40.13629063399998,classification
Alzheimers,alzhimers,classification,CTGAN,255,3rd_batch,3rd batch,Utility,Accuracy_Gap,0.4052631578947369,42,1000,297,76,25.39280669999999,0,14.64523318700003,40.13629063399998,classification
Alzheimers,alzhimers,classification,CTGAN,255,3rd_batch,3rd batch,Utility,F1_TRTR,0.9258098934736717,42,1000,297,76,25.39280669999999,0,14.64523318700003,40.13629063399998,classification
Alzheimers,alzhimers,classification,CTGAN,255,3rd_batch,3rd batch,Utility,F1_TSTR,0.502892197702471,42,1000,297,76,25.39280669999999,0,14.64523318700003,40.13629063399998,classification
Alzheimers,alzhimers,classification,CTGAN,255,3rd_batch,3rd batch,Utility,F1_Gap,0.4229176957712008,42,1000,297,76,25.39280669999999,0,14.64523318700003,40.13629063399998,classification
Alzheimers,alzhimers,classification,CTGAN,255,3rd_batch,3rd batch,Utility,Precision_TRTR,0.9271394000040216,42,1000,297,76,25.39280669999999,0,14.64523318700003,40.13629063399998,classification
Alzheimers,alzhimers,classification,CTGAN,255,3rd_batch,3rd batch,Utility,Precision_TSTR,0.5311535964815466,42,1000,297,76,25.39280669999999,0,14.64523318700003,40.13629063399998,classification
Alzheimers,alzhimers,classification,CTGAN,255,3rd_batch,3rd batch,Utility,Precision_Gap,0.395985803522475,42,1000,297,76,25.39280669999999,0,14.64523318700003,40.13629063399998,classification
Alzheimers,alzhimers,classification,CTGAN,255,3rd_batch,3rd batch,Utility,Recall_TRTR,0.9258771929824562,42,1000,297,76,25.39280669999999,0,14.64523318700003,40.13629063399998,classification
Alzheimers,alzhimers,classification,CTGAN,255,3rd_batch,3rd batch,Utility,Recall_TSTR,0.5206140350877193,42,1000,297,76,25.39280669999999,0,14.64523318700003,40.13629063399998,classification
Alzheimers,alzhimers,classification,CTGAN,255,3rd_batch,3rd batch,Utility,Recall_Gap,0.4052631578947369,42,1000,297,76,25.39280669999999,0,14.64523318700003,40.13629063399998,classification
Alzheimers,alzhimers,classification,CTGAN,255,3rd_batch,3rd batch,Utility,ROC_AUC_TRTR,0.9350427350427352,42,1000,297,76,25.39280669999999,0,14.64523318700003,40.13629063399998,classification
Alzheimers,alzhimers,classification,CTGAN,255,3rd_batch,3rd batch,Utility,ROC_AUC_TSTR,0.5296142296142297,42,1000,297,76,25.39280669999999,0,14.64523318700003,40.13629063399998,classification
Alzheimers,alzhimers,classification,CTGAN,255,3rd_batch,3rd batch,Utility,ROC_AUC_Gap,0.4054285054285055,42,1000,297,76,25.39280669999999,0,14.64523318700003,40.13629063399998,classification
Alzheimers,alzhimers,classification,CTGAN,255,3rd_batch,3rd batch,Privacy,Mahalanobis_Distance,13.34501861683599,42,1000,297,76,25.39280669999999,0,14.64523318700003,40.13629063399998,classification
Alzheimers,alzhimers,classification,CTGAN,255,3rd_batch,3rd batch,Privacy,Mean_Distance,13.34501861683599,42,1000,297,76,25.39280669999999,0,14.64523318700003,40.13629063399998,classification
Alzheimers,alzhimers,classification,CTGAN,255,3rd_batch,3rd batch,Privacy,Median_Distance,12.49011994188554,42,1000,297,76,25.39280669999999,0,14.64523318700003,40.13629063399998,classification
Alzheimers,alzhimers,classification,CTGAN,255,3rd_batch,3rd batch,Privacy,NNDR,0.9395479699937361,42,1000,297,76,25.39280669999999,0,14.64523318700003,40.13629063399998,classification
Alzheimers,alzhimers,classification,CTGAN,255,3rd_batch,3rd batch,Privacy,MIA_AUC,0.9363295880149813,42,1000,297,76,25.39280669999999,0,14.64523318700003,40.13629063399998,classification
Alzheimers,alzhimers,classification,CTGAN,255,3rd_batch,3rd batch,Compute,training_time_seconds,25.39280669999999,42,1000,297,76,25.39280669999999,0,14.64523318700003,40.13629063399998,classification
Alzheimers,alzhimers,classification,CTGAN,255,3rd_batch,3rd batch,Compute,generation_time_seconds,0.0,42,1000,297,76,25.39280669999999,0,14.64523318700003,40.13629063399998,classification
Alzheimers,alzhimers,classification,CTGAN,255,3rd_batch,3rd batch,Compute,evaluation_time_seconds,14.64523318700003,42,1000,297,76,25.39280669999999,0,14.64523318700003,40.13629063399998,classification
Alzheimers,alzhimers,classification,CTGAN,255,3rd_batch,3rd batch,Compute,total_time_seconds,40.13629063399998,42,1000,297,76,25.39280669999999,0,14.64523318700003,40.13629063399998,classification
Alzheimers,alzhimers,classification,CopulaGAN,255,3rd_batch,3rd batch,Fidelity,Quality_Score,0.7041928470720964,42,1000,297,76,21.93083753900004,0,11.57275885600001,33.57584571699999,classification
Alzheimers,alzhimers,classification,CopulaGAN,255,3rd_batch,3rd batch,Fidelity,KS_Complement,0.8263997551270278,42,1000,297,76,21.93083753900004,0,11.57275885600001,33.57584571699999,classification
Alzheimers,alzhimers,classification,CopulaGAN,255,3rd_batch,3rd batch,Fidelity,Wasserstein_Distance,27.71038076397024,42,1000,297,76,21.93083753900004,0,11.57275885600001,33.57584571699999,classification
Alzheimers,alzhimers,classification,CopulaGAN,255,3rd_batch,3rd batch,Fidelity,MMD,0.08008896908536567,42,1000,297,76,21.93083753900004,0,11.57275885600001,33.57584571699999,classification
Alzheimers,alzhimers,classification,CopulaGAN,255,3rd_batch,3rd batch,Utility,Accuracy_TRTR,0.9258771929824562,42,1000,297,76,21.93083753900004,0,11.57275885600001,33.57584571699999,classification
Alzheimers,alzhimers,classification,CopulaGAN,255,3rd_batch,3rd batch,Utility,Accuracy_TSTR,0.3828947368421053,42,1000,297,76,21.93083753900004,0,11.57275885600001,33.57584571699999,classification
Alzheimers,alzhimers,classification,CopulaGAN,255,3rd_batch,3rd batch,Utility,Accuracy_Gap,0.5429824561403509,42,1000,297,76,21.93083753900004,0,11.57275885600001,33.57584571699999,classification
Alzheimers,alzhimers,classification,CopulaGAN,255,3rd_batch,3rd batch,Utility,F1_TRTR,0.9258098934736717,42,1000,297,76,21.93083753900004,0,11.57275885600001,33.57584571699999,classification
Alzheimers,alzhimers,classification,CopulaGAN,255,3rd_batch,3rd batch,Utility,F1_TSTR,0.3705099266434383,42,1000,297,76,21.93083753900004,0,11.57275885600001,33.57584571699999,classification
Alzheimers,alzhimers,classification,CopulaGAN,255,3rd_batch,3rd batch,Utility,F1_Gap,0.5552999668302334,42,1000,297,76,21.93083753900004,0,11.57275885600001,33.57584571699999,classification
Alzheimers,alzhimers,classification,CopulaGAN,255,3rd_batch,3rd batch,Utility,Precision_TRTR,0.9271394000040216,42,1000,297,76,21.93083753900004,0,11.57275885600001,33.57584571699999,classification
Alzheimers,alzhimers,classification,CopulaGAN,255,3rd_batch,3rd batch,Utility,Precision_TSTR,0.3652005504658593,42,1000,297,76,21.93083753900004,0,11.57275885600001,33.57584571699999,classification
Alzheimers,alzhimers,classification,CopulaGAN,255,3rd_batch,3rd batch,Utility,Precision_Gap,0.5619388495381623,42,1000,297,76,21.93083753900004,0,11.57275885600001,33.57584571699999,classification
Alzheimers,alzhimers,classification,CopulaGAN,255,3rd_batch,3rd batch,Utility,Recall_TRTR,0.9258771929824562,42,1000,297,76,21.93083753900004,0,11.57275885600001,33.57584571699999,classification
Alzheimers,alzhimers,classification,CopulaGAN,255,3rd_batch,3rd batch,Utility,Recall_TSTR,0.3828947368421053,42,1000,297,76,21.93083753900004,0,11.57275885600001,33.57584571699999,classification
Alzheimers,alzhimers,classification,CopulaGAN,255,3rd_batch,3rd batch,Utility,Recall_Gap,0.5429824561403509,42,1000,297,76,21.93083753900004,0,11.57275885600001,33.57584571699999,classification
Alzheimers,alzhimers,classification,CopulaGAN,255,3rd_batch,3rd batch,Utility,ROC_AUC_TRTR,0.9350427350427352,42,1000,297,76,21.93083753900004,0,11.57275885600001,33.57584571699999,classification
Alzheimers,alzhimers,classification,CopulaGAN,255,3rd_batch,3rd batch,Utility,ROC_AUC_TSTR,0.3322938322938323,42,1000,297,76,21.93083753900004,0,11.57275885600001,33.57584571699999,classification
Alzheimers,alzhimers,classification,CopulaGAN,255,3rd_batch,3rd batch,Utility,ROC_AUC_Gap,0.6027489027489028,42,1000,297,76,21.93083753900004,0,11.57275885600001,33.57584571699999,classification
Alzheimers,alzhimers,classification,CopulaGAN,255,3rd_batch,3rd batch,Privacy,Mahalanobis_Distance,12.39431614710671,42,1000,297,76,21.93083753900004,0,11.57275885600001,33.57584571699999,classification
Alzheimers,alzhimers,classification,CopulaGAN,255,3rd_batch,3rd batch,Privacy,Mean_Distance,12.39431614710671,42,1000,297,76,21.93083753900004,0,11.57275885600001,33.57584571699999,classification
Alzheimers,alzhimers,classification,CopulaGAN,255,3rd_batch,3rd batch,Privacy,Median_Distance,11.03781405022289,42,1000,297,76,21.93083753900004,0,11.57275885600001,33.57584571699999,classification
Alzheimers,alzhimers,classification,CopulaGAN,255,3rd_batch,3rd batch,Privacy,NNDR,0.9324190288559497,42,1000,297,76,21.93083753900004,0,11.57275885600001,33.57584571699999,classification
Alzheimers,alzhimers,classification,CopulaGAN,255,3rd_batch,3rd batch,Privacy,MIA_AUC,0.8436953807740324,42,1000,297,76,21.93083753900004,0,11.57275885600001,33.57584571699999,classification
Alzheimers,alzhimers,classification,CopulaGAN,255,3rd_batch,3rd batch,Compute,training_time_seconds,21.93083753900004,42,1000,297,76,21.93083753900004,0,11.57275885600001,33.57584571699999,classification
Alzheimers,alzhimers,classification,CopulaGAN,255,3rd_batch,3rd batch,Compute,generation_time_seconds,0.0,42,1000,297,76,21.93083753900004,0,11.57275885600001,33.57584571699999,classification
Alzheimers,alzhimers,classification,CopulaGAN,255,3rd_batch,3rd batch,Compute,evaluation_time_seconds,11.57275885600001,42,1000,297,76,21.93083753900004,0,11.57275885600001,33.57584571699999,classification
Alzheimers,alzhimers,classification,CopulaGAN,255,3rd_batch,3rd batch,Compute,total_time_seconds,33.57584571699999,42,1000,297,76,21.93083753900004,0,11.57275885600001,33.57584571699999,classification
Alzheimers,alzhimers,classification,TVAE,255,3rd_batch,3rd batch,Fidelity,Quality_Score,0.7397404739221398,42,1000,297,76,8.955048962999967,0,12.02987772500001,21.07260875599997,classification
Alzheimers,alzhimers,classification,TVAE,255,3rd_batch,3rd batch,Fidelity,KS_Complement,0.837341291704928,42,1000,297,76,8.955048962999967,0,12.02987772500001,21.07260875599997,classification
Alzheimers,alzhimers,classification,TVAE,255,3rd_batch,3rd batch,Fidelity,Wasserstein_Distance,17.40951637369609,42,1000,297,76,8.955048962999967,0,12.02987772500001,21.07260875599997,classification
Alzheimers,alzhimers,classification,TVAE,255,3rd_batch,3rd batch,Fidelity,MMD,0.05529906808394153,42,1000,297,76,8.955048962999967,0,12.02987772500001,21.07260875599997,classification
Alzheimers,alzhimers,classification,TVAE,255,3rd_batch,3rd batch,Utility,Accuracy_TRTR,0.9258771929824562,42,1000,297,76,8.955048962999967,0,12.02987772500001,21.07260875599997,classification
Alzheimers,alzhimers,classification,TVAE,255,3rd_batch,3rd batch,Utility,Accuracy_TSTR,0.8640350877192984,42,1000,297,76,8.955048962999967,0,12.02987772500001,21.07260875599997,classification
Alzheimers,alzhimers,classification,TVAE,255,3rd_batch,3rd batch,Utility,Accuracy_Gap,0.06184210526315781,42,1000,297,76,8.955048962999967,0,12.02987772500001,21.07260875599997,classification
Alzheimers,alzhimers,classification,TVAE,255,3rd_batch,3rd batch,Utility,F1_TRTR,0.9258098934736717,42,1000,297,76,8.955048962999967,0,12.02987772500001,21.07260875599997,classification
Alzheimers,alzhimers,classification,TVAE,255,3rd_batch,3rd batch,Utility,F1_TSTR,0.8607956307426865,42,1000,297,76,8.955048962999967,0,12.02987772500001,21.07260875599997,classification
Alzheimers,alzhimers,classification,TVAE,255,3rd_batch,3rd batch,Utility,F1_Gap,0.0650142627309852,42,1000,297,76,8.955048962999967,0,12.02987772500001,21.07260875599997,classification
Alzheimers,alzhimers,classification,TVAE,255,3rd_batch,3rd batch,Utility,Precision_TRTR,0.9271394000040216,42,1000,297,76,8.955048962999967,0,12.02987772500001,21.07260875599997,classification
Alzheimers,alzhimers,classification,TVAE,255,3rd_batch,3rd batch,Utility,Precision_TSTR,0.8835779791246477,42,1000,297,76,8.955048962999967,0,12.02987772500001,21.07260875599997,classification
Alzheimers,alzhimers,classification,TVAE,255,3rd_batch,3rd batch,Utility,Precision_Gap,0.04356142087937387,42,1000,297,76,8.955048962999967,0,12.02987772500001,21.07260875599997,classification
Alzheimers,alzhimers,classification,TVAE,255,3rd_batch,3rd batch,Utility,Recall_TRTR,0.9258771929824562,42,1000,297,76,8.955048962999967,0,12.02987772500001,21.07260875599997,classification
Alzheimers,alzhimers,classification,TVAE,255,3rd_batch,3rd batch,Utility,Recall_TSTR,0.8640350877192984,42,1000,297,76,8.955048962999967,0,12.02987772500001,21.07260875599997,classification
Alzheimers,alzhimers,classification,TVAE,255,3rd_batch,3rd batch,Utility,Recall_Gap,0.06184210526315781,42,1000,297,76,8.955048962999967,0,12.02987772500001,21.07260875599997,classification
Alzheimers,alzhimers,classification,TVAE,255,3rd_batch,3rd batch,Utility,ROC_AUC_TRTR,0.9350427350427352,42,1000,297,76,8.955048962999967,0,12.02987772500001,21.07260875599997,classification
Alzheimers,alzhimers,classification,TVAE,255,3rd_batch,3rd batch,Utility,ROC_AUC_TSTR,0.892018942018942,42,1000,297,76,8.955048962999967,0,12.02987772500001,21.07260875599997,classification
Alzheimers,alzhimers,classification,TVAE,255,3rd_batch,3rd batch,Utility,ROC_AUC_Gap,0.04302379302379311,42,1000,297,76,8.955048962999967,0,12.02987772500001,21.07260875599997,classification
Alzheimers,alzhimers,classification,TVAE,255,3rd_batch,3rd batch,Privacy,Mahalanobis_Distance,5.537802796985865,42,1000,297,76,8.955048962999967,0,12.02987772500001,21.07260875599997,classification
Alzheimers,alzhimers,classification,TVAE,255,3rd_batch,3rd batch,Privacy,Mean_Distance,5.537802796985865,42,1000,297,76,8.955048962999967,0,12.02987772500001,21.07260875599997,classification
Alzheimers,alzhimers,classification,TVAE,255,3rd_batch,3rd batch,Privacy,Median_Distance,4.976029861039217,42,1000,297,76,8.955048962999967,0,12.02987772500001,21.07260875599997,classification
Alzheimers,alzhimers,classification,TVAE,255,3rd_batch,3rd batch,Privacy,NNDR,0.8545852744027941,42,1000,297,76,8.955048962999967,0,12.02987772500001,21.07260875599997,classification
Alzheimers,alzhimers,classification,TVAE,255,3rd_batch,3rd batch,Privacy,MIA_AUC,0.8805243445692883,42,1000,297,76,8.955048962999967,0,12.02987772500001,21.07260875599997,classification
Alzheimers,alzhimers,classification,TVAE,255,3rd_batch,3rd batch,Compute,training_time_seconds,8.955048962999967,42,1000,297,76,8.955048962999967,0,12.02987772500001,21.07260875599997,classification
Alzheimers,alzhimers,classification,TVAE,255,3rd_batch,3rd batch,Compute,generation_time_seconds,0.0,42,1000,297,76,8.955048962999967,0,12.02987772500001,21.07260875599997,classification
Alzheimers,alzhimers,classification,TVAE,255,3rd_batch,3rd batch,Compute,evaluation_time_seconds,12.02987772500001,42,1000,297,76,8.955048962999967,0,12.02987772500001,21.07260875599997,classification
Alzheimers,alzhimers,classification,TVAE,255,3rd_batch,3rd batch,Compute,total_time_seconds,21.07260875599997,42,1000,297,76,8.955048962999967,0,12.02987772500001,21.07260875599997,classification
Alzheimers,alzhimers,classification,GaussianCopula,255,3rd_batch,3rd batch,Fidelity,Quality_Score,0.7942522552061084,42,1000,297,76,3.77861164600472,0,20.30892225100251,24.19040245100041,classification
Alzheimers,alzhimers,classification,GaussianCopula,255,3rd_batch,3rd batch,Fidelity,KS_Complement,0.8702384450566268,42,1000,297,76,3.77861164600472,0,20.30892225100251,24.19040245100041,classification
Alzheimers,alzhimers,classification,GaussianCopula,255,3rd_batch,3rd batch,Fidelity,Wasserstein_Distance,42.22296198136731,42,1000,297,76,3.77861164600472,0,20.30892225100251,24.19040245100041,classification
Alzheimers,alzhimers,classification,GaussianCopula,255,3rd_batch,3rd batch,Fidelity,MMD,0.05358624166990889,42,1000,297,76,3.77861164600472,0,20.30892225100251,24.19040245100041,classification
Alzheimers,alzhimers,classification,GaussianCopula,255,3rd_batch,3rd batch,Utility,Accuracy_TRTR,0.9258771929824562,42,1000,297,76,3.77861164600472,0,20.30892225100251,24.19040245100041,classification
Alzheimers,alzhimers,classification,GaussianCopula,255,3rd_batch,3rd batch,Utility,Accuracy_TSTR,0.7942982456140352,42,1000,297,76,3.77861164600472,0,20.30892225100251,24.19040245100041,classification
Alzheimers,alzhimers,classification,GaussianCopula,255,3rd_batch,3rd batch,Utility,Accuracy_Gap,0.131578947368421,42,1000,297,76,3.77861164600472,0,20.30892225100251,24.19040245100041,classification
Alzheimers,alzhimers,classification,GaussianCopula,255,3rd_batch,3rd batch,Utility,F1_TRTR,0.9258098934736717,42,1000,297,76,3.77861164600472,0,20.30892225100251,24.19040245100041,classification
Alzheimers,alzhimers,classification,GaussianCopula,255,3rd_batch,3rd batch,Utility,F1_TSTR,0.7931269372831095,42,1000,297,76,3.77861164600472,0,20.30892225100251,24.19040245100041,classification
Alzheimers,alzhimers,classification,GaussianCopula,255,3rd_batch,3rd batch,Utility,F1_Gap,0.1326829561905623,42,1000,297,76,3.77861164600472,0,20.30892225100251,24.19040245100041,classification
Alzheimers,alzhimers,classification,GaussianCopula,255,3rd_batch,3rd batch,Utility,Precision_TRTR,0.9271394000040216,42,1000,297,76,3.77861164600472,0,20.30892225100251,24.19040245100041,classification
Alzheimers,alzhimers,classification,GaussianCopula,255,3rd_batch,3rd batch,Utility,Precision_TSTR,0.7989688621478904,42,1000,297,76,3.77861164600472,0,20.30892225100251,24.19040245100041,classification
Alzheimers,alzhimers,classification,GaussianCopula,255,3rd_batch,3rd batch,Utility,Precision_Gap,0.1281705378561312,42,1000,297,76,3.77861164600472,0,20.30892225100251,24.19040245100041,classification
Alzheimers,alzhimers,classification,GaussianCopula,255,3rd_batch,3rd batch,Utility,Recall_TRTR,0.9258771929824562,42,1000,297,76,3.77861164600472,0,20.30892225100251,24.19040245100041,classification
Alzheimers,alzhimers,classification,GaussianCopula,255,3rd_batch,3rd batch,Utility,Recall_TSTR,0.7942982456140352,42,1000,297,76,3.77861164600472,0,20.30892225100251,24.19040245100041,classification
Alzheimers,alzhimers,classification,GaussianCopula,255,3rd_batch,3rd batch,Utility,Recall_Gap,0.131578947368421,42,1000,297,76,3.77861164600472,0,20.30892225100251,24.19040245100041,classification
Alzheimers,alzhimers,classification,GaussianCopula,255,3rd_batch,3rd batch,Utility,ROC_AUC_TRTR,0.9350427350427352,42,1000,297,76,3.77861164600472,0,20.30892225100251,24.19040245100041,classification
Alzheimers,alzhimers,classification,GaussianCopula,255,3rd_batch,3rd batch,Utility,ROC_AUC_TSTR,0.8443173943173944,42,1000,297,76,3.77861164600472,0,20.30892225100251,24.19040245100041,classification
Alzheimers,alzhimers,classification,GaussianCopula,255,3rd_batch,3rd batch,Utility,ROC_AUC_Gap,0.09072534072534078,42,1000,297,76,3.77861164600472,0,20.30892225100251,24.19040245100041,classification
Alzheimers,alzhimers,classification,GaussianCopula,255,3rd_batch,3rd batch,Privacy,Mahalanobis_Distance,4.444467035031164,42,1000,297,76,3.77861164600472,0,20.30892225100251,24.19040245100041,classification
Alzheimers,alzhimers,classification,GaussianCopula,255,3rd_batch,3rd batch,Privacy,Mean_Distance,4.444467035031164,42,1000,297,76,3.77861164600472,0,20.30892225100251,24.19040245100041,classification
Alzheimers,alzhimers,classification,GaussianCopula,255,3rd_batch,3rd batch,Privacy,Median_Distance,4.253740757046158,42,1000,297,76,3.77861164600472,0,20.30892225100251,24.19040245100041,classification
Alzheimers,alzhimers,classification,GaussianCopula,255,3rd_batch,3rd batch,Privacy,NNDR,0.895473612801383,42,1000,297,76,3.77861164600472,0,20.30892225100251,24.19040245100041,classification
Alzheimers,alzhimers,classification,GaussianCopula,255,3rd_batch,3rd batch,Privacy,MIA_AUC,0.9403245942571785,42,1000,297,76,3.77861164600472,0,20.30892225100251,24.19040245100041,classification
Alzheimers,alzhimers,classification,GaussianCopula,255,3rd_batch,3rd batch,Compute,training_time_seconds,3.77861164600472,42,1000,297,76,3.77861164600472,0,20.30892225100251,24.19040245100041,classification
Alzheimers,alzhimers,classification,GaussianCopula,255,3rd_batch,3rd batch,Compute,generation_time_seconds,0.0,42,1000,297,76,3.77861164600472,0,20.30892225100251,24.19040245100041,classification
Alzheimers,alzhimers,classification,GaussianCopula,255,3rd_batch,3rd batch,Compute,evaluation_time_seconds,20.30892225100251,42,1000,297,76,3.77861164600472,0,20.30892225100251,24.19040245100041,classification
Alzheimers,alzhimers,classification,GaussianCopula,255,3rd_batch,3rd batch,Compute,total_time_seconds,24.19040245100041,42,1000,297,76,3.77861164600472,0,20.30892225100251,24.19040245100041,classification
Alzheimers,alzhimers,classification,CTABGAN,255,3rd_batch,3rd batch,Fidelity,Quality_Score,0.3310777309249503,42,1000,297,76,159.818265426,0,41.19618262899996,201.1174884660001,classification
Alzheimers,alzhimers,classification,CTABGAN,255,3rd_batch,3rd batch,Fidelity,KS_Complement,0.7707337006427916,42,1000,297,76,159.818265426,0,41.19618262899996,201.1174884660001,classification
Alzheimers,alzhimers,classification,CTABGAN,255,3rd_batch,3rd batch,Fidelity,Wasserstein_Distance,31.53102421048269,42,1000,297,76,159.818265426,0,41.19618262899996,201.1174884660001,classification
