Dataset,Generator,Seed,Experiment,Metric,Value,Mean,Std,Classifier,RegressionModel,Regressor,Leakage,LeakageLevel,TrainingPercentage,EvaluationType,Category,MetricValue,SourceFile
4. Forest cover dataset,ForestDiffusion,,fidelity,PCA_Mean_Error_Pct,11.18336433333333,11.18336433333333,,,,,0.0,0.0,100.0,Score,Fidelity,11.18336433333333,/home/gopi.battineni/SYNTH_BENCHMARK/paper results/4. Forest cover dataset/fidelity_privacy_metrics.xlsx
4. Forest cover dataset,ForestDiffusion,,fidelity,Gower_Similarity,0.911891,0.911891,,,,,0.0,0.0,100.0,Score,Fidelity,0.911891,/home/gopi.battineni/SYNTH_BENCHMARK/paper results/4. Forest cover dataset/fidelity_privacy_metrics.xlsx
4. Forest cover dataset,TabDDPM,,fidelity,Outlier_Count_Diff,31.142857,31.142857,,,,,0.0,0.0,100.0,Score,Fidelity,31.142857,/home/gopi.battineni/SYNTH_BENCHMARK/paper results/4. Forest cover dataset/fidelity_privacy_metrics.xlsx
4. Forest cover dataset,TabDDPM,,fidelity,PCA_Mean_Error_Pct,1982.321426666667,1982.321426666667,,,,,0.0,0.0,100.0,Score,Fidelity,1982.321426666667,/home/gopi.battineni/SYNTH_BENCHMARK/paper results/4. Forest cover dataset/fidelity_privacy_metrics.xlsx
12. Air Quality,CTABGAN,,fidelity,Gower_Similarity,0.823107,0.823107,,,,,0.0,0.0,100.0,Score,Fidelity,0.823107,/home/gopi.battineni/SYNTH_BENCHMARK/paper results/12. Air Quality/fidelity_privacy_metrics.xlsx
12. Air Quality,GaussianCopula,,fidelity,Outlier_Count_Diff,16.333333,16.333333,,,,,0.0,0.0,100.0,Score,Fidelity,16.333333,/home/gopi.battineni/SYNTH_BENCHMARK/paper results/12. Air Quality/fidelity_privacy_metrics.xlsx
12. Air Quality,GaussianCopula,,fidelity,PCA_Mean_Error_Pct,0.6226643333333334,0.6226643333333334,,,,,0.0,0.0,100.0,Score,Fidelity,0.6226643333333334,/home/gopi.battineni/SYNTH_BENCHMARK/paper results/12. Air Quality/fidelity_privacy_metrics.xlsx
12. Air Quality,GaussianCopula,,fidelity,Gower_Similarity,0.82247,0.82247,,,,,0.0,0.0,100.0,Score,Fidelity,0.82247,/home/gopi.battineni/SYNTH_BENCHMARK/paper results/12. Air Quality/fidelity_privacy_metrics.xlsx
12. Air Quality,TVAE,,fidelity,Outlier_Count_Diff,24.916667,24.916667,,,,,0.0,0.0,100.0,Score,Fidelity,24.916667,/home/gopi.battineni/SYNTH_BENCHMARK/paper results/12. Air Quality/fidelity_privacy_metrics.xlsx
12. Air Quality,TVAE,,fidelity,PCA_Mean_Error_Pct,1.854989666666667,1.854989666666667,,,,,0.0,0.0,100.0,Score,Fidelity,1.854989666666667,/home/gopi.battineni/SYNTH_BENCHMARK/paper results/12. Air Quality/fidelity_privacy_metrics.xlsx
12. Air Quality,TVAE,,fidelity,Gower_Similarity,0.816653,0.816653,,,,,0.0,0.0,100.0,Score,Fidelity,0.816653,/home/gopi.battineni/SYNTH_BENCHMARK/paper results/12. Air Quality/fidelity_privacy_metrics.xlsx
12. Air Quality,CopulaGAN,,fidelity,Outlier_Count_Diff,23.333333,23.333333,,,,,0.0,0.0,100.0,Score,Fidelity,23.333333,/home/gopi.battineni/SYNTH_BENCHMARK/paper results/12. Air Quality/fidelity_privacy_metrics.xlsx
12. Air Quality,CopulaGAN,,fidelity,PCA_Mean_Error_Pct,16.10621766666667,16.10621766666667,,,,,0.0,0.0,100.0,Score,Fidelity,16.10621766666667,/home/gopi.battineni/SYNTH_BENCHMARK/paper results/12. Air Quality/fidelity_privacy_metrics.xlsx
12. Air Quality,CopulaGAN,,fidelity,Gower_Similarity,0.784604,0.784604,,,,,0.0,0.0,100.0,Score,Fidelity,0.784604,/home/gopi.battineni/SYNTH_BENCHMARK/paper results/12. Air Quality/fidelity_privacy_metrics.xlsx
12. Air Quality,CTGAN,,fidelity,Outlier_Count_Diff,15.416667,15.416667,,,,,0.0,0.0,100.0,Score,Fidelity,15.416667,/home/gopi.battineni/SYNTH_BENCHMARK/paper results/12. Air Quality/fidelity_privacy_metrics.xlsx
12. Air Quality,CTGAN,,fidelity,PCA_Mean_Error_Pct,6.601895,6.601895,,,,,0.0,0.0,100.0,Score,Fidelity,6.601895,/home/gopi.battineni/SYNTH_BENCHMARK/paper results/12. Air Quality/fidelity_privacy_metrics.xlsx
12. Air Quality,CTGAN,,fidelity,Gower_Similarity,0.804398,0.804398,,,,,0.0,0.0,100.0,Score,Fidelity,0.804398,/home/gopi.battineni/SYNTH_BENCHMARK/paper results/12. Air Quality/fidelity_privacy_metrics.xlsx
13. Concrete Compressive Strength,TVAE,,fidelity,PCA_Mean_Error_Pct,9.030515,9.030515,,,,,0.0,0.0,100.0,Score,Fidelity,9.030515,/home/gopi.battineni/SYNTH_BENCHMARK/paper results/13. Concrete Compressive Strength/fidelity_privacy_metrics.xlsx
13. Concrete Compressive Strength,TVAE,,fidelity,Gower_Similarity,0.778318,0.778318,,,,,0.0,0.0,100.0,Score,Fidelity,0.778318,/home/gopi.battineni/SYNTH_BENCHMARK/paper results/13. Concrete Compressive Strength/fidelity_privacy_metrics.xlsx
13. Concrete Compressive Strength,CopulaGAN,,fidelity,Outlier_Count_Diff,19.25,19.25,,,,,0.0,0.0,100.0,Score,Fidelity,19.25,/home/gopi.battineni/SYNTH_BENCHMARK/paper results/13. Concrete Compressive Strength/fidelity_privacy_metrics.xlsx
4. Forest cover dataset,WGAN_GP,,fidelity,Gower_Similarity,0.905784,0.905784,,,,,0.0,0.0,100.0,Score,Fidelity,0.905784,/home/gopi.battineni/SYNTH_BENCHMARK/paper results/4. Forest cover dataset/fidelity_privacy_metrics.xlsx
4. Forest cover dataset,CTABGAN,,fidelity,Outlier_Count_Diff,13.490909,13.490909,,,,,0.0,0.0,100.0,Score,Fidelity,13.490909,/home/gopi.battineni/SYNTH_BENCHMARK/paper results/4. Forest cover dataset/fidelity_privacy_metrics.xlsx
4. Forest cover dataset,CTABGAN,,fidelity,PCA_Mean_Error_Pct,65.41576533333334,65.41576533333334,,,,,0.0,0.0,100.0,Score,Fidelity,65.41576533333334,/home/gopi.battineni/SYNTH_BENCHMARK/paper results/4. Forest cover dataset/fidelity_privacy_metrics.xlsx
4. Forest cover dataset,CTABGAN,,fidelity,Gower_Similarity,0.904271,0.904271,,,,,0.0,0.0,100.0,Score,Fidelity,0.904271,/home/gopi.battineni/SYNTH_BENCHMARK/paper results/4. Forest cover dataset/fidelity_privacy_metrics.xlsx
4. Forest cover dataset,GaussianCopula,,fidelity,Outlier_Count_Diff,6.648148,6.648148,,,,,0.0,0.0,100.0,Score,Fidelity,6.648148,/home/gopi.battineni/SYNTH_BENCHMARK/paper results/4. Forest cover dataset/fidelity_privacy_metrics.xlsx
4. Forest cover dataset,GaussianCopula,,fidelity,PCA_Mean_Error_Pct,13.305385,13.305385,,,,,0.0,0.0,100.0,Score,Fidelity,13.305385,/home/gopi.battineni/SYNTH_BENCHMARK/paper results/4. Forest cover dataset/fidelity_privacy_metrics.xlsx
4. Forest cover dataset,TVAE,,fidelity,Outlier_Count_Diff,23.759259,23.759259,,,,,0.0,0.0,100.0,Score,Fidelity,23.759259,/home/gopi.battineni/SYNTH_BENCHMARK/paper results/4. Forest cover dataset/fidelity_privacy_metrics.xlsx
4. Forest cover dataset,TVAE,,fidelity,PCA_Mean_Error_Pct,38.979959,38.979959,,,,,0.0,0.0,100.0,Score,Fidelity,38.979959,/home/gopi.battineni/SYNTH_BENCHMARK/paper results/4. Forest cover dataset/fidelity_privacy_metrics.xlsx
4. Forest cover dataset,CopulaGAN,,fidelity,Outlier_Count_Diff,7.037037,7.037037,,,,,0.0,0.0,100.0,Score,Fidelity,7.037037,/home/gopi.battineni/SYNTH_BENCHMARK/paper results/4. Forest cover dataset/fidelity_privacy_metrics.xlsx
4. Forest cover dataset,CopulaGAN,,fidelity,PCA_Mean_Error_Pct,36.775201,36.775201,,,,,0.0,0.0,100.0,Score,Fidelity,36.775201,/home/gopi.battineni/SYNTH_BENCHMARK/paper results/4. Forest cover dataset/fidelity_privacy_metrics.xlsx
4. Forest cover dataset,CTGAN,,fidelity,Outlier_Count_Diff,8.037037,8.037037,,,,,0.0,0.0,100.0,Score,Fidelity,8.037037,/home/gopi.battineni/SYNTH_BENCHMARK/paper results/4. Forest cover dataset/fidelity_privacy_metrics.xlsx
4. Forest cover dataset,CTGAN,,fidelity,PCA_Mean_Error_Pct,20.234316,20.234316,,,,,0.0,0.0,100.0,Score,Fidelity,20.234316,/home/gopi.battineni/SYNTH_BENCHMARK/paper results/4. Forest cover dataset/fidelity_privacy_metrics.xlsx
3. Adult,GaussianCopula,,fidelity,MMD_Multivariate,0.077847,0.077847,,,,,0.0,0.0,100.0,Score,Fidelity,0.077847,/home/gopi.battineni/SYNTH_BENCHMARK/paper results/3. Adult/fidelity_privacy_metrics.xlsx
3. Adult,CTGAN,,fidelity,MMD_Multivariate,0.018062,0.018062,,,,,0.0,0.0,100.0,Score,Fidelity,0.018062,/home/gopi.battineni/SYNTH_BENCHMARK/paper results/3. Adult/fidelity_privacy_metrics.xlsx
3. Adult,CopulaGAN,,fidelity,MMD_Multivariate,0.012815,0.012815,,,,,0.0,0.0,100.0,Score,Fidelity,0.012815,/home/gopi.battineni/SYNTH_BENCHMARK/paper results/3. Adult/fidelity_privacy_metrics.xlsx
3. Adult,ForestDiffusion,,fidelity,PCA_Mean_Error_Pct,7.545889,7.545889,,,,,0.0,0.0,100.0,Score,Fidelity,7.545889,/home/gopi.battineni/SYNTH_BENCHMARK/paper results/3. Adult/fidelity_privacy_metrics.xlsx
3. Adult,TabDDPM,,fidelity,Outlier_Count_Diff,76.5,76.5,,,,,0.0,0.0,100.0,Score,Fidelity,76.5,/home/gopi.battineni/SYNTH_BENCHMARK/paper results/3. Adult/fidelity_privacy_metrics.xlsx
3. Adult,TabDDPM,,fidelity,PCA_Mean_Error_Pct,394.3303465,394.3303465,,,,,0.0,0.0,100.0,Score,Fidelity,394.3303465,/home/gopi.battineni/SYNTH_BENCHMARK/paper results/3. Adult/fidelity_privacy_metrics.xlsx
3. Adult,WGAN_GP,,fidelity,Outlier_Count_Diff,61.166667,61.166667,,,,,0.0,0.0,100.0,Score,Fidelity,61.166667,/home/gopi.battineni/SYNTH_BENCHMARK/paper results/3. Adult/fidelity_privacy_metrics.xlsx
3. Adult,WGAN_GP,,fidelity,PCA_Mean_Error_Pct,24.589703,24.589703,,,,,0.0,0.0,100.0,Score,Fidelity,24.589703,/home/gopi.battineni/SYNTH_BENCHMARK/paper results/3. Adult/fidelity_privacy_metrics.xlsx
3. Adult,CTABGAN,,fidelity,Outlier_Count_Diff,76.833333,76.833333,,,,,0.0,0.0,100.0,Score,Fidelity,76.833333,/home/gopi.battineni/SYNTH_BENCHMARK/paper results/3. Adult/fidelity_privacy_metrics.xlsx
3. Adult,CTABGAN,,fidelity,PCA_Mean_Error_Pct,71.5257555,71.5257555,,,,,0.0,0.0,100.0,Score,Fidelity,71.5257555,/home/gopi.battineni/SYNTH_BENCHMARK/paper results/3. Adult/fidelity_privacy_metrics.xlsx
3. Adult,GaussianCopula,,fidelity,PCA_Mean_Error_Pct,675.631093,675.631093,,,,,0.0,0.0,100.0,Score,Fidelity,675.631093,/home/gopi.battineni/SYNTH_BENCHMARK/paper results/3. Adult/fidelity_privacy_metrics.xlsx
3. Adult,TVAE,,fidelity,PCA_Mean_Error_Pct,17.725137,17.725137,,,,,0.0,0.0,100.0,Score,Fidelity,17.725137,/home/gopi.battineni/SYNTH_BENCHMARK/paper results/3. Adult/fidelity_privacy_metrics.xlsx
3. Adult,CopulaGAN,,fidelity,PCA_Mean_Error_Pct,14.992197,14.992197,,,,,0.0,0.0,100.0,Score,Fidelity,14.992197,/home/gopi.battineni/SYNTH_BENCHMARK/paper results/3. Adult/fidelity_privacy_metrics.xlsx
3. Adult,CTGAN,,fidelity,PCA_Mean_Error_Pct,18.985418,18.985418,,,,,0.0,0.0,100.0,Score,Fidelity,18.985418,/home/gopi.battineni/SYNTH_BENCHMARK/paper results/3. Adult/fidelity_privacy_metrics.xlsx
2. Alzhimers,ForestDiffusion,,fidelity,Outlier_Count_Diff,14.9,14.9,,,,,0.0,0.0,100.0,Score,Fidelity,14.9,/home/gopi.battineni/SYNTH_BENCHMARK/paper results/2. Alzhimers/fidelity_privacy_metrics.xlsx
2. Alzhimers,ForestDiffusion,,fidelity,PCA_Mean_Error_Pct,0.4438225,0.4438225,,,,,0.0,0.0,100.0,Score,Fidelity,0.4438225,/home/gopi.battineni/SYNTH_BENCHMARK/paper results/2. Alzhimers/fidelity_privacy_metrics.xlsx
2. Alzhimers,ForestDiffusion,,fidelity,Gower_Similarity,0.785988,0.785988,,,,,0.0,0.0,100.0,Score,Fidelity,0.785988,/home/gopi.battineni/SYNTH_BENCHMARK/paper results/2. Alzhimers/fidelity_privacy_metrics.xlsx
2. Alzhimers,TabDDPM,,fidelity,Outlier_Count_Diff,20.9,20.9,,,,,0.0,0.0,100.0,Score,Fidelity,20.9,/home/gopi.battineni/SYNTH_BENCHMARK/paper results/2. Alzhimers/fidelity_privacy_metrics.xlsx
2. Alzhimers,TabDDPM,,fidelity,Gower_Similarity,0.585711,0.585711,,,,,0.0,0.0,100.0,Score,Fidelity,0.585711,/home/gopi.battineni/SYNTH_BENCHMARK/paper results/2. Alzhimers/fidelity_privacy_metrics.xlsx
2. Alzhimers,WGAN_GP,,fidelity,Outlier_Count_Diff,21.5,21.5,,,,,0.0,0.0,100.0,Score,Fidelity,21.5,/home/gopi.battineni/SYNTH_BENCHMARK/paper results/2. Alzhimers/fidelity_privacy_metrics.xlsx
2. Alzhimers,WGAN_GP,,fidelity,PCA_Mean_Error_Pct,1.704296,1.704296,,,,,0.0,0.0,100.0,Score,Fidelity,1.704296,/home/gopi.battineni/SYNTH_BENCHMARK/paper results/2. Alzhimers/fidelity_privacy_metrics.xlsx
2. Alzhimers,WGAN_GP,,fidelity,Gower_Similarity,0.835927,0.835927,,,,,0.0,0.0,100.0,Score,Fidelity,0.835927,/home/gopi.battineni/SYNTH_BENCHMARK/paper results/2. Alzhimers/fidelity_privacy_metrics.xlsx
2. Alzhimers,CTABGAN,,fidelity,Outlier_Count_Diff,9.7,9.7,,,,,0.0,0.0,100.0,Score,Fidelity,9.7,/home/gopi.battineni/SYNTH_BENCHMARK/paper results/2. Alzhimers/fidelity_privacy_metrics.xlsx
2. Alzhimers,CTABGAN,,fidelity,PCA_Mean_Error_Pct,6.851059,6.851059,,,,,0.0,0.0,100.0,Score,Fidelity,6.851059,/home/gopi.battineni/SYNTH_BENCHMARK/paper results/2. Alzhimers/fidelity_privacy_metrics.xlsx
2. Alzhimers,CTABGAN,,fidelity,Gower_Similarity,0.779736,0.779736,,,,,0.0,0.0,100.0,Score,Fidelity,0.779736,/home/gopi.battineni/SYNTH_BENCHMARK/paper results/2. Alzhimers/fidelity_privacy_metrics.xlsx
2. Alzhimers,GaussianCopula,,fidelity,PCA_Mean_Error_Pct,16.343796,16.343796,,,,,0.0,0.0,100.0,Score,Fidelity,16.343796,/home/gopi.battineni/SYNTH_BENCHMARK/paper results/2. Alzhimers/fidelity_privacy_metrics.xlsx
2. Alzhimers,GaussianCopula,,fidelity,Gower_Similarity,0.791535,0.791535,,,,,0.0,0.0,100.0,Score,Fidelity,0.791535,/home/gopi.battineni/SYNTH_BENCHMARK/paper results/2. Alzhimers/fidelity_privacy_metrics.xlsx
2. Alzhimers,TVAE,,fidelity,PCA_Mean_Error_Pct,10.833991,10.833991,,,,,0.0,0.0,100.0,Score,Fidelity,10.833991,/home/gopi.battineni/SYNTH_BENCHMARK/paper results/2. Alzhimers/fidelity_privacy_metrics.xlsx
2. Alzhimers,TVAE,,fidelity,Gower_Similarity,0.788536,0.788536,,,,,0.0,0.0,100.0,Score,Fidelity,0.788536,/home/gopi.battineni/SYNTH_BENCHMARK/paper results/2. Alzhimers/fidelity_privacy_metrics.xlsx
2. Alzhimers,CopulaGAN,,fidelity,PCA_Mean_Error_Pct,24.770905,24.770905,,,,,0.0,0.0,100.0,Score,Fidelity,24.770905,/home/gopi.battineni/SYNTH_BENCHMARK/paper results/2. Alzhimers/fidelity_privacy_metrics.xlsx
2. Alzhimers,CopulaGAN,,fidelity,Gower_Similarity,0.733296,0.733296,,,,,0.0,0.0,100.0,Score,Fidelity,0.733296,/home/gopi.battineni/SYNTH_BENCHMARK/paper results/2. Alzhimers/fidelity_privacy_metrics.xlsx
2. Alzhimers,CTGAN,,fidelity,PCA_Mean_Error_Pct,18.930353,18.930353,,,,,0.0,0.0,100.0,Score,Fidelity,18.930353,/home/gopi.battineni/SYNTH_BENCHMARK/paper results/2. Alzhimers/fidelity_privacy_metrics.xlsx
2. Alzhimers,CTGAN,,fidelity,Gower_Similarity,0.735633,0.735633,,,,,0.0,0.0,100.0,Score,Fidelity,0.735633,/home/gopi.battineni/SYNTH_BENCHMARK/paper results/2. Alzhimers/fidelity_privacy_metrics.xlsx
3. Adult,ForestDiffusion,,fidelity,Outlier_Count_Diff,38.0,38.0,,,,,0.0,0.0,100.0,Score,Fidelity,38.0,/home/gopi.battineni/SYNTH_BENCHMARK/paper results/3. Adult/fidelity_privacy_metrics.xlsx
15. Real Estate Valuation,ForestDiffusion,,fidelity,PCA_Mean_Error_Pct,2.227323,2.227323,,,,,0.0,0.0,100.0,Score,Fidelity,2.227323,/home/gopi.battineni/SYNTH_BENCHMARK/paper results/15. Real Estate Valuation/fidelity_privacy_metrics.xlsx
15. Real Estate Valuation,ForestDiffusion,,fidelity,Gower_Similarity,0.76937,0.76937,,,,,0.0,0.0,100.0,Score,Fidelity,0.76937,/home/gopi.battineni/SYNTH_BENCHMARK/paper results/15. Real Estate Valuation/fidelity_privacy_metrics.xlsx
15. Real Estate Valuation,TabDDPM,,fidelity,Outlier_Count_Diff,16.0,16.0,,,,,0.0,0.0,100.0,Score,Fidelity,16.0,/home/gopi.battineni/SYNTH_BENCHMARK/paper results/15. Real Estate Valuation/fidelity_privacy_metrics.xlsx
15. Real Estate Valuation,TabDDPM,,fidelity,PCA_Mean_Error_Pct,46.180834,46.180834,,,,,0.0,0.0,100.0,Score,Fidelity,46.180834,/home/gopi.battineni/SYNTH_BENCHMARK/paper results/15. Real Estate Valuation/fidelity_privacy_metrics.xlsx
15. Real Estate Valuation,TabDDPM,,fidelity,Gower_Similarity,0.599162,0.599162,,,,,0.0,0.0,100.0,Score,Fidelity,0.599162,/home/gopi.battineni/SYNTH_BENCHMARK/paper results/15. Real Estate Valuation/fidelity_privacy_metrics.xlsx
15. Real Estate Valuation,WGAN_GP,,fidelity,Outlier_Count_Diff,14.4,14.4,,,,,0.0,0.0,100.0,Score,Fidelity,14.4,/home/gopi.battineni/SYNTH_BENCHMARK/paper results/15. Real Estate Valuation/fidelity_privacy_metrics.xlsx
15. Real Estate Valuation,WGAN_GP,,fidelity,PCA_Mean_Error_Pct,24.321296,24.321296,,,,,0.0,0.0,100.0,Score,Fidelity,24.321296,/home/gopi.battineni/SYNTH_BENCHMARK/paper results/15. Real Estate Valuation/fidelity_privacy_metrics.xlsx
15. Real Estate Valuation,WGAN_GP,,fidelity,Gower_Similarity,0.843701,0.843701,,,,,0.0,0.0,100.0,Score,Fidelity,0.843701,/home/gopi.battineni/SYNTH_BENCHMARK/paper results/15. Real Estate Valuation/fidelity_privacy_metrics.xlsx
15. Real Estate Valuation,CTABGAN,,fidelity,Outlier_Count_Diff,20.8,20.8,,,,,0.0,0.0,100.0,Score,Fidelity,20.8,/home/gopi.battineni/SYNTH_BENCHMARK/paper results/15. Real Estate Valuation/fidelity_privacy_metrics.xlsx
15. Real Estate Valuation,CTABGAN,,fidelity,PCA_Mean_Error_Pct,5.521376,5.521376,,,,,0.0,0.0,100.0,Score,Fidelity,5.521376,/home/gopi.battineni/SYNTH_BENCHMARK/paper results/15. Real Estate Valuation/fidelity_privacy_metrics.xlsx
15. Real Estate Valuation,CTABGAN,,fidelity,Gower_Similarity,0.776166,0.776166,,,,,0.0,0.0,100.0,Score,Fidelity,0.776166,/home/gopi.battineni/SYNTH_BENCHMARK/paper results/15. Real Estate Valuation/fidelity_privacy_metrics.xlsx
15. Real Estate Valuation,GaussianCopula,,fidelity,Outlier_Count_Diff,9.4,9.4,,,,,0.0,0.0,100.0,Score,Fidelity,9.4,/home/gopi.battineni/SYNTH_BENCHMARK/paper results/15. Real Estate Valuation/fidelity_privacy_metrics.xlsx
15. Real Estate Valuation,GaussianCopula,,fidelity,PCA_Mean_Error_Pct,27.441659,27.441659,,,,,0.0,0.0,100.0,Score,Fidelity,27.441659,/home/gopi.battineni/SYNTH_BENCHMARK/paper results/15. Real Estate Valuation/fidelity_privacy_metrics.xlsx
15. Real Estate Valuation,GaussianCopula,,fidelity,Gower_Similarity,0.700365,0.700365,,,,,0.0,0.0,100.0,Score,Fidelity,0.700365,/home/gopi.battineni/SYNTH_BENCHMARK/paper results/15. Real Estate Valuation/fidelity_privacy_metrics.xlsx
15. Real Estate Valuation,TVAE,,fidelity,Outlier_Count_Diff,29.0,29.0,,,,,0.0,0.0,100.0,Score,Fidelity,29.0,/home/gopi.battineni/SYNTH_BENCHMARK/paper results/15. Real Estate Valuation/fidelity_privacy_metrics.xlsx
2. Alzhimers,TabDDPM,,fidelity,PCA_Mean_Error_Pct,26.086693,26.086693,,,,,0.0,0.0,100.0,Score,Fidelity,26.086693,/home/gopi.battineni/SYNTH_BENCHMARK/paper results/2. Alzhimers/fidelity_privacy_metrics.xlsx
15. Real Estate Valuation,CopulaGAN,,fidelity,Outlier_Count_Diff,16.0,16.0,,,,,0.0,0.0,100.0,Score,Fidelity,16.0,/home/gopi.battineni/SYNTH_BENCHMARK/paper results/15. Real Estate Valuation/fidelity_privacy_metrics.xlsx
15. Real Estate Valuation,CopulaGAN,,fidelity,PCA_Mean_Error_Pct,36.3198745,36.3198745,,,,,0.0,0.0,100.0,Score,Fidelity,36.3198745,/home/gopi.battineni/SYNTH_BENCHMARK/paper results/15. Real Estate Valuation/fidelity_privacy_metrics.xlsx
15. Real Estate Valuation,CopulaGAN,,fidelity,Gower_Similarity,0.667636,0.667636,,,,,0.0,0.0,100.0,Score,Fidelity,0.667636,/home/gopi.battineni/SYNTH_BENCHMARK/paper results/15. Real Estate Valuation/fidelity_privacy_metrics.xlsx
15. Real Estate Valuation,CTGAN,,fidelity,Outlier_Count_Diff,15.6,15.6,,,,,0.0,0.0,100.0,Score,Fidelity,15.6,/home/gopi.battineni/SYNTH_BENCHMARK/paper results/15. Real Estate Valuation/fidelity_privacy_metrics.xlsx
15. Real Estate Valuation,CTGAN,,fidelity,PCA_Mean_Error_Pct,27.701104,27.701104,,,,,0.0,0.0,100.0,Score,Fidelity,27.701104,/home/gopi.battineni/SYNTH_BENCHMARK/paper results/15. Real Estate Valuation/fidelity_privacy_metrics.xlsx
15. Real Estate Valuation,CTGAN,,fidelity,Gower_Similarity,0.708963,0.708963,,,,,0.0,0.0,100.0,Score,Fidelity,0.708963,/home/gopi.battineni/SYNTH_BENCHMARK/paper results/15. Real Estate Valuation/fidelity_privacy_metrics.xlsx
14. Energy Efficiency,ForestDiffusion,,fidelity,Outlier_Count_Diff,0.0,0.0,,,,,0.0,0.0,100.0,Score,Fidelity,0.0,/home/gopi.battineni/SYNTH_BENCHMARK/paper results/14. Energy Efficiency/fidelity_privacy_metrics.xlsx
14. Energy Efficiency,ForestDiffusion,,fidelity,PCA_Mean_Error_Pct,0.744817,0.744817,,,,,0.0,0.0,100.0,Score,Fidelity,0.744817,/home/gopi.battineni/SYNTH_BENCHMARK/paper results/14. Energy Efficiency/fidelity_privacy_metrics.xlsx
14. Energy Efficiency,ForestDiffusion,,fidelity,Gower_Similarity,0.623942,0.623942,,,,,0.0,0.0,100.0,Score,Fidelity,0.623942,/home/gopi.battineni/SYNTH_BENCHMARK/paper results/14. Energy Efficiency/fidelity_privacy_metrics.xlsx
14. Energy Efficiency,TabDDPM,,fidelity,Outlier_Count_Diff,0.0,0.0,,,,,0.0,0.0,100.0,Score,Fidelity,0.0,/home/gopi.battineni/SYNTH_BENCHMARK/paper results/14. Energy Efficiency/fidelity_privacy_metrics.xlsx
14. Energy Efficiency,TabDDPM,,fidelity,PCA_Mean_Error_Pct,10.645464,10.645464,,,,,0.0,0.0,100.0,Score,Fidelity,10.645464,/home/gopi.battineni/SYNTH_BENCHMARK/paper results/14. Energy Efficiency/fidelity_privacy_metrics.xlsx
14. Energy Efficiency,TabDDPM,,fidelity,Gower_Similarity,0.551458,0.551458,,,,,0.0,0.0,100.0,Score,Fidelity,0.551458,/home/gopi.battineni/SYNTH_BENCHMARK/paper results/14. Energy Efficiency/fidelity_privacy_metrics.xlsx
14. Energy Efficiency,WGAN_GP,,fidelity,Outlier_Count_Diff,8.5,8.5,,,,,0.0,0.0,100.0,Score,Fidelity,8.5,/home/gopi.battineni/SYNTH_BENCHMARK/paper results/14. Energy Efficiency/fidelity_privacy_metrics.xlsx
14. Energy Efficiency,WGAN_GP,,fidelity,PCA_Mean_Error_Pct,4.049586,4.049586,,,,,0.0,0.0,100.0,Score,Fidelity,4.049586,/home/gopi.battineni/SYNTH_BENCHMARK/paper results/14. Energy Efficiency/fidelity_privacy_metrics.xlsx
15. Real Estate Valuation,ForestDiffusion,,fidelity,Outlier_Count_Diff,23.6,23.6,,,,,0.0,0.0,100.0,Score,Fidelity,23.6,/home/gopi.battineni/SYNTH_BENCHMARK/paper results/15. Real Estate Valuation/fidelity_privacy_metrics.xlsx
14. Energy Efficiency,CTABGAN,,fidelity,Gower_Similarity,0.632868,0.632868,,,,,0.0,0.0,100.0,Score,Fidelity,0.632868,/home/gopi.battineni/SYNTH_BENCHMARK/paper results/14. Energy Efficiency/fidelity_privacy_metrics.xlsx
14. Energy Efficiency,GaussianCopula,,fidelity,Outlier_Count_Diff,7.875,7.875,,,,,0.0,0.0,100.0,Score,Fidelity,7.875,/home/gopi.battineni/SYNTH_BENCHMARK/paper results/14. Energy Efficiency/fidelity_privacy_metrics.xlsx
14. Energy Efficiency,GaussianCopula,,fidelity,PCA_Mean_Error_Pct,1.867472,1.867472,,,,,0.0,0.0,100.0,Score,Fidelity,1.867472,/home/gopi.battineni/SYNTH_BENCHMARK/paper results/14. Energy Efficiency/fidelity_privacy_metrics.xlsx
14. Energy Efficiency,GaussianCopula,,fidelity,Gower_Similarity,0.611222,0.611222,,,,,0.0,0.0,100.0,Score,Fidelity,0.611222,/home/gopi.battineni/SYNTH_BENCHMARK/paper results/14. Energy Efficiency/fidelity_privacy_metrics.xlsx
14. Energy Efficiency,TVAE,,fidelity,Outlier_Count_Diff,10.625,10.625,,,,,0.0,0.0,100.0,Score,Fidelity,10.625,/home/gopi.battineni/SYNTH_BENCHMARK/paper results/14. Energy Efficiency/fidelity_privacy_metrics.xlsx
14. Energy Efficiency,TVAE,,fidelity,PCA_Mean_Error_Pct,3.74267,3.74267,,,,,0.0,0.0,100.0,Score,Fidelity,3.74267,/home/gopi.battineni/SYNTH_BENCHMARK/paper results/14. Energy Efficiency/fidelity_privacy_metrics.xlsx
14. Energy Efficiency,TVAE,,fidelity,Gower_Similarity,0.628166,0.628166,,,,,0.0,0.0,100.0,Score,Fidelity,0.628166,/home/gopi.battineni/SYNTH_BENCHMARK/paper results/14. Energy Efficiency/fidelity_privacy_metrics.xlsx
14. Energy Efficiency,CopulaGAN,,fidelity,Outlier_Count_Diff,0.0,0.0,,,,,0.0,0.0,100.0,Score,Fidelity,0.0,/home/gopi.battineni/SYNTH_BENCHMARK/paper results/14. Energy Efficiency/fidelity_privacy_metrics.xlsx
